index,fileid,qid,question,origanswer,generatedanswer,correctness
1074,2,10847591,Choose the correct order of the events?,0,1,0
1075,2,1084792,Choose the correct order of the events?,3,0,0
1076,2,10848218,Choose the correct order of the events?,1,2,0
1077,2,1084830,Choose the correct order of the events?,0,1,0
1078,2,1084835,Choose the correct order of the events?,3,1,0
1079,2,10850220,Choose the correct order of the events?,2,2,1
1080,2,10850620,Choose the correct order of the events?,0,1,0
1081,2,10851067,Choose the correct order of the events?,0,0,1
1082,2,10851187,Choose the correct order of the events?,1,0,0
1083,2,10851200,Choose the correct order of the events?,1,1,1
1084,2,10851204,Choose the correct order of the events?,1,1,1
1085,2,10851208,Choose the correct order of the events?,1,3,0
1086,2,10851209,Choose the correct order of the events?,2,2,1
1087,2,10851210,Choose the correct order of the events?,3,3,1
1088,2,10851218,Choose the correct order of the events?,2,2,1
1089,2,10851219,Choose the correct order of the events?,1,1,1
1090,2,10851220,Choose the correct order of the events?,0,0,1
1091,2,10851221,Choose the correct order of the events?,3,1,0
1092,2,10851638,Choose the correct order of the events?,2,1,0
1093,2,10851671,Choose the correct order of the events?,0,3,0
1094,2,1085223,Choose the correct order of the events?,3,1,0
1095,2,10852,Choose the correct order of the events?,0,2,0
1096,2,10853033,Choose the correct order of the events?,1,1,1
1097,2,10853225,Choose the correct order of the events?,2,3,0
1098,2,10853451,Choose the correct order of the events?,3,1,0
1099,2,10853556,Choose the correct order of the events?,1,2,0
1100,2,1085392,Choose the correct order of the events?,1,2,0
1101,2,10853979,Choose the correct order of the events?,2,2,1
1102,2,1085475,Choose the correct order of the events?,1,1,1
1103,2,1085477,Choose the correct order of the events?,3,0,0
1104,2,1085481,Choose the correct order of the events?,1,1,1
1105,2,1085483,Choose the correct order of the events?,3,1,0
1106,2,1085486,Choose the correct order of the events?,3,0,0
1107,2,108560,Choose the correct order of the events?,3,0,0
1108,2,10856560,Choose the correct order of the events?,2,0,0
1109,2,108565,Choose the correct order of the events?,0,3,0
1110,2,10857154,Choose the correct order of the events?,2,0,0
1111,2,10857738,Choose the correct order of the events?,0,0,1
1112,2,1085868,Choose the correct order of the events?,2,1,0
1113,2,1085905,Choose the correct order of the events?,3,0,0
1114,2,10859908,Choose the correct order of the events?,3,2,0
1115,2,10859,Choose the correct order of the events?,0,0,1
1116,2,10860469,Choose the correct order of the events?,3,0,0
1117,2,10860505,Choose the correct order of the events?,1,2,0
1118,2,10860855,Choose the correct order of the events?,1,0,0
1119,2,10861010,Choose the correct order of the events?,3,2,0
1120,2,10861606,Choose the correct order of the events?,2,3,0
1121,2,108621,Choose the correct order of the events?,2,1,0
1122,2,10862638,Choose the correct order of the events?,3,1,0
1123,2,108639,Choose the correct order of the events?,2,3,0
1124,2,10865104,Choose the correct order of the events?,2,0,0
1125,2,1086662,Choose the correct order of the events?,0,2,0
1126,2,10867691,Choose the correct order of the events?,3,3,1
1127,2,10868177,Choose the correct order of the events?,1,1,1
1128,2,10868285,Choose the correct order of the events?,1,2,0
1129,2,1086872,Choose the correct order of the events?,3,3,1
1130,2,1086876,Choose the correct order of the events?,0,3,0
1131,2,1086880,Choose the correct order of the events?,3,3,1
1132,2,1086882,Choose the correct order of the events?,3,1,0
1133,2,1086885,Choose the correct order of the events?,3,0,0
1134,2,10868927,Choose the correct order of the events?,0,3,0
1135,2,10868,Choose the correct order of the events?,3,2,0
1136,2,10870541,Choose the correct order of the events?,0,3,0
1137,2,1087072,Choose the correct order of the events?,2,2,1
1138,2,10870909,Choose the correct order of the events?,0,0,1
1139,2,10871404,Choose the correct order of the events?,0,0,1
1140,2,10871407,Choose the correct order of the events?,0,1,0
1141,2,10871408,Choose the correct order of the events?,3,2,0
1142,2,10871414,Choose the correct order of the events?,1,2,0
1143,2,10871415,Choose the correct order of the events?,3,3,1
1144,2,10871417,Choose the correct order of the events?,2,1,0
1145,2,10871668,Choose the correct order of the events?,0,0,1
1146,2,10873916,Choose the correct order of the events?,2,3,0
1147,2,10873966,Choose the correct order of the events?,3,1,0
1148,2,10874170,Choose the correct order of the events?,3,2,0
1149,2,10874218,Choose the correct order of the events?,1,0,0
1150,2,1087454,Choose the correct order of the events?,3,0,0
1151,2,1087469,Choose the correct order of the events?,3,0,0
1152,2,1087578,Choose the correct order of the events?,2,1,0
1153,2,10876166,Choose the correct order of the events?,1,2,0
1154,2,108765,Choose the correct order of the events?,2,2,1
1155,2,10876845,Choose the correct order of the events?,1,2,0
1156,2,10877078,Choose the correct order of the events?,3,1,0
1157,2,1087709,Choose the correct order of the events?,3,1,0
1158,2,10877976,Choose the correct order of the events?,1,3,0
1159,2,1087799,Choose the correct order of the events?,2,1,0
1160,2,10878066,Choose the correct order of the events?,2,0,0
1161,2,10878392,Choose the correct order of the events?,1,1,1
1162,2,10878673,Choose the correct order of the events?,0,1,0
1163,2,10878745,Choose the correct order of the events?,0,0,1
1164,2,108790,Choose the correct order of the events?,0,1,0
1165,2,10880298,Choose the correct order of the events?,2,0,0
1166,2,10880836,Choose the correct order of the events?,0,1,0
1167,2,1088182,Choose the correct order of the events?,1,2,0
1168,2,1088192,Choose the correct order of the events?,0,2,0
1169,2,1088242,Choose the correct order of the events?,0,0,1
1170,2,10882654,Choose the correct order of the events?,2,1,0
1171,2,10882979,Choose the correct order of the events?,0,2,0
1172,2,10883046,Choose the correct order of the events?,3,1,0
1173,2,10883754,Choose the correct order of the events?,0,1,0
1174,2,108837,Choose the correct order of the events?,0,1,0
1175,2,10884133,Choose the correct order of the events?,1,2,0
1176,2,10884313,Choose the correct order of the events?,3,1,0
1177,2,10884631,Choose the correct order of the events?,1,2,0
1178,2,1088712,Choose the correct order of the events?,2,1,0
1179,2,10887788,Choose the correct order of the events?,3,0,0
1180,2,10887789,Choose the correct order of the events?,3,1,0
1181,2,10888171,Choose the correct order of the events?,2,0,0
1182,2,10888402,Choose the correct order of the events?,0,2,0
1183,2,10888511,Choose the correct order of the events?,3,2,0
1184,2,10888521,Choose the correct order of the events?,2,0,0
1185,2,10888524,Choose the correct order of the events?,1,2,0
1186,2,10888527,Choose the correct order of the events?,1,2,0
1187,2,10888528,Choose the correct order of the events?,3,2,0
1188,2,10888537,Choose the correct order of the events?,0,1,0
1189,2,10888539,Choose the correct order of the events?,3,0,0
1190,2,10888560,Choose the correct order of the events?,0,2,0
1191,2,10888568,Choose the correct order of the events?,3,1,0
1192,2,10888571,Choose the correct order of the events?,2,1,0
1193,2,1088923,Choose the correct order of the events?,3,2,0
1194,2,10890298,Choose the correct order of the events?,2,1,0
1195,2,10890322,Choose the correct order of the events?,1,3,0
1196,2,10890951,Choose the correct order of the events?,2,3,0
1197,2,1089264,Choose the correct order of the events?,2,3,0
1198,2,1089288,Choose the correct order of the events?,3,2,0
1199,2,10892891,Choose the correct order of the events?,2,2,1
1200,2,10893493,Choose the correct order of the events?,3,2,0
1201,2,1089369,Choose the correct order of the events?,0,1,0
1202,2,1089412,Choose the correct order of the events?,3,1,0
1203,2,10895040,Choose the correct order of the events?,1,1,1
1204,2,10895137,Choose the correct order of the events?,3,0,0
1205,2,10897172,Choose the correct order of the events?,0,1,0
1206,2,1089723,Choose the correct order of the events?,2,1,0
1207,2,10897245,Choose the correct order of the events?,2,1,0
1208,2,10897369,Choose the correct order of the events?,3,3,1
1209,2,10897812,Choose the correct order of the events?,2,2,1
1210,2,1089861,Choose the correct order of the events?,1,1,1
1211,2,10899769,Choose the correct order of the events?,3,3,1
1212,2,1090014,Choose the correct order of the events?,2,2,1
1213,2,1090029,Choose the correct order of the events?,2,1,0
1214,2,10900725,Choose the correct order of the events?,1,3,0
1215,2,109008,Choose the correct order of the events?,1,3,0
1216,2,10902019,Choose the correct order of the events?,0,0,1
1217,2,10903531,Choose the correct order of the events?,1,0,0
1218,2,10903578,Choose the correct order of the events?,3,2,0
1219,2,10903594,Choose the correct order of the events?,1,0,0
1220,2,10904071,Choose the correct order of the events?,2,1,0
1221,2,10904314,Choose the correct order of the events?,3,0,0
1222,2,10904316,Choose the correct order of the events?,1,3,0
1223,2,10904344,Choose the correct order of the events?,1,0,0
1224,2,1090529,Choose the correct order of the events?,1,2,0
1225,2,1090544,Choose the correct order of the events?,0,2,0
1226,2,1090545,Choose the correct order of the events?,0,3,0
1227,2,1090546,Choose the correct order of the events?,3,1,0
1228,2,1090547,Choose the correct order of the events?,1,3,0
1229,2,1090549,Choose the correct order of the events?,1,1,1
1230,2,1090551,Choose the correct order of the events?,0,1,0
1231,2,1090553,Choose the correct order of the events?,2,0,0
1232,2,1090554,Choose the correct order of the events?,0,1,0
1233,2,1090555,Choose the correct order of the events?,0,3,0
1234,2,1090556,Choose the correct order of the events?,3,0,0
1235,2,1090558,Choose the correct order of the events?,1,0,0
1236,2,1090601,Choose the correct order of the events?,3,2,0
1237,2,1090657,Choose the correct order of the events?,1,2,0
1238,2,1090747,Choose the correct order of the events?,2,1,0
1239,2,10907531,Choose the correct order of the events?,1,3,0
1240,2,10908378,Choose the correct order of the events?,3,1,0
1241,2,10908,Choose the correct order of the events?,1,1,1
1242,2,10909583,Choose the correct order of the events?,0,2,0
1243,2,1090988,Choose the correct order of the events?,2,3,0
1244,2,10909978,Choose the correct order of the events?,3,1,0
1245,2,1090998,Choose the correct order of the events?,3,0,0
1246,2,10909,Choose the correct order of the events?,3,0,0
1247,2,10910135,Choose the correct order of the events?,1,1,1
1248,2,10910208,Choose the correct order of the events?,3,1,0
1249,2,109103,Choose the correct order of the events?,2,0,0
1250,2,10910524,Choose the correct order of the events?,3,2,0
1251,2,10910569,Choose the correct order of the events?,3,2,0
1252,2,10910570,Choose the correct order of the events?,3,1,0
1253,2,10910573,Choose the correct order of the events?,1,0,0
1254,2,10910580,Choose the correct order of the events?,3,1,0
1255,2,10910581,Choose the correct order of the events?,3,0,0
1256,2,10910612,Choose the correct order of the events?,0,1,0
1257,2,10910615,Choose the correct order of the events?,1,3,0
1258,2,10910618,Choose the correct order of the events?,2,2,1
1259,2,10910619,Choose the correct order of the events?,2,1,0
1260,2,10910621,Choose the correct order of the events?,2,1,0
1261,2,10910626,Choose the correct order of the events?,0,3,0
1262,2,10910630,Choose the correct order of the events?,3,2,0
1263,2,10910635,Choose the correct order of the events?,1,3,0
1264,2,1091091,Choose the correct order of the events?,1,2,0
1265,2,109111,Choose the correct order of the events?,1,1,1
1266,2,109112,Choose the correct order of the events?,0,1,0
1267,2,109114,Choose the correct order of the events?,0,0,1
1268,2,10911544,Choose the correct order of the events?,1,3,0
1269,2,1091203,Choose the correct order of the events?,2,0,0
1270,2,10912354,Choose the correct order of the events?,3,3,1
1271,2,10912691,Choose the correct order of the events?,0,2,0
1272,2,10912698,Choose the correct order of the events?,2,0,0
1273,2,10913375,Choose the correct order of the events?,2,2,1
1274,2,10913395,Choose the correct order of the events?,3,2,0
1275,2,10913401,Choose the correct order of the events?,3,3,1
1276,2,10913425,Choose the correct order of the events?,1,1,1
1277,2,10913441,Choose the correct order of the events?,1,3,0
1278,2,10913504,Choose the correct order of the events?,3,2,0
1279,2,10913560,Choose the correct order of the events?,1,1,1
1280,2,10913595,Choose the correct order of the events?,1,0,0
1281,2,10913787,Choose the correct order of the events?,0,2,0
1282,2,10913,Choose the correct order of the events?,2,1,0
1283,2,1091434,Choose the correct order of the events?,3,3,1
1284,2,10914918,Choose the correct order of the events?,3,3,1
1285,2,10915003,Choose the correct order of the events?,1,1,1
1286,2,10915038,Choose the correct order of the events?,3,2,0
1287,2,109152,Choose the correct order of the events?,1,0,0
1288,2,10915541,Choose the correct order of the events?,3,0,0
1289,2,10915662,Choose the correct order of the events?,1,1,1
1290,2,10915812,Choose the correct order of the events?,2,3,0
1291,2,10916033,Choose the correct order of the events?,2,0,0
1292,2,1091742,Choose the correct order of the events?,2,1,0
1293,2,10917451,Choose the correct order of the events?,3,1,0
1294,2,10917665,Choose the correct order of the events?,3,0,0
1295,2,10917672,Choose the correct order of the events?,2,1,0
1296,2,10917895,Choose the correct order of the events?,1,0,0
1297,2,10918126,Choose the correct order of the events?,2,1,0
1298,2,10918194,Choose the correct order of the events?,0,0,1
1299,2,1091851,Choose the correct order of the events?,3,0,0
1300,2,1091852,Choose the correct order of the events?,1,0,0
1301,2,1091854,Choose the correct order of the events?,0,0,1
1302,2,1091855,Choose the correct order of the events?,1,0,0
1303,2,1091859,Choose the correct order of the events?,3,3,1
1304,2,1091862,Choose the correct order of the events?,3,2,0
1305,2,1091863,Choose the correct order of the events?,3,0,0
1306,2,10919287,Choose the correct order of the events?,3,1,0
1307,2,10919662,Choose the correct order of the events?,2,1,0
1308,2,109206,Choose the correct order of the events?,0,0,1
1309,2,10921210,Choose the correct order of the events?,1,0,0
1310,2,10921309,Choose the correct order of the events?,3,2,0
1311,2,10921315,Choose the correct order of the events?,1,2,0
1312,2,10921339,Choose the correct order of the events?,0,3,0
1313,2,1092155,Choose the correct order of the events?,0,2,0
1314,2,10921813,Choose the correct order of the events?,0,1,0
1315,2,10922195,Choose the correct order of the events?,3,3,1
1316,2,10922198,Choose the correct order of the events?,1,2,0
1317,2,10922521,Choose the correct order of the events?,3,1,0
1318,2,10922761,Choose the correct order of the events?,1,1,1
1319,2,1092361,Choose the correct order of the events?,1,0,0
1320,2,1092423,Choose the correct order of the events?,0,0,1
1321,2,1092428,Choose the correct order of the events?,3,2,0
1322,2,1092439,Choose the correct order of the events?,3,2,0
1323,2,1092550,Choose the correct order of the events?,1,0,0
1324,2,109255,Choose the correct order of the events?,2,0,0
1325,2,10925711,Choose the correct order of the events?,2,0,0
1326,2,10925848,Choose the correct order of the events?,3,1,0
1327,2,10926172,Choose the correct order of the events?,2,3,0
1328,2,10926410,Choose the correct order of the events?,2,3,0
1329,2,10926654,Choose the correct order of the events?,2,1,0
1330,2,10926739,Choose the correct order of the events?,1,1,1
1331,2,10926788,Choose the correct order of the events?,0,1,0
1332,2,109267,Choose the correct order of the events?,3,3,1
1333,2,10926934,Choose the correct order of the events?,3,2,0
1334,2,10926971,Choose the correct order of the events?,2,0,0
1335,2,10926992,Choose the correct order of the events?,3,3,1
1336,2,10927044,Choose the correct order of the events?,1,2,0
1337,2,109270,Choose the correct order of the events?,0,2,0
1338,2,10927326,Choose the correct order of the events?,0,2,0
1339,2,10927396,Choose the correct order of the events?,0,2,0
1340,2,10927493,Choose the correct order of the events?,0,0,1
1341,2,10928,Choose the correct order of the events?,2,2,1
1342,2,10929640,Choose the correct order of the events?,0,3,0
1343,2,10929688,Choose the correct order of the events?,3,1,0
1344,2,10929891,Choose the correct order of the events?,2,0,0
1345,2,1092993,Choose the correct order of the events?,3,2,0
1346,2,10930017,Choose the correct order of the events?,0,3,0
1347,2,10930026,Choose the correct order of the events?,2,3,0
1348,2,1093004,Choose the correct order of the events?,1,0,0
1349,2,1093005,Choose the correct order of the events?,1,0,0
1350,2,1093007,Choose the correct order of the events?,0,3,0
1351,2,1093008,Choose the correct order of the events?,2,0,0
1352,2,1093009,Choose the correct order of the events?,2,3,0
1353,2,1093010,Choose the correct order of the events?,3,1,0
1354,2,1093011,Choose the correct order of the events?,1,1,1
1355,2,1093013,Choose the correct order of the events?,2,0,0
1356,2,1093015,Choose the correct order of the events?,3,2,0
1357,2,1093016,Choose the correct order of the events?,2,2,1
1358,2,10930390,Choose the correct order of the events?,2,2,1
1359,2,10930479,Choose the correct order of the events?,3,2,0
1360,2,10930623,Choose the correct order of the events?,3,1,0
1361,2,10930645,Choose the correct order of the events?,3,2,0
1362,2,1093091,Choose the correct order of the events?,0,1,0
1363,2,10931881,Choose the correct order of the events?,2,0,0
1364,2,10932170,Choose the correct order of the events?,0,2,0
1365,2,10932214,Choose the correct order of the events?,1,0,0
1366,2,10932250,Choose the correct order of the events?,2,1,0
1367,2,1093246,Choose the correct order of the events?,1,2,0
1368,2,10932517,Choose the correct order of the events?,2,1,0
1369,2,10932642,Choose the correct order of the events?,2,0,0
1370,2,10932793,Choose the correct order of the events?,3,0,0
1371,2,10932872,Choose the correct order of the events?,0,3,0
1372,2,109329,Choose the correct order of the events?,0,3,0
1373,2,1093315,Choose the correct order of the events?,1,2,0
1374,2,10933454,Choose the correct order of the events?,3,3,1
1375,2,10934820,Choose the correct order of the events?,3,0,0
1376,2,10935090,Choose the correct order of the events?,3,0,0
1377,2,10935156,Choose the correct order of the events?,1,1,1
1378,2,10935689,Choose the correct order of the events?,3,3,1
1379,2,10935757,Choose the correct order of the events?,2,0,0
1380,2,10935760,Choose the correct order of the events?,2,3,0
1381,2,10935820,Choose the correct order of the events?,1,1,1
1382,2,10935895,Choose the correct order of the events?,2,3,0
1383,2,109365,Choose the correct order of the events?,1,2,0
1384,2,10937133,Choose the correct order of the events?,1,0,0
1385,2,10937198,Choose the correct order of the events?,0,1,0
1386,2,10937360,Choose the correct order of the events?,1,1,1
1387,2,10937408,Choose the correct order of the events?,1,2,0
1388,2,10937514,Choose the correct order of the events?,1,2,0
1389,2,10939240,Choose the correct order of the events?,3,0,0
1390,2,10939618,Choose the correct order of the events?,0,2,0
1391,2,10939808,Choose the correct order of the events?,0,1,0
1392,2,10939816,Choose the correct order of the events?,2,3,0
1393,2,10941089,Choose the correct order of the events?,3,2,0
1394,2,10941092,Choose the correct order of the events?,2,0,0
1395,2,10941118,Choose the correct order of the events?,3,1,0
1396,2,10941134,Choose the correct order of the events?,3,2,0
1397,2,10941174,Choose the correct order of the events?,3,3,1
1398,2,10941434,Choose the correct order of the events?,3,3,1
1399,2,10941647,Choose the correct order of the events?,2,1,0
1400,2,10942068,Choose the correct order of the events?,2,3,0
1401,2,10942145,Choose the correct order of the events?,3,1,0
1402,2,10942160,Choose the correct order of the events?,3,1,0
1403,2,10942180,Choose the correct order of the events?,2,2,1
1404,2,1094235,Choose the correct order of the events?,0,2,0
1405,2,1094237,Choose the correct order of the events?,3,1,0
1406,2,1094238,Choose the correct order of the events?,2,0,0
1407,2,1094240,Choose the correct order of the events?,3,0,0
1408,2,1094242,Choose the correct order of the events?,2,2,1
1409,2,1094246,Choose the correct order of the events?,2,2,1
1410,2,10942673,Choose the correct order of the events?,0,2,0
1411,2,10942715,Choose the correct order of the events?,1,1,1
1412,2,10944356,Choose the correct order of the events?,2,1,0
1413,2,1094522,Choose the correct order of the events?,0,1,0
1414,2,1094560,Choose the correct order of the events?,2,3,0
1415,2,10945909,Choose the correct order of the events?,0,3,0
1416,2,10946166,Choose the correct order of the events?,0,1,0
1417,2,10946176,Choose the correct order of the events?,1,0,0
1418,2,10946177,Choose the correct order of the events?,2,0,0
1419,2,10946180,Choose the correct order of the events?,1,3,0
1420,2,10946181,Choose the correct order of the events?,2,0,0
1421,2,10946182,Choose the correct order of the events?,2,1,0
1422,2,10946183,Choose the correct order of the events?,0,2,0
1423,2,10946204,Choose the correct order of the events?,0,1,0
1424,2,10946318,Choose the correct order of the events?,0,2,0
1425,2,10946340,Choose the correct order of the events?,1,1,1
1426,2,10946379,Choose the correct order of the events?,3,1,0
1427,2,10946590,Choose the correct order of the events?,0,3,0
1428,2,10946598,Choose the correct order of the events?,0,2,0
1429,2,10947749,Choose the correct order of the events?,1,0,0
1430,2,10947869,Choose the correct order of the events?,1,2,0
1431,2,10948068,Choose the correct order of the events?,3,0,0
1432,2,10948085,Choose the correct order of the events?,3,1,0
1433,2,10948212,Choose the correct order of the events?,1,0,0
1434,2,10948332,Choose the correct order of the events?,3,3,1
1435,2,10948443,Choose the correct order of the events?,0,1,0
1436,2,10948517,Choose the correct order of the events?,3,0,0
1437,2,1094934,Choose the correct order of the events?,1,0,0
1438,2,10949593,Choose the correct order of the events?,2,2,1
1439,2,109496,Choose the correct order of the events?,1,1,1
1440,2,10949753,Choose the correct order of the events?,2,0,0
1441,2,10949952,Choose the correct order of the events?,2,3,0
1442,2,10950049,Choose the correct order of the events?,3,0,0
1443,2,10950152,Choose the correct order of the events?,1,2,0
1444,2,10950434,Choose the correct order of the events?,2,1,0
1445,2,10951866,Choose the correct order of the events?,2,0,0
1446,2,10951,Choose the correct order of the events?,1,2,0
1447,2,10952066,Choose the correct order of the events?,3,2,0
1448,2,1095210,Choose the correct order of the events?,1,2,0
1449,2,10952359,Choose the correct order of the events?,1,3,0
1450,2,10952365,Choose the correct order of the events?,0,0,1
1451,2,10952368,Choose the correct order of the events?,2,0,0
1452,2,10952520,Choose the correct order of the events?,0,0,1
1453,2,10952768,Choose the correct order of the events?,0,2,0
1454,2,1095277,Choose the correct order of the events?,1,2,0
1455,2,1095278,Choose the correct order of the events?,1,0,0
1456,2,10952,Choose the correct order of the events?,0,0,1
1457,2,1095375,Choose the correct order of the events?,0,3,0
1458,2,1095378,Choose the correct order of the events?,0,2,0
1459,2,1095379,Choose the correct order of the events?,3,2,0
1460,2,1095381,Choose the correct order of the events?,3,0,0
1461,2,1095382,Choose the correct order of the events?,2,2,1
1462,2,1095385,Choose the correct order of the events?,0,3,0
1463,2,1095386,Choose the correct order of the events?,0,0,1
1464,2,1095399,Choose the correct order of the events?,3,0,0
1465,2,10954028,Choose the correct order of the events?,3,1,0
1466,2,10954061,Choose the correct order of the events?,0,2,0
1467,2,10954082,Choose the correct order of the events?,0,1,0
1468,2,10954138,Choose the correct order of the events?,3,3,1
1469,2,10954224,Choose the correct order of the events?,3,3,1
1470,2,10954623,Choose the correct order of the events?,3,0,0
1471,2,1095518,Choose the correct order of the events?,0,1,0
1472,2,109557,Choose the correct order of the events?,2,2,1
1473,2,10956159,Choose the correct order of the events?,2,0,0
1474,2,10956288,Choose the correct order of the events?,0,2,0
1475,2,10956290,Choose the correct order of the events?,0,0,1
1476,2,10956423,Choose the correct order of the events?,1,1,1
1477,2,10956895,Choose the correct order of the events?,2,2,1
1478,2,10957104,Choose the correct order of the events?,1,1,1
1479,2,1095727,Choose the correct order of the events?,0,0,1
1480,2,109572,Choose the correct order of the events?,3,0,0
1481,2,10958051,Choose the correct order of the events?,1,0,0
1482,2,10958118,Choose the correct order of the events?,3,1,0
1483,2,10958122,Choose the correct order of the events?,1,2,0
1484,2,10958124,Choose the correct order of the events?,1,0,0
1485,2,109584,Choose the correct order of the events?,2,3,0
1486,2,10958718,Choose the correct order of the events?,2,2,1
1487,2,10959210,Choose the correct order of the events?,0,1,0
1488,2,10959492,Choose the correct order of the events?,2,1,0
1489,2,10959494,Choose the correct order of the events?,0,2,0
1490,2,10959567,Choose the correct order of the events?,1,1,1
1491,2,10959583,Choose the correct order of the events?,2,3,0
1492,2,10959588,Choose the correct order of the events?,2,0,0
1493,2,10959624,Choose the correct order of the events?,2,1,0
1494,2,10959628,Choose the correct order of the events?,3,2,0
1495,2,10959951,Choose the correct order of the events?,3,2,0
1496,2,10959955,Choose the correct order of the events?,1,2,0
1497,2,10960033,Choose the correct order of the events?,2,1,0
1498,2,10961212,Choose the correct order of the events?,3,0,0
1499,2,1096126,Choose the correct order of the events?,2,2,1
1500,2,1096208,Choose the correct order of the events?,0,3,0
1501,2,10962115,Choose the correct order of the events?,3,0,0
1502,2,109622,Choose the correct order of the events?,1,3,0
1503,2,10962855,Choose the correct order of the events?,1,1,1
1504,2,10963268,Choose the correct order of the events?,0,0,1
1505,2,10963389,Choose the correct order of the events?,3,1,0
1506,2,1096345,Choose the correct order of the events?,0,1,0
1507,2,10963565,Choose the correct order of the events?,1,0,0
1508,2,10963597,Choose the correct order of the events?,3,3,1
1509,2,10963909,Choose the correct order of the events?,0,3,0
1510,2,10964141,Choose the correct order of the events?,0,1,0
1511,2,109643,Choose the correct order of the events?,1,2,0
1512,2,109645,Choose the correct order of the events?,1,3,0
1513,2,10965702,Choose the correct order of the events?,3,2,0
1514,2,1096581,Choose the correct order of the events?,1,1,1
1515,2,10965888,Choose the correct order of the events?,1,2,0
1516,2,10965890,Choose the correct order of the events?,0,0,1
1517,2,10966202,Choose the correct order of the events?,0,0,1
1518,2,1096702,Choose the correct order of the events?,1,0,0
1519,2,10967697,Choose the correct order of the events?,0,3,0
1520,2,1096815,Choose the correct order of the events?,3,2,0
1521,2,1096841,Choose the correct order of the events?,1,0,0
1522,2,10968495,Choose the correct order of the events?,2,1,0
1523,2,10968901,Choose the correct order of the events?,3,1,0
1524,2,10968912,Choose the correct order of the events?,1,3,0
1525,2,1096893,Choose the correct order of the events?,1,0,0
1526,2,10969220,Choose the correct order of the events?,2,1,0
1527,2,10969244,Choose the correct order of the events?,1,0,0
1528,2,1096932,Choose the correct order of the events?,1,1,1
1529,2,1096937,Choose the correct order of the events?,0,3,0
1530,2,10969642,Choose the correct order of the events?,2,0,0
1531,2,1097049,Choose the correct order of the events?,3,1,0
1532,2,10971819,Choose the correct order of the events?,0,2,0
1533,2,10971977,Choose the correct order of the events?,2,1,0
1534,2,10972559,Choose the correct order of the events?,1,3,0
1535,2,10972563,Choose the correct order of the events?,1,1,1
1536,2,10972608,Choose the correct order of the events?,0,3,0
1537,2,10972777,Choose the correct order of the events?,0,3,0
1538,2,10972815,Choose the correct order of the events?,3,1,0
1539,2,10972850,Choose the correct order of the events?,3,1,0
1540,2,10972862,Choose the correct order of the events?,3,2,0
1541,2,10972863,Choose the correct order of the events?,3,1,0
1542,2,10973143,Choose the correct order of the events?,2,3,0
1543,2,1097322,Choose the correct order of the events?,2,0,0
1544,2,1097349,Choose the correct order of the events?,0,0,1
1545,2,1097354,Choose the correct order of the events?,3,0,0
1546,2,10973788,Choose the correct order of the events?,3,1,0
1547,2,1097385,Choose the correct order of the events?,0,1,0
1548,2,1097410,Choose the correct order of the events?,3,2,0
1549,2,10974430,Choose the correct order of the events?,1,1,1
1550,2,1097450,Choose the correct order of the events?,2,2,1
1551,2,10974599,Choose the correct order of the events?,1,3,0
1552,2,10974695,Choose the correct order of the events?,2,0,0
1553,2,1097471,Choose the correct order of the events?,2,3,0
1554,2,10974766,Choose the correct order of the events?,1,2,0
1555,2,10974793,Choose the correct order of the events?,0,3,0
1556,2,10974882,Choose the correct order of the events?,1,1,1
1557,2,10974888,Choose the correct order of the events?,1,1,1
1558,2,10974943,Choose the correct order of the events?,1,3,0
1559,2,10975216,Choose the correct order of the events?,2,0,0
1560,2,10976197,Choose the correct order of the events?,3,0,0
1561,2,10976214,Choose the correct order of the events?,0,3,0
1562,2,10976240,Choose the correct order of the events?,2,0,0
1563,2,10976600,Choose the correct order of the events?,3,0,0
1564,2,10976724,Choose the correct order of the events?,0,1,0
1565,2,1097730,Choose the correct order of the events?,1,2,0
1566,2,10977422,Choose the correct order of the events?,0,0,1
1567,2,10977424,Choose the correct order of the events?,2,2,1
1568,2,10977428,Choose the correct order of the events?,1,3,0
1569,2,10977443,Choose the correct order of the events?,0,1,0
1570,2,10977449,Choose the correct order of the events?,2,0,0
1571,2,10977472,Choose the correct order of the events?,3,0,0
1572,2,10977519,Choose the correct order of the events?,1,0,0
1573,2,10978292,Choose the correct order of the events?,3,0,0
1574,2,10978346,Choose the correct order of the events?,0,0,1
1575,2,10978418,Choose the correct order of the events?,2,1,0
1576,2,10978651,Choose the correct order of the events?,1,3,0
1577,2,109787,Choose the correct order of the events?,1,3,0
1578,2,1097888,Choose the correct order of the events?,3,0,0
1579,2,109790,Choose the correct order of the events?,0,1,0
1580,2,109794,Choose the correct order of the events?,0,0,1
1581,2,109796,Choose the correct order of the events?,2,2,1
1582,2,10980205,Choose the correct order of the events?,2,3,0
1583,2,10980560,Choose the correct order of the events?,2,0,0
1584,2,10980568,Choose the correct order of the events?,2,0,0
1585,2,10980569,Choose the correct order of the events?,1,2,0
1586,2,10980570,Choose the correct order of the events?,3,2,0
1587,2,10980571,Choose the correct order of the events?,3,3,1
1588,2,10980572,Choose the correct order of the events?,0,0,1
1589,2,10980573,Choose the correct order of the events?,0,2,0
1590,2,10980576,Choose the correct order of the events?,1,0,0
1591,2,10980580,Choose the correct order of the events?,2,0,0
