index,fileid,qid,question,origanswer,generatedanswer,correctness
1094,10,202768,Choose the correct order of the events?,2,1,0
1095,10,2027704,Choose the correct order of the events?,3,0,0
1096,10,2027722,Choose the correct order of the events?,2,2,1
1097,10,2028220,Choose the correct order of the events?,3,0,0
1098,10,2028262,Choose the correct order of the events?,2,0,0
1099,10,2028297,Choose the correct order of the events?,1,2,0
1100,10,2028390,Choose the correct order of the events?,0,2,0
1101,10,202843,Choose the correct order of the events?,3,0,0
1102,10,202863,Choose the correct order of the events?,3,0,0
1103,10,2028998,Choose the correct order of the events?,3,3,1
1104,10,20289,Choose the correct order of the events?,2,3,0
1105,10,2029661,Choose the correct order of the events?,0,3,0
1106,10,202971,Choose the correct order of the events?,2,0,0
1107,10,2029820,Choose the correct order of the events?,1,1,1
1108,10,203022,Choose the correct order of the events?,2,0,0
1109,10,2030362,Choose the correct order of the events?,3,3,1
1110,10,2030846,Choose the correct order of the events?,0,3,0
1111,10,203120,Choose the correct order of the events?,0,1,0
1112,10,203146,Choose the correct order of the events?,1,0,0
1113,10,203147,Choose the correct order of the events?,1,3,0
1114,10,203148,Choose the correct order of the events?,3,1,0
1115,10,203149,Choose the correct order of the events?,0,3,0
1116,10,2031662,Choose the correct order of the events?,0,1,0
1117,10,203174,Choose the correct order of the events?,1,1,1
1118,10,203199,Choose the correct order of the events?,1,1,1
1119,10,2032059,Choose the correct order of the events?,2,1,0
1120,10,2032161,Choose the correct order of the events?,1,1,1
1121,10,203229,Choose the correct order of the events?,1,1,1
1122,10,2032494,Choose the correct order of the events?,2,0,0
1123,10,2032700,Choose the correct order of the events?,1,1,1
1124,10,2032805,Choose the correct order of the events?,0,0,1
1125,10,203287,Choose the correct order of the events?,0,0,1
1126,10,2033096,Choose the correct order of the events?,1,3,0
1127,10,2033189,Choose the correct order of the events?,2,3,0
1128,10,2033213,Choose the correct order of the events?,3,0,0
1129,10,2033242,Choose the correct order of the events?,3,2,0
1130,10,2033284,Choose the correct order of the events?,3,1,0
1131,10,2033291,Choose the correct order of the events?,0,1,0
1132,10,2033414,Choose the correct order of the events?,2,2,1
1133,10,2033438,Choose the correct order of the events?,1,1,1
1134,10,2033566,Choose the correct order of the events?,3,1,0
1135,10,20337,Choose the correct order of the events?,1,1,1
1136,10,2033963,Choose the correct order of the events?,2,1,0
1137,10,2033975,Choose the correct order of the events?,2,1,0
1138,10,2033985,Choose the correct order of the events?,0,2,0
1139,10,2033,Choose the correct order of the events?,2,1,0
1140,10,2034008,Choose the correct order of the events?,2,3,0
1141,10,2034009,Choose the correct order of the events?,2,1,0
1142,10,2034152,Choose the correct order of the events?,2,2,1
1143,10,203417,Choose the correct order of the events?,0,2,0
1144,10,20341,Choose the correct order of the events?,1,2,0
1145,10,2034411,Choose the correct order of the events?,1,3,0
1146,10,2034747,Choose the correct order of the events?,2,3,0
1147,10,2034803,Choose the correct order of the events?,1,3,0
1148,10,2034881,Choose the correct order of the events?,3,3,1
1149,10,2035020,Choose the correct order of the events?,0,3,0
1150,10,203546,Choose the correct order of the events?,0,2,0
1151,10,203556,Choose the correct order of the events?,3,3,1
1152,10,203563,Choose the correct order of the events?,2,2,1
1153,10,203569,Choose the correct order of the events?,3,1,0
1154,10,203625,Choose the correct order of the events?,1,0,0
1155,10,2036585,Choose the correct order of the events?,2,0,0
1156,10,20370,Choose the correct order of the events?,2,2,1
1157,10,2037193,Choose the correct order of the events?,3,1,0
1158,10,2037213,Choose the correct order of the events?,3,3,1
1159,10,203750,Choose the correct order of the events?,2,0,0
1160,10,203803,Choose the correct order of the events?,0,1,0
1161,10,20380,Choose the correct order of the events?,3,2,0
1162,10,2038246,Choose the correct order of the events?,2,3,0
1163,10,203827,Choose the correct order of the events?,1,2,0
1164,10,2038285,Choose the correct order of the events?,3,0,0
1165,10,2038392,Choose the correct order of the events?,1,1,1
1166,10,2038692,Choose the correct order of the events?,1,0,0
1167,10,203933,Choose the correct order of the events?,0,2,0
1168,10,203982,Choose the correct order of the events?,1,3,0
1169,10,2039892,Choose the correct order of the events?,0,1,0
1170,10,20398,Choose the correct order of the events?,2,3,0
1171,10,204005,Choose the correct order of the events?,2,3,0
1172,10,204008,Choose the correct order of the events?,0,0,1
1173,10,204010,Choose the correct order of the events?,0,3,0
1174,10,204058,Choose the correct order of the events?,0,2,0
1175,10,204069,Choose the correct order of the events?,1,1,1
1176,10,2041101,Choose the correct order of the events?,2,2,1
1177,10,2041211,Choose the correct order of the events?,0,3,0
1178,10,204138,Choose the correct order of the events?,0,1,0
1179,10,204168,Choose the correct order of the events?,2,3,0
1180,10,2042167,Choose the correct order of the events?,1,1,1
1181,10,2042329,Choose the correct order of the events?,1,1,1
1182,10,2042338,Choose the correct order of the events?,1,1,1
1183,10,2042370,Choose the correct order of the events?,0,2,0
1184,10,20423,Choose the correct order of the events?,1,1,1
1185,10,2042467,Choose the correct order of the events?,3,1,0
1186,10,20424,Choose the correct order of the events?,1,1,1
1187,10,2042599,Choose the correct order of the events?,1,2,0
1188,10,204299,Choose the correct order of the events?,2,3,0
1189,10,2042,Choose the correct order of the events?,2,1,0
1190,10,2043638,Choose the correct order of the events?,2,0,0
1191,10,204376,Choose the correct order of the events?,0,3,0
1192,10,2043818,Choose the correct order of the events?,2,2,1
1193,10,204389,Choose the correct order of the events?,1,1,1
1194,10,2044071,Choose the correct order of the events?,2,1,0
1195,10,204408,Choose the correct order of the events?,0,1,0
1196,10,204441,Choose the correct order of the events?,2,2,1
1197,10,204452,Choose the correct order of the events?,1,3,0
1198,10,20445,Choose the correct order of the events?,1,1,1
1199,10,204462,Choose the correct order of the events?,0,2,0
1200,10,204490,Choose the correct order of the events?,3,1,0
1201,10,204492,Choose the correct order of the events?,2,1,0
1202,10,204497,Choose the correct order of the events?,3,0,0
1203,10,2044991,Choose the correct order of the events?,1,2,0
1204,10,204696,Choose the correct order of the events?,2,0,0
1205,10,2047261,Choose the correct order of the events?,3,1,0
1206,10,204757,Choose the correct order of the events?,3,3,1
1207,10,204770,Choose the correct order of the events?,3,0,0
1208,10,2048183,Choose the correct order of the events?,1,0,0
1209,10,2048385,Choose the correct order of the events?,2,1,0
1210,10,204917,Choose the correct order of the events?,0,1,0
1211,10,204982,Choose the correct order of the events?,1,2,0
1212,10,205004,Choose the correct order of the events?,2,0,0
1213,10,2050092,Choose the correct order of the events?,1,1,1
1214,10,2050777,Choose the correct order of the events?,3,0,0
1215,10,205114,Choose the correct order of the events?,1,1,1
1216,10,2051249,Choose the correct order of the events?,2,2,1
1217,10,2051811,Choose the correct order of the events?,3,1,0
1218,10,205184,Choose the correct order of the events?,0,1,0
1219,10,2052158,Choose the correct order of the events?,3,2,0
1220,10,2052391,Choose the correct order of the events?,1,1,1
1221,10,205242,Choose the correct order of the events?,3,1,0
1222,10,2052904,Choose the correct order of the events?,1,0,0
1223,10,2053216,Choose the correct order of the events?,3,2,0
1224,10,2053380,Choose the correct order of the events?,2,2,1
1225,10,2053405,Choose the correct order of the events?,1,3,0
1226,10,2053451,Choose the correct order of the events?,2,2,1
1227,10,2053453,Choose the correct order of the events?,1,1,1
1228,10,20535,Choose the correct order of the events?,0,0,1
1229,10,205387,Choose the correct order of the events?,1,3,0
1230,10,205394,Choose the correct order of the events?,0,3,0
1231,10,2053,Choose the correct order of the events?,2,0,0
1232,10,205412,Choose the correct order of the events?,1,0,0
1233,10,2054136,Choose the correct order of the events?,1,1,1
1234,10,2054159,Choose the correct order of the events?,0,3,0
1235,10,2054268,Choose the correct order of the events?,3,2,0
1236,10,205444,Choose the correct order of the events?,2,0,0
1237,10,205463,Choose the correct order of the events?,2,3,0
1238,10,20546,Choose the correct order of the events?,1,1,1
1239,10,2054919,Choose the correct order of the events?,2,1,0
1240,10,205495,Choose the correct order of the events?,3,0,0
1241,10,205499,Choose the correct order of the events?,3,2,0
1242,10,2054,Choose the correct order of the events?,0,0,1
1243,10,2055024,Choose the correct order of the events?,3,0,0
1244,10,205528,Choose the correct order of the events?,3,2,0
1245,10,2055465,Choose the correct order of the events?,3,0,0
1246,10,205577,Choose the correct order of the events?,1,3,0
1247,10,2055944,Choose the correct order of the events?,2,0,0
1248,10,2055,Choose the correct order of the events?,3,1,0
1249,10,2056491,Choose the correct order of the events?,2,2,1
1250,10,2056550,Choose the correct order of the events?,3,1,0
1251,10,205664,Choose the correct order of the events?,2,1,0
1252,10,205689,Choose the correct order of the events?,2,1,0
1253,10,20569,Choose the correct order of the events?,1,1,1
1254,10,205730,Choose the correct order of the events?,3,0,0
1255,10,20575,Choose the correct order of the events?,1,3,0
1256,10,2057846,Choose the correct order of the events?,3,1,0
1257,10,2058027,Choose the correct order of the events?,2,2,1
1258,10,205836,Choose the correct order of the events?,3,3,1
1259,10,2058370,Choose the correct order of the events?,0,0,1
1260,10,20583,Choose the correct order of the events?,1,2,0
1261,10,2058498,Choose the correct order of the events?,2,3,0
1262,10,205861,Choose the correct order of the events?,1,0,0
1263,10,2058813,Choose the correct order of the events?,1,2,0
1264,10,2058815,Choose the correct order of the events?,0,3,0
1265,10,205881,Choose the correct order of the events?,2,0,0
1266,10,205893,Choose the correct order of the events?,3,1,0
1267,10,20589,Choose the correct order of the events?,3,2,0
1268,10,2058,Choose the correct order of the events?,3,1,0
1269,10,2059154,Choose the correct order of the events?,3,3,1
1270,10,205915,Choose the correct order of the events?,1,3,0
1271,10,20592,Choose the correct order of the events?,3,0,0
1272,10,2059326,Choose the correct order of the events?,2,1,0
1273,10,205939,Choose the correct order of the events?,0,2,0
1274,10,2059422,Choose the correct order of the events?,2,0,0
1275,10,2059540,Choose the correct order of the events?,2,0,0
1276,10,2059565,Choose the correct order of the events?,1,0,0
1277,10,2059566,Choose the correct order of the events?,0,0,1
1278,10,20595,Choose the correct order of the events?,2,0,0
1279,10,20597,Choose the correct order of the events?,3,2,0
1280,10,2059929,Choose the correct order of the events?,2,1,0
1281,10,2060139,Choose the correct order of the events?,3,3,1
1282,10,206036,Choose the correct order of the events?,3,0,0
1283,10,2060533,Choose the correct order of the events?,1,3,0
1284,10,2060574,Choose the correct order of the events?,3,1,0
1285,10,2060710,Choose the correct order of the events?,2,2,1
1286,10,2060743,Choose the correct order of the events?,1,0,0
1287,10,206079,Choose the correct order of the events?,3,0,0
1288,10,206083,Choose the correct order of the events?,0,3,0
1289,10,2060864,Choose the correct order of the events?,1,2,0
1290,10,206094,Choose the correct order of the events?,2,2,1
1291,10,2060983,Choose the correct order of the events?,2,3,0
1292,10,2061106,Choose the correct order of the events?,1,3,0
1293,10,2061505,Choose the correct order of the events?,0,0,1
1294,10,2061581,Choose the correct order of the events?,3,2,0
1295,10,2061720,Choose the correct order of the events?,2,0,0
1296,10,2061891,Choose the correct order of the events?,3,0,0
1297,10,2061907,Choose the correct order of the events?,2,1,0
1298,10,2061,Choose the correct order of the events?,0,3,0
1299,10,206249,Choose the correct order of the events?,1,2,0
1300,10,206255,Choose the correct order of the events?,1,1,1
1301,10,2062660,Choose the correct order of the events?,0,1,0
1302,10,2062823,Choose the correct order of the events?,2,1,0
1303,10,2063117,Choose the correct order of the events?,2,2,1
1304,10,2063239,Choose the correct order of the events?,3,0,0
1305,10,2063321,Choose the correct order of the events?,1,2,0
1306,10,2063399,Choose the correct order of the events?,2,3,0
1307,10,206341,Choose the correct order of the events?,1,3,0
1308,10,2063702,Choose the correct order of the events?,1,0,0
1309,10,2063758,Choose the correct order of the events?,3,1,0
1310,10,20637,Choose the correct order of the events?,2,3,0
1311,10,2063818,Choose the correct order of the events?,3,0,0
1312,10,206389,Choose the correct order of the events?,0,3,0
1313,10,206417,Choose the correct order of the events?,2,0,0
1314,10,2064206,Choose the correct order of the events?,1,1,1
1315,10,2064217,Choose the correct order of the events?,1,0,0
1316,10,2064226,Choose the correct order of the events?,1,0,0
1317,10,2064321,Choose the correct order of the events?,2,0,0
1318,10,206444,Choose the correct order of the events?,2,0,0
1319,10,2064579,Choose the correct order of the events?,3,3,1
1320,10,2064961,Choose the correct order of the events?,3,0,0
1321,10,2065084,Choose the correct order of the events?,1,1,1
1322,10,2065085,Choose the correct order of the events?,3,0,0
1323,10,2065241,Choose the correct order of the events?,2,3,0
1324,10,2065400,Choose the correct order of the events?,3,2,0
1325,10,2065468,Choose the correct order of the events?,1,3,0
1326,10,2065559,Choose the correct order of the events?,0,3,0
1327,10,2065715,Choose the correct order of the events?,3,3,1
1328,10,206581,Choose the correct order of the events?,0,3,0
1329,10,2065873,Choose the correct order of the events?,3,2,0
1330,10,206606,Choose the correct order of the events?,1,2,0
1331,10,206617,Choose the correct order of the events?,1,2,0
1332,10,206622,Choose the correct order of the events?,2,3,0
1333,10,206643,Choose the correct order of the events?,1,0,0
1334,10,206666,Choose the correct order of the events?,0,1,0
1335,10,2066680,Choose the correct order of the events?,2,2,1
1336,10,206669,Choose the correct order of the events?,0,0,1
1337,10,206682,Choose the correct order of the events?,0,0,1
1338,10,206698,Choose the correct order of the events?,3,1,0
1339,10,2066,Choose the correct order of the events?,2,1,0
1340,10,206742,Choose the correct order of the events?,2,1,0
1341,10,2067673,Choose the correct order of the events?,3,2,0
1342,10,206782,Choose the correct order of the events?,0,3,0
1343,10,2068581,Choose the correct order of the events?,1,3,0
1344,10,206877,Choose the correct order of the events?,2,2,1
1345,10,2069135,Choose the correct order of the events?,2,1,0
1346,10,206920,Choose the correct order of the events?,3,3,1
1347,10,206922,Choose the correct order of the events?,2,0,0
1348,10,206930,Choose the correct order of the events?,1,0,0
1349,10,20694,Choose the correct order of the events?,3,0,0
1350,10,2069649,Choose the correct order of the events?,3,0,0
1351,10,207021,Choose the correct order of the events?,1,1,1
1352,10,207074,Choose the correct order of the events?,3,0,0
1353,10,207083,Choose the correct order of the events?,3,0,0
1354,10,2071006,Choose the correct order of the events?,1,3,0
1355,10,2071282,Choose the correct order of the events?,3,2,0
1356,10,2071552,Choose the correct order of the events?,2,3,0
1357,10,207197,Choose the correct order of the events?,3,1,0
1358,10,20722,Choose the correct order of the events?,2,2,1
1359,10,2072394,Choose the correct order of the events?,3,0,0
1360,10,2072458,Choose the correct order of the events?,1,1,1
1361,10,2072470,Choose the correct order of the events?,3,1,0
1362,10,2072491,Choose the correct order of the events?,1,0,0
1363,10,2072610,Choose the correct order of the events?,2,3,0
1364,10,2072626,Choose the correct order of the events?,2,0,0
1365,10,2072675,Choose the correct order of the events?,1,1,1
1366,10,2072746,Choose the correct order of the events?,2,0,0
1367,10,2072771,Choose the correct order of the events?,3,2,0
1368,10,2073003,Choose the correct order of the events?,1,0,0
1369,10,2073041,Choose the correct order of the events?,1,1,1
1370,10,2073068,Choose the correct order of the events?,3,0,0
1371,10,20734,Choose the correct order of the events?,1,3,0
1372,10,207493,Choose the correct order of the events?,3,3,1
1373,10,2075570,Choose the correct order of the events?,2,1,0
1374,10,2075590,Choose the correct order of the events?,1,2,0
1375,10,2075881,Choose the correct order of the events?,0,0,1
1376,10,2076160,Choose the correct order of the events?,0,3,0
1377,10,207667,Choose the correct order of the events?,3,1,0
1378,10,207673,Choose the correct order of the events?,0,1,0
1379,10,2076895,Choose the correct order of the events?,3,2,0
1380,10,207695,Choose the correct order of the events?,1,3,0
1381,10,20769,Choose the correct order of the events?,0,1,0
1382,10,207700,Choose the correct order of the events?,3,0,0
1383,10,207721,Choose the correct order of the events?,3,1,0
1384,10,207729,Choose the correct order of the events?,2,0,0
1385,10,20773,Choose the correct order of the events?,2,0,0
1386,10,20775,Choose the correct order of the events?,0,1,0
1387,10,2077667,Choose the correct order of the events?,2,0,0
1388,10,207768,Choose the correct order of the events?,0,0,1
1389,10,2078104,Choose the correct order of the events?,0,0,1
1390,10,2078530,Choose the correct order of the events?,2,1,0
1391,10,207855,Choose the correct order of the events?,2,2,1
1392,10,2078770,Choose the correct order of the events?,3,0,0
1393,10,2078,Choose the correct order of the events?,1,0,0
1394,10,2079034,Choose the correct order of the events?,3,3,1
1395,10,207914,Choose the correct order of the events?,2,0,0
1396,10,207962,Choose the correct order of the events?,0,1,0
1397,10,2079776,Choose the correct order of the events?,3,2,0
1398,10,207991,Choose the correct order of the events?,3,3,1
1399,10,20800,Choose the correct order of the events?,0,1,0
1400,10,20801,Choose the correct order of the events?,0,1,0
1401,10,2080244,Choose the correct order of the events?,0,0,1
1402,10,208028,Choose the correct order of the events?,0,3,0
1403,10,2080490,Choose the correct order of the events?,2,3,0
1404,10,20806,Choose the correct order of the events?,0,1,0
1405,10,208072,Choose the correct order of the events?,0,3,0
1406,10,20808,Choose the correct order of the events?,3,2,0
1407,10,20813,Choose the correct order of the events?,3,3,1
1408,10,2081781,Choose the correct order of the events?,1,1,1
1409,10,208225,Choose the correct order of the events?,3,0,0
1410,10,2082275,Choose the correct order of the events?,2,1,0
1411,10,208231,Choose the correct order of the events?,0,1,0
1412,10,2082320,Choose the correct order of the events?,0,1,0
1413,10,2082777,Choose the correct order of the events?,0,0,1
1414,10,208294,Choose the correct order of the events?,3,0,0
1415,10,208348,Choose the correct order of the events?,2,3,0
1416,10,2083752,Choose the correct order of the events?,3,0,0
1417,10,2083768,Choose the correct order of the events?,0,3,0
1418,10,20837,Choose the correct order of the events?,1,3,0
1419,10,20839,Choose the correct order of the events?,1,0,0
1420,10,208418,Choose the correct order of the events?,0,1,0
1421,10,2084369,Choose the correct order of the events?,3,2,0
1422,10,2084800,Choose the correct order of the events?,1,2,0
1423,10,208483,Choose the correct order of the events?,1,3,0
1424,10,20852,Choose the correct order of the events?,1,2,0
1425,10,208602,Choose the correct order of the events?,3,3,1
1426,10,208603,Choose the correct order of the events?,0,2,0
1427,10,2086372,Choose the correct order of the events?,0,3,0
1428,10,2087363,Choose the correct order of the events?,1,0,0
1429,10,2087711,Choose the correct order of the events?,3,0,0
1430,10,20878,Choose the correct order of the events?,1,2,0
1431,10,208797,Choose the correct order of the events?,3,1,0
1432,10,2088255,Choose the correct order of the events?,2,3,0
1433,10,208867,Choose the correct order of the events?,0,2,0
1434,10,20886,Choose the correct order of the events?,2,0,0
1435,10,2088870,Choose the correct order of the events?,2,1,0
1436,10,2088974,Choose the correct order of the events?,1,0,0
1437,10,2089559,Choose the correct order of the events?,0,0,1
1438,10,208959,Choose the correct order of the events?,0,3,0
1439,10,2089874,Choose the correct order of the events?,1,3,0
1440,10,2089886,Choose the correct order of the events?,3,1,0
1441,10,209007,Choose the correct order of the events?,1,2,0
1442,10,2090085,Choose the correct order of the events?,2,0,0
1443,10,2090370,Choose the correct order of the events?,3,0,0
1444,10,209042,Choose the correct order of the events?,0,3,0
1445,10,2090456,Choose the correct order of the events?,3,0,0
1446,10,2090751,Choose the correct order of the events?,3,3,1
1447,10,20907,Choose the correct order of the events?,3,3,1
1448,10,2090892,Choose the correct order of the events?,3,1,0
1449,10,2090,Choose the correct order of the events?,0,2,0
1450,10,20911,Choose the correct order of the events?,1,0,0
1451,10,2091310,Choose the correct order of the events?,1,0,0
1452,10,2091844,Choose the correct order of the events?,1,2,0
1453,10,209185,Choose the correct order of the events?,0,0,1
1454,10,2091887,Choose the correct order of the events?,0,1,0
1455,10,2092104,Choose the correct order of the events?,3,0,0
1456,10,209264,Choose the correct order of the events?,2,1,0
1457,10,209315,Choose the correct order of the events?,1,0,0
1458,10,2093420,Choose the correct order of the events?,0,3,0
1459,10,209398,Choose the correct order of the events?,0,0,1
1460,10,209402,Choose the correct order of the events?,1,0,0
1461,10,209415,Choose the correct order of the events?,1,0,0
1462,10,20943,Choose the correct order of the events?,1,1,1
1463,10,209458,Choose the correct order of the events?,0,2,0
1464,10,2094759,Choose the correct order of the events?,0,1,0
1465,10,209489,Choose the correct order of the events?,3,0,0
1466,10,2095035,Choose the correct order of the events?,1,2,0
1467,10,209516,Choose the correct order of the events?,3,0,0
1468,10,20951,Choose the correct order of the events?,2,2,1
1469,10,2095314,Choose the correct order of the events?,1,1,1
1470,10,209575,Choose the correct order of the events?,1,1,1
1471,10,2095,Choose the correct order of the events?,0,2,0
1472,10,209676,Choose the correct order of the events?,3,1,0
1473,10,209688,Choose the correct order of the events?,3,2,0
1474,10,20969,Choose the correct order of the events?,0,0,1
1475,10,2097189,Choose the correct order of the events?,0,2,0
1476,10,209719,Choose the correct order of the events?,0,0,1
1477,10,209747,Choose the correct order of the events?,0,1,0
1478,10,2097494,Choose the correct order of the events?,3,1,0
1479,10,20974,Choose the correct order of the events?,3,3,1
1480,10,209772,Choose the correct order of the events?,0,1,0
1481,10,20977,Choose the correct order of the events?,1,3,0
1482,10,2097814,Choose the correct order of the events?,2,1,0
1483,10,209788,Choose the correct order of the events?,3,0,0
1484,10,2098287,Choose the correct order of the events?,0,0,1
1485,10,209862,Choose the correct order of the events?,3,3,1
1486,10,209882,Choose the correct order of the events?,1,0,0
1487,10,2098847,Choose the correct order of the events?,3,3,1
1488,10,2099015,Choose the correct order of the events?,3,0,0
1489,10,2099131,Choose the correct order of the events?,1,2,0
1490,10,2099146,Choose the correct order of the events?,1,0,0
1491,10,2099187,Choose the correct order of the events?,3,1,0
1492,10,20995,Choose the correct order of the events?,0,2,0
1493,10,2099,Choose the correct order of the events?,1,3,0
1494,10,21005,Choose the correct order of the events?,1,0,0
1495,10,2100708,Choose the correct order of the events?,0,2,0
1496,10,210086,Choose the correct order of the events?,3,3,1
1497,10,21008,Choose the correct order of the events?,1,2,0
1498,10,2100921,Choose the correct order of the events?,1,2,0
1499,10,210092,Choose the correct order of the events?,0,2,0
1500,10,2101280,Choose the correct order of the events?,2,2,1
1501,10,210136,Choose the correct order of the events?,0,3,0
1502,10,21013,Choose the correct order of the events?,2,1,0
1503,10,210147,Choose the correct order of the events?,2,2,1
1504,10,2101771,Choose the correct order of the events?,0,1,0
1505,10,210192,Choose the correct order of the events?,3,2,0
1506,10,210218,Choose the correct order of the events?,0,2,0
1507,10,210220,Choose the correct order of the events?,3,0,0
1508,10,210221,Choose the correct order of the events?,1,3,0
1509,10,2102561,Choose the correct order of the events?,1,2,0
1510,10,2102577,Choose the correct order of the events?,1,1,1
1511,10,2102592,Choose the correct order of the events?,1,2,0
1512,10,2102600,Choose the correct order of the events?,3,1,0
1513,10,2102616,Choose the correct order of the events?,3,0,0
1514,10,2102683,Choose the correct order of the events?,3,1,0
1515,10,2102730,Choose the correct order of the events?,3,0,0
1516,10,2102751,Choose the correct order of the events?,0,0,1
1517,10,2102829,Choose the correct order of the events?,1,2,0
1518,10,2102852,Choose the correct order of the events?,2,2,1
1519,10,2102867,Choose the correct order of the events?,1,0,0
1520,10,2102876,Choose the correct order of the events?,3,1,0
1521,10,210296,Choose the correct order of the events?,0,0,1
1522,10,2103045,Choose the correct order of the events?,3,1,0
1523,10,210345,Choose the correct order of the events?,1,0,0
1524,10,2103587,Choose the correct order of the events?,1,2,0
1525,10,2103769,Choose the correct order of the events?,2,2,1
1526,10,2103846,Choose the correct order of the events?,1,3,0
1527,10,2103988,Choose the correct order of the events?,0,2,0
1528,10,2104097,Choose the correct order of the events?,3,0,0
1529,10,2104098,Choose the correct order of the events?,0,0,1
1530,10,2104180,Choose the correct order of the events?,1,3,0
1531,10,210446,Choose the correct order of the events?,0,0,1
1532,10,2104669,Choose the correct order of the events?,1,3,0
1533,10,210470,Choose the correct order of the events?,0,2,0
1534,10,2104806,Choose the correct order of the events?,3,3,1
1535,10,2104866,Choose the correct order of the events?,2,0,0
1536,10,2105024,Choose the correct order of the events?,0,1,0
1537,10,210507,Choose the correct order of the events?,1,3,0
1538,10,2105099,Choose the correct order of the events?,1,1,1
1539,10,2105136,Choose the correct order of the events?,2,1,0
1540,10,2105196,Choose the correct order of the events?,3,3,1
1541,10,2105197,Choose the correct order of the events?,2,1,0
1542,10,2105209,Choose the correct order of the events?,2,2,1
1543,10,2105241,Choose the correct order of the events?,1,0,0
1544,10,2105337,Choose the correct order of the events?,2,0,0
1545,10,2105406,Choose the correct order of the events?,0,3,0
1546,10,2105407,Choose the correct order of the events?,3,0,0
1547,10,2105483,Choose the correct order of the events?,3,0,0
1548,10,2105513,Choose the correct order of the events?,1,1,1
1549,10,2105526,Choose the correct order of the events?,2,3,0
1550,10,2105560,Choose the correct order of the events?,3,0,0
1551,10,2105561,Choose the correct order of the events?,3,1,0
1552,10,2105829,Choose the correct order of the events?,1,3,0
1553,10,2105965,Choose the correct order of the events?,3,1,0
1554,10,2106066,Choose the correct order of the events?,2,2,1
1555,10,2106260,Choose the correct order of the events?,1,3,0
1556,10,2106360,Choose the correct order of the events?,2,2,1
1557,10,210638,Choose the correct order of the events?,1,1,1
1558,10,2106395,Choose the correct order of the events?,2,3,0
1559,10,2106589,Choose the correct order of the events?,1,2,0
1560,10,2106782,Choose the correct order of the events?,0,1,0
1561,10,2107105,Choose the correct order of the events?,3,0,0
1562,10,2107107,Choose the correct order of the events?,0,3,0
1563,10,210739,Choose the correct order of the events?,1,1,1
1564,10,2107461,Choose the correct order of the events?,0,2,0
1565,10,2107987,Choose the correct order of the events?,3,0,0
1566,10,2108174,Choose the correct order of the events?,3,3,1
1567,10,2108501,Choose the correct order of the events?,3,0,0
1568,10,2108519,Choose the correct order of the events?,3,1,0
1569,10,2108582,Choose the correct order of the events?,2,1,0
1570,10,2108590,Choose the correct order of the events?,3,2,0
1571,10,2108679,Choose the correct order of the events?,2,3,0
1572,10,2108704,Choose the correct order of the events?,2,1,0
1573,10,2108910,Choose the correct order of the events?,1,3,0
1574,10,21092,Choose the correct order of the events?,2,3,0
1575,10,2109341,Choose the correct order of the events?,0,0,1
1576,10,2109397,Choose the correct order of the events?,1,0,0
1577,10,21098,Choose the correct order of the events?,3,2,0
1578,10,211023,Choose the correct order of the events?,1,1,1
1579,10,2110387,Choose the correct order of the events?,0,2,0
1580,10,2110441,Choose the correct order of the events?,2,1,0
1581,10,2110513,Choose the correct order of the events?,3,1,0
1582,10,2110676,Choose the correct order of the events?,3,3,1
1583,10,2110922,Choose the correct order of the events?,2,3,0
1584,10,2111365,Choose the correct order of the events?,3,2,0
1585,10,2111938,Choose the correct order of the events?,3,2,0
1586,10,2111,Choose the correct order of the events?,3,0,0
1587,10,21125,Choose the correct order of the events?,2,2,1
1588,10,2113517,Choose the correct order of the events?,2,1,0
1589,10,2113569,Choose the correct order of the events?,3,0,0
1590,10,2113623,Choose the correct order of the events?,3,3,1
1591,10,211367,Choose the correct order of the events?,2,3,0
1592,10,2113900,Choose the correct order of the events?,2,3,0
1593,10,2114121,Choose the correct order of the events?,0,0,1
1594,10,211445,Choose the correct order of the events?,2,2,1
1595,10,2114670,Choose the correct order of the events?,1,2,0
1596,10,2115025,Choose the correct order of the events?,2,0,0
1597,10,2115164,Choose the correct order of the events?,3,1,0
1598,10,2115291,Choose the correct order of the events?,1,0,0
1599,10,2115690,Choose the correct order of the events?,1,2,0
1600,10,2115836,Choose the correct order of the events?,3,1,0
1601,10,2115893,Choose the correct order of the events?,1,0,0
1602,10,211594,Choose the correct order of the events?,3,1,0
1603,10,211599,Choose the correct order of the events?,3,0,0
1604,10,2116108,Choose the correct order of the events?,1,1,1
1605,10,211610,Choose the correct order of the events?,2,0,0
1606,10,211638,Choose the correct order of the events?,2,0,0
1607,10,2116933,Choose the correct order of the events?,3,2,0
1608,10,211699,Choose the correct order of the events?,2,3,0
1609,10,2117154,Choose the correct order of the events?,3,1,0
1610,10,2117180,Choose the correct order of the events?,1,1,1
1611,10,211748,Choose the correct order of the events?,2,0,0
1612,10,2117734,Choose the correct order of the events?,0,0,1
1613,10,2117754,Choose the correct order of the events?,2,3,0
1614,10,211816,Choose the correct order of the events?,0,1,0
1615,10,2118354,Choose the correct order of the events?,0,1,0
1616,10,2119100,Choose the correct order of the events?,0,3,0
1617,10,211983,Choose the correct order of the events?,2,2,1
1618,10,211984,Choose the correct order of the events?,0,3,0
1619,10,21200,Choose the correct order of the events?,2,0,0
