index,qid,question,origanswer,generatedanswer,generatedanswers
486,2e67b03703201cfc115dd4a7c7e79aa6,"Question: 
What is the name of the bay that separates Nova Scotia from the sub-national region in the Legislative council whose flag features a ship?
Answer Choices are: 
a. Bay of Fundy
b. FALSE: Bay of Plenty
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
487,d327e20ced1b3cd3429c60006ae433c6,"Question: 
Among the regions listed in Sub-national of Legislative council, one such region has a ship on its flag.  What is the origin of this region's name?
Answer Choices are: 
a. George III, King of Great Britain, King of Ireland, and prince-elector of the Electorate of Brunswick-LâÂºneburg
b. Jesus Christ, King of Great Britain, King of Ireland, and prince-elector of the Electorate of Brunswick-LâÂºneburg
Specify their correct answer by choosing one of a or b: 
",a,Answer: b,['Answer: b']
488,52ab8df4b8d36fd3b7e42c68b2e2479f,"Question: 
The person who sings the song ""I'm Still Standing"" is wearing eyeglasses with lenses in what shape?
Answer Choices are: 
a. square
b. rectanglular
Specify their correct answer by choosing one of a or b: 
",b,a. square,['a. square']
489,b2d41e66d18ffab91c75c0009007782b,"Question: 
The artist who composed can you feel the love tonight is wearing eyeglasses in what shape?
Answer Choices are: 
a. oval
b. rectanglular
Specify their correct answer by choosing one of a or b: 
",b,b. rectanglular,['b. rectanglular']
490,a70dbb2d6ec855752b0327ab51be9839,"Question: 
Among South-Korean recipients of awards at the Cannes Film Festival, who received the award earlier: was it the female recipient, or was it the younger of the pair Kay Pollak and Kim Ki-duk?
Answer Choices are: 
a. Jeon Do-yeon
b. PARK Chan-wook
Specify their correct answer by choosing one of a or b: 
",a,a. Jeon Do-yeon,['a. Jeon Do-yeon']
491,9cde4efe081886f8bc5e4c747bd0abbc,"Question: 
What is the animal featured on the cover of the newest PS4 Grand Theft Auto?
Answer Choices are: 
a. dog
b. cat
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
492,087a6e7e9c8e209170851df5ff19bf94,"Question: 
What film featuring music by Miles Davis came out first:  The film with a poster featuring a person in a red dress or the movie with Bill Murray featuring a score composed by Danny Elfman?
Answer Choices are: 
a. The film with a poster featuring a person in a red dress or the movie with Bill Murray featuring a score composed by Danny Elfman came first:  The film with a poster featuring a person in a red dress.
b. Siesta
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
493,32a9a996f7b72c65dc19cf82a710c555,"Question: 
Where did filming take place for the movie that Karen David appeared in, and which has people standing in knee-high water on its poster?
Answer Choices are: 
a.  'The French Polynesian island of Tahiti'
b. the French Polynesian island of Bora Bora
Specify their correct answer by choosing one of a or b: 
",b,b. the French Polynesian island of Bora Bora,['b. the French Polynesian island of Bora Bora']
494,7f7202972981e6fc2bbad282610b1996,"Question: 
What is the location of the Eden West resort in the film, featuring Karen David, whose poster has people standing in knee-high water?
Answer Choices are: 
a. Cancun, Mexico
b. Bora Bora
Specify their correct answer by choosing one of a or b: 
",b,"a. Cancun, Mexico","['a. Cancun, Mexico']"
495,6ea615484b26dca4700f03cc88e71640,"Question: 
The man pictured here, playing the same sport that Michael Venus and Yevgeny Kafelnikov famously participate in, is wearing what on his forehead?
Answer Choices are: 
a. headband
b. headgear
Specify their correct answer by choosing one of a or b: 
",a,a. headband,['a. headband']
496,d9ab72e755246ec802008238b6fe4ee1,"Question: 
The athlete playing the same sport as both Mike Bryan and Patrick McEnroe is wearing what around his head?
Answer Choices are: 
a. wristband
b. headband
Specify their correct answer by choosing one of a or b: 
",b,b. headband,['b. headband']
497,e4604849b3c42d6b521e9dd804552885,"Question: 
What pastime is shown in pictures of the city where Rebecca lives on ""This is Us""
Answer Choices are: 
a. baseball
b. soccer
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
498,5dc81fda3cc7bf4065a65a01d0c242dc,"Question: 
In the photo collage of The Perks of Being a Wallflower novel, what professional sport is shown?
Answer Choices are: 
a. football
b. baseball
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
499,498f774e7540baf5dd3e492effe7a67a,"Question: 
What passtime is shown in pictures of the city where ""This Is Us"" characters Jack and Rebecca reside?
Answer Choices are: 
a. soccer
b. baseball
Specify their correct answer by choosing one of a or b: 
",b,a. soccer,['a. soccer']
500,8b13303356cb72379ad0fd7b1913f874,"Question: 
Among cities that had scheduled events in the Harris: On The Edge tour, what currency is used in the city with two twin skyscrapers that have a bridge between them, roughly halfway up?
Answer Choices are: 
a. Malaysian soap opera
b. Malaysian ringgit
Specify their correct answer by choosing one of a or b: 
",b,b. Malaysian ringgit,['b. Malaysian ringgit']
501,a3a03a31a4ccb8f4a00f8b41bab91c89,"Question: 
In the list of tour dates for Harris: On the Edge, what is the country for the city that has two skyscrapers with a bridge between them?
Answer Choices are: 
a. Malaysia
b. Turkey
Specify their correct answer by choosing one of a or b: 
",a,b. Turkey,['b. Turkey']
502,a775c00fd58cc54790079b9689f6e8e4,"Question: 
The phrase what a piece of work is man was said by a person in what position?
Answer Choices are: 
a. standing
b. sitting
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
503,c0150189aa3af108f5cd3b5cf7cd2695,"Question: 
in 2004 of Deloitte Football Money League, who is the starting goalie for the club that has a basketball hoop on the logo?
Answer Choices are: 
a. Navas
b. Vasas
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
504,92ae9e3ac2b47ee41934208abd228bff,"Question: 
In deloitte football money league 2004,how many cl trophies does the clubs that has a basketball hoop on the logo have?
Answer Choices are: 
a. 13
b. 20
Specify their correct answer by choosing one of a or b: 
",a,a. 13,['a. 13']
505,f9ce406f0b445ba5ce7ee705e70fda20,"Question: 
The team with a basketball hoop on their logo, who took part in the 2004 Deloitte Football Money League, went on to defeat which team during the 2016 Champions League Final?
Answer Choices are: 
a. The team with a basketball hoop on their logo
b. AtlÃ©tico Madrid
Specify their correct answer by choosing one of a or b: 
",b,The team with a basketball hoop on their logo is the correct answer.,['The team with a basketball hoop on their logo is the correct answer.']
506,e691e1f4b505240f719def0194cdd737,"Question: 
Where is the japanese city that features a tower lit up in blue and is a part of the Global Warning tour located on the world map?
Answer Choices are: 
a. northwest of Tokyo Bay
b. downsouth of Tokyo Bay
Specify their correct answer by choosing one of a or b: 
",a,a. northwest of Tokyo Bay,['a. northwest of Tokyo Bay']
507,a401324372dc634cc225c1a300a1d358,"Question: 
The city that was a tour location for the Global Warning Tour, and which features a blue-lit tower, has what population in its wider metropolitan area?
Answer Choices are: 
a. 2016 United Nations estimate puts the total population at 38,000,000
b. 2018 United Nations estimate puts the total population at 38,000,000
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
508,5d38f842d24615c5aadcc56c0642de43,"Question: 
Which athlete was defeated by Serena Williams at the Olympics, is listed under Break Points Saved in the 2015 WTA Tour, and is shown wearing a necklace
Answer Choices are: 
a. Maria Sharapova
b. Athlete A
Specify their correct answer by choosing one of a or b: 
",a,Maria Sharapova,['Maria Sharapova']
509,3e2e6a30c7b58aed04ff43920fd5f3b1,"Question: 
What is the womens singles champion of the 1994 Wimbledon wearing on her head?
Answer Choices are: 
a. headband
b. headdress
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
510,5454539800ea604c151ccb2b5ae81acb,"Question: 
How many people are present on the advertising posters for the CBS sitcom that had an episode titled ""Good Crazy""?
Answer Choices are: 
a. Three
b. four
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
511,3cd6db09e5f9c3d9db1b9693323f54fc,"Question: 
In the country where the highest number of shark attacks happen in the world, how many red stripes are on the flag?
Answer Choices are: 
a. seven
b. eight
Specify their correct answer by choosing one of a or b: 
",a,b. eight,['b. eight']
512,176305ded6d752865422f33c56d71fa3,"Question: 
in Nation's Cup of 1994 PPG Indy Car World Series, when was the last person executed in the country that have a large leaf on their flag?
Answer Choices are: 
a. 11-Dec-62
b. 24-Sep-64
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
513,d7d7f4f84f7670921c458f876f33d62a,"Question: 
Was when does luke skywalker find out leia is his sister or the title that shows the moon on its poster, the one with earlier year in Select filmography of James Isaac?
Answer Choices are: 
a. A New Hope
b. Return of the Jedi
Specify their correct answer by choosing one of a or b: 
",b,b. Return of the Jedi,['b. Return of the Jedi']
514,925efdfd0e2e1b5160188472194e307f,"Question: 
At the competition with stars in its logo for Results of FK Sileks, who sings at the final?
Answer Choices are: 
a. Jamaican rapper Sean Paul
b. Chilean rapper Sean Paul
Specify their correct answer by choosing one of a or b: 
",a,a. Jamaican rapper Sean Paul,['a. Jamaican rapper Sean Paul']
515,86a349aeaa7597cfb75d70350959a866,"Question: 
In this photo collage of the city that will host the summer games in 2012, what kind of tower is featured?
Answer Choices are: 
a. clock
b. watch
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
516,6ea9ab752b0815244be8d0c550196004,"Question: 
The free french forces came from a city that has what kind of tower featured in the collage?
Answer Choices are: 
a. clock
b.  'freezer'
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
517,b2af9d7ebfaa2587153de502c81b3f71,"Question: 
What is the largest Catholic Church in the city which participated in the 2010 PSA Super Series and features a green statue of a woman?
Answer Choices are: 
a. St. Mary's Cathedral
b. St. Patrick's Cathedral
Specify their correct answer by choosing one of a or b: 
",b,a. St. Mary's Cathedral,"[""a. St. Mary's Cathedral""]"
518,f9ce85482c27961f09fdf750eeed80cc,"Question: 
Among cities that hosted tournament events in the 2010 PSA Super Series in 2010, is the ocean visible from the city that features a green-colored copper statue in the shape of a woman holding a torch into the sky?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
519,641e5ca3f2fedb60f6b190ec57c3342b,"Question: 
In the setting for the show mike and molly, the wheel shown by the river is of what type?
Answer Choices are: 
a. ferris
b. Ferro
Specify their correct answer by choosing one of a or b: 
",a,a. ferris,['a. ferris']
520,c876184bc7311afaa0a214ebaa5f0a5e,"Question: 
In the location where The House on Mango Street takes place, what type of wheel is seen by the river?
Answer Choices are: 
a. ferris
b. funnel
Specify their correct answer by choosing one of a or b: 
",a,b. funnel,['b. funnel']
521,0ab9f27235e32d63f980259ea9ed3374,"Question: 
The place where the house on mango street located, is pictured with what type of wheel by the river?
Answer Choices are: 
a. barge
b. ferris
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
522,ef10c5d8da8131265901a4ffaa86bb59,"Question: 
What kind of wheel can one find next to the river in the city that served as Gotham in the ""Dark Knight"" movie?
Answer Choices are: 
a. ferris
b. girder
Specify their correct answer by choosing one of a or b: 
",a,b. girder,['b. girder']
523,4b2340478941127bb6dc3d87ca79f722,"Question: 
in Destinations of Air Cargo Germany, the city which features a statue of man with both arms arms stretched out horizontally in texas, has what population in 2017?
Answer Choices are: 
a. 1,317,929
b. 929'
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
524,3d6bd90cbd1e58b40e306270bbd7ee7b,"Question: 
When did the Minnesota North Stars move to the city that features a statue of a man with both arms stretched out horizontally and is a destination of Air Cargo Germany?
Answer Choices are: 
a. the spring of 1994
b. the fall of 1993
Specify their correct answer by choosing one of a or b: 
",b,b. the fall of 1993,['b. the fall of 1993']
525,96da27f68602edcd17f7ff8c1da65661,"Question: 
The artist who wrote ""Make You Feel My Love"" is shown playing which musical instrument?
Answer Choices are: 
a. guitar
b.  'piano'
Specify their correct answer by choosing one of a or b: 
",a,b. 'piano',"[""b. 'piano'""]"
526,5f212a3898578ee43eab837c6752d4ed,"Question: 
The Titanic was traveling to what type of structure featured in the bottom right of this collage when it sank?
Answer Choices are: 
a. tower
b. bridge
Specify their correct answer by choosing one of a or b: 
",b,b. bridge,['b. bridge']
527,d347b740dbb35511db93c2647b3b5467,"Question: 
What kind of wheel would one find on the water's edge in the city where ""Mike and Molly"" is set?
Answer Choices are: 
a. car wheel
b. ferris
Specify their correct answer by choosing one of a or b: 
",b,"A car wheel would be found on the water's edge in the city where ""Mike and Molly"" is set.","['A car wheel would be found on the water\'s edge in the city where ""Mike and Molly"" is set.']"
528,45f7b535908cd02cec0588194d22919f,"Question: 
The player who won the Balloon D-Or in 2016 is wearing what brand of shirt?
Answer Choices are: 
a. nike
b.  'Adidas'
Specify their correct answer by choosing one of a or b: 
",a,b. Adidas,['b. Adidas']
529,b0b6307c33a5d2d326ee5cedcd8f604e,"Question: 
The player with the most goals in real madrid history is wearing what brand of shirt?
Answer Choices are: 
a. nike
b.  'Puma'
Specify their correct answer by choosing one of a or b: 
",a,b. 'Puma',"[""b. 'Puma'""]"
530,12d6c2c7de90e476024ccfd1df87e61b,"Question: 
What player who was transferred to Celtic F.C. in the 2017-18 season is the only player to have played for the team with a ship on its logo and for liverpool manchester united everton?
Answer Choices are: 
a. Peter Andrew Beardsley MBE
b. Steven Gerrard
Specify their correct answer by choosing one of a or b: 
",a,b. Steven Gerrard,['b. Steven Gerrard']
531,253800991c9289da1e2d07feb845dbea,"Question: 
Did player with shiny bald scalp or player that has won the most NHL MVP awards have less points in 1991 Canada Cup Leading Scorers?
Answer Choices are: 
a. Joe Sakic
b. Mark Messier
Specify their correct answer by choosing one of a or b: 
",b,a. Joe Sakic,['a. Joe Sakic']
532,792ab6e08434fc852968c11d322a00e7,"Question: 
The city in the roman empire that was the center of imperial life in the early fifth century features a domed roof of what color?
Answer Choices are: 
a. white
b.  'Blue'
Specify their correct answer by choosing one of a or b: 
",a,a. white,['a. white']
533,2795f3d414d0a24c65cf28b4826a5024,"Question: 
in Multiple nominations of 16th TCA Awards, what is malcolm's last name in the recipients that  features a person with hands over his face on the poster?
Answer Choices are: 
a. Buchanan
b. Wilkerson
Specify their correct answer by choosing one of a or b: 
",b,b. Wilkerson,['b. Wilkerson']
534,c5fc422a849a638c0f9ed20f2a5f13da,"Question: 
What multi nominated TCA Awards actor plays Reese in the sitcom featuring a poster with a person covering their face with their hands?
Answer Choices are: 
a. Justin Tyler Berfield
b.  'eff Tyler Berfield'
Specify their correct answer by choosing one of a or b: 
",a,a. Justin Tyler Berfield,['a. Justin Tyler Berfield']
535,155eb13e9d35276a2256ed2a240e0a1a,"Question: 
in Multiple nominations of 16th TCA Awards, who played played kathy on the recipient that that features a person with hands over his face on the poster?
Answer Choices are: 
a. Kathryn Joosten
b. Kathryn Hahn
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
536,c92a268712630f797bc3af6ba90e3365,"Question: 
in Special categories of List of largest buildings, where does the arlanda express stop in the Place that features a statue with the right arm outstretched?
Answer Choices are: 
a. Stockholm-Arlanda Airport
b. Fantasy island station
Specify their correct answer by choosing one of a or b: 
",a,The arlanda express stop in the Place that features a statue with the right arm outstretched is Stockholm-Arlanda Airport.,['The arlanda express stop in the Place that features a statue with the right arm outstretched is Stockholm-Arlanda Airport.']
537,f1b814fc430dccb7d01c92a4a81e156d,"Question: 
In the place with a statue with its right arm outstretched that is listed in a special category of largest buildings, what is the main international airport?
Answer Choices are: 
a. Orlando International Airport
b. Stockholm Arlanda Airport
Specify their correct answer by choosing one of a or b: 
",b,b. Stockholm Arlanda Airport,['b. Stockholm Arlanda Airport']
538,aa7521ec0263d711a7649f544c8075c3,"Question: 
The ad for the tv show starring both Leslie Michael Graham and Christina Watts has a pathway of what color?
Answer Choices are: 
a. green
b. blue
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
539,dbc81a2b508a025f2e6a1c58ad9e9e05,"Question: 
Among cities listed on the meeting calendar for the 2011 Diamond League, in which part of the city, which features a ferris wheel, did the events of ""Call the Midwife"" take place?
Answer Choices are: 
a. The West End.
b. the East End
Specify their correct answer by choosing one of a or b: 
",b,b. the East End,['b. the East End']
540,0a21e371d7a36a12374a10e5d30ab646,"Question: 
When looking at the meeting calendar for 2011's Diamond League, the city with a ferris wheel also features a large clock tower.  When was this tower built?
Answer Choices are: 
a. 1859
b. 1839
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
541,157d6141b8b9f56f66134e6c1b1f4f32,"Question: 
In 2016, a city on the meeting calendar for the 2011 Diamond Wheel elected its first mayor of what demographic?
Answer Choices are: 
a. Hindu
b. Muslim
Specify their correct answer by choosing one of a or b: 
",b,b. Muslim,['b. Muslim']
542,227428c49837ec728fc0d43e8f63404a,"Question: 
Italian athletes have competed in the marathon in a city that has two statues of angels facing one another.  What purpose did the twelve tables serve in this city?
Answer Choices are: 
a. the foundation of Roman law
b. The city was founded by two angels who were lovers.
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
543,21efe6a55211d7dedfbd4170bdc378cc,"Question: 
What are the names of the colosseum in the city in which Italian athletes competed in a marathon and which also has two statues of angels facing toward one another?
Answer Choices are: 
a. The Letheum
b. Colosseum or Coliseum (/kÉlÉËsiËÉm/ kol-É-SEE-Ém), also known as the Flavian Amphitheatre
Specify their correct answer by choosing one of a or b: 
",b,"b. Colosseum or Coliseum (/kÉlÉËsiËÉm/ kol-É-SEE-Ém), also known as the Flavian Amphitheatre","['b. Colosseum or Coliseum (/kÉ\x92lÉ\x99Ë\x88siË\x90É\x99m/ kol-É\x99-SEE-É\x99m), also known as the Flavian Amphitheatre']"
544,3e68eacbb58685bb5c82ac7e551bb8f7,"Question: 
In this photo of the city where the first formal police department in the united states was created in 1838, how many boats are in the forefront?
Answer Choices are: 
a. two
b. one
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
545,36c62e98a0e15b9cfc07458b892f35ba,"Question: 
What style is the head covering the 2018 Women Wimbledon Champ of 2018 wearing?
Answer Choices are: 
a. visor
b. beanie
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
546,ab8b9c5fb62b0b1d818c9ecf5b306b86,"Question: 
The woman who won in singles in the 2018 Wimbledon tennis tournament is wearing what type of hat?
Answer Choices are: 
a. baseball cap
b. visor
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
547,18010110c24d4322fb8375b19d94c621,"Question: 
The winner of women's singles at wimbledon 2018 is wearing what type of hat?
Answer Choices are: 
a. baseball cap
b. visor
Specify their correct answer by choosing one of a or b: 
",b,b. visor,['b. visor']
548,83df215cceb7ea22027f4854c1d5fc86,"Question: 
The artist who made the Moonwalk dance popular can be seen wearing how many buckles on the right leg of his pants?
Answer Choices are: 
a. three
b. two
Specify their correct answer by choosing one of a or b: 
",a,b. two,['b. two']
549,d721799d342b95c14278f0271376153e,"Question: 
What is the number of clasps are visible on the leg opposite the left limb of the artist laid to rest at Forest Lawn Glendale in a large mausoleum?
Answer Choices are: 
a. six
b. three
Specify their correct answer by choosing one of a or b: 
",b,b. three,['b. three']
550,daaf8a5d3956125d8643000b7168d0ca,"Question: 
The winning country of the 2015 ICC cricket world cup has a flag with how many stars?
Answer Choices are: 
a. six
b. seven
Specify their correct answer by choosing one of a or b: 
",a,b. seven,['b. seven']
551,c94de5f7b3328a5f218c85a3f73c8822,"Question: 
The country that does not have a bill of rights has a flag with how many stars?
Answer Choices are: 
a. seven
b. six
Specify their correct answer by choosing one of a or b: 
",b,b. six,['b. six']
552,d133fcb005b8347ded0a03d0800db832,"Question: 
What length sleeves are shown on the singer whose song which is actually titled ""She Works Hard for the Money""?
Answer Choices are: 
a. long
b. short
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
553,bf207660cc82226f5be5a4ed56406295,"Question: 
Would the length of the sleeve for the entertainer who sang this time I know its for real, be considered short or long?
Answer Choices are: 
a. long
b. Short
Specify their correct answer by choosing one of a or b: 
",a,b. Short,['b. Short']
554,588ee0c668bd84bc49c7382639d58f02,"Question: 
What is the length of the sleeves on the shirt of the singer of She Works Hard For The Money?
Answer Choices are: 
a. short
b. long
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
555,8c170c88e23984704fd41e835f88bbdf,"Question: 
In the show that came first out of american dad or family guy, the family pet is which type of animal?
Answer Choices are: 
a.  'cat'
b. dog
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
556,e06350a5bb1a01c606887dd033e4e801,"Question: 
When did the club from the city that features a winged statue on the roof of a white narrow building on a city corner that the Housemates of Gran Hermano:  La Re-vuelta resided in last win the la liga?
Answer Choices are: 
a. 2015âÃÃ¬16 competition
b. 2016âÃÃ¬17 competition
Specify their correct answer by choosing one of a or b: 
",b,a. 2015âÃÃ¬16 competition,['a. 2015â\x80\x9aÃ\x84Ã¬16 competition']
557,2a1390671a542e930ed3e80523d6652c,"Question: 
In Prevalence of virginity, when was the last person executed in the country that has a maple leaf on the flag?
Answer Choices are: 
a. 1-Dec-52
b. 11-Dec-62
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
558,dea8a098a5aa5eec69dad9d999042e51,"Question: 
The US military left the nation with a star on its flag that had a B-final standing in the Motorcross des Nations of 2018 in what year?
Answer Choices are: 
a. 1-May-03
b. 1-May-04
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
559,9611468c3af8ba62ce472ad0c1f2e444,"Question: 
Where is the capital of the country that appeared in the B-Final Standings of the 2018 Motocross des Nations and has a star on its flag?
Answer Choices are: 
a. In a small village in the country of Chile.
b. along the north-eastern coast of Puerto Rico
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
560,bb18b2bd37cf4c6755b768c4818e3437,"Question: 
Which birthplace of WAMPAS Baby Stars in 1922 has an earlier lifespan:  The city where Rebecca lives in ""This is Us"" or the birthplace with a large, freestanding metal arch on the city's waterfront?
Answer Choices are: 
a. Pittsburgh, Pennsylvania, U.S.
b. Reno, Nevada, U.S.
Specify their correct answer by choosing one of a or b: 
",a,"b. Reno, Nevada, U.S.","['b. Reno, Nevada, U.S.']"
561,ada762cc057f7172c55e6ca6ad4b8150,"Question: 
Which Squad of the season player with a moustache and a beard from the 2014-15 UEFA Champions League has also won the most ballon d'ors ever?
Answer Choices are: 
a. Lionel Messi
b. Cristiano Ronaldo
Specify their correct answer by choosing one of a or b: 
",a,b. Cristiano Ronaldo,['b. Cristiano Ronaldo']
562,e980fd14327b167681e834af72015765,"Question: 
Among squad players of the 2014-15 UEFA Champions League season, who has a mustache and a beard, and has won more Golden-Boot awards than any other player?
Answer Choices are: 
a. Cristiano Ronaldo
b. Lionel Messi
Specify their correct answer by choosing one of a or b: 
",b,a. Cristiano Ronaldo,['a. Cristiano Ronaldo']
563,7a1248213ec86f6fde71d18abddc09ec,"Question: 
Who is the player who has won the most ever Ballon d'Ors who was also on the 2014-15 season of the UEFA Champions League squad on a team with horizontally striped uniforms?
Answer Choices are: 
a. Lionel Messi
b. Cristiano Ronaldo
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
564,2c289a0ae9991b81e02ddb3862792ef1,"Question: 
In the television series that features an hourglass and Sal Stowers as an actress, who is the character chloe married to in real life?
Answer Choices are: 
a. Bjâârlin
b. Bjorklund
Specify their correct answer by choosing one of a or b: 
",a,b. Bjorklund,['b. Bjorklund']
565,c419b23542eef20a9a0a86bc8f9a6986,"Question: 
The TV show that Sal Stowers is featured in that has a title that shows an hourglass has what actor playing Eric?
Answer Choices are: 
a. Greg Vaughan
b. Gregory Vaughan
Specify their correct answer by choosing one of a or b: 
",a,a. Greg Vaughan,['a. Greg Vaughan']
566,61cd9e103f5c96bde59d436e0410c1f3,"Question: 
How many different colors are there on the flag of the nation that houses the world's tallest building?
Answer Choices are: 
a. four
b. six
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
567,f52c0bba11e91dd263ebb1d978c20618,"Question: 
The country with the world's fastest roller coaster has a flag consisting of how many colors?
Answer Choices are: 
a. four
b.  'Six'
Specify their correct answer by choosing one of a or b: 
",a,b. Six,['b. Six']
568,cd5b134d22598040eaf25494e15f7aeb,"Question: 
The Denver Broncos played a regular-season game in 1984 against a team whose logo features a football helmet.  Did this latter team win any of their games in 2017?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a. no,['a. no']
569,e2767c3d5c0936a540e99583f8312f3b,"Question: 
During the regular 1984 season, the Denver Broncos played against a team whose logo features a football helmet.  When did this latter team move to Baltimore?
Answer Choices are: 
a. 1997
b. 1995
Specify their correct answer by choosing one of a or b: 
",b,a. 1997,['a. 1997']
570,d9e87cc436dcb35e1f68eab39eb4caac,"Question: 
Did Owner with white hair or person that used to drive the 21 car in Nascar have a higher grid position in 1970 National 500 Qualifying Race report?
Answer Choices are: 
a. A. James Hylton
b. Junior Johnson
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
571,5af789329948058d575ad1d3e6ac6274,"Question: 
Has the African-American player from the FedEx Cup Playoffs of 2009 ever won all four majors in one year?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a. no,['a. no']
572,0a23de2093c701c35869b69930920a10,"Question: 
Out of the countries in the Nation's Cup of 2001 CART season a country with a crown on it's flag was declared war upon by congress and which president at the time?
Answer Choices are: 
a. President Wilson
b. President McKinley
Specify their correct answer by choosing one of a or b: 
",b,b. President McKinley,['b. President McKinley']
573,2a2066baa69a43a1deedccdcb839b52d,"Question: 
For the country with a crown on its flag who was in the Nation's Cup of 2001 CART season, what was the meaning of the newly discovered land in the 16th century?
Answer Choices are: 
a. empire was at its weakest point militarily, politically and economically
b. empire reached the peak of its military, political and economic power
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
574,53f875e1c432fd3fea50e61a9ba53ebe,"Question: 
The place where first mid day meal in india was started has how many building that have a pyramid shaped structure to them?
Answer Choices are: 
a. eleven
b. one
Specify their correct answer by choosing one of a or b: 
",b,b. one,['b. one']
575,0a490ee8ea2aaf3c4cb8af6f8d7f8314,"Question: 
In the state where kodaikanal hill station is located, how many buildings are shaped like a pyramid?
Answer Choices are: 
a. zero
b. one
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
576,affde65d031c89884b5e34fb418b73a1,"Question: 
What kind of leaf can be seen in the flag of the nation that hosted ITF's Women's World Cup of table tennis in 2017?
Answer Choices are: 
a. maple
b. palm
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
577,3992d09066f5a2fa31089eab28f904b7,"Question: 
When looking at the second-serve points won listings for the 2013 WTA Tour, which player has fewer matches: the African-American athlete, or the competitor who won the most recent Wimbledon womens' finals?
Answer Choices are: 
a. Angelique Kerber
b. Makarova
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
578,54c07d98d047186d863d94a9db057949,"Question: 
The African-American player who lead the 2013 WTA Tour in Second Serve Points won has won how many grand slam titles?
Answer Choices are: 
a. 39
b. 0
Specify their correct answer by choosing one of a or b: 
",a,b. 0,['b. 0']
579,d84c3ccd00096d211b25e029d7e46e27,"Question: 
The African-American player who lead for second serve points won in the WTA Tour of 2013 does what for a living?
Answer Choices are: 
a. businessman
b. professional tennis player
Specify their correct answer by choosing one of a or b: 
",b,b. professional tennis player,['b. professional tennis player']
580,7d2308c2a64f9f964fb3006ba74d05d8,"Question: 
The man who won the 1979 Daytona 500 driving a Cutlass is shown wearing what type of hat?
Answer Choices are: 
a. flat cap
b. cowboy
Specify their correct answer by choosing one of a or b: 
",b,b. cowboy,['b. cowboy']
581,f54641f4d02e398cea86bd9734ea830b,"Question: 
Which team in most appearances of Camping World Bowl has lower appearances:  The team with a logo featuring a bear paw or the college football team matt ryan played for?
Answer Choices are: 
a. Clemson
b. Boston College
Specify their correct answer by choosing one of a or b: 
",b,b. Boston College,['b. Boston College']
582,b849de21f73b7449d481eb2ab333f5ba,"Question: 
When did Mitchell's debut in the J. Cameron Movie title with a title screen showing a river?
Answer Choices are: 
a. 1999
b. 1990
Specify their correct answer by choosing one of a or b: 
",b,a. 1999,['a. 1999']
583,10bbc4bd223e49e1b18a9accd51b536f,"Question: 
in Filmography of Jane Cameron, who is the actor who plays aidan in the title that have a river on the title screen?
Answer Choices are: 
a. Levi Pinfold
b. Patrick Connolly Bergin
Specify their correct answer by choosing one of a or b: 
",b,b. Patrick Connolly Bergin,['b. Patrick Connolly Bergin']
