index,qid,question,origanswer,generatedanswer,correctness
174,2140,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make copy cat loft house cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
175,2141,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make candy dispenser. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,The correct order of steps is d. II-I-IV-III.,0
176,2142,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make making a homeade milkshake. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
177,2143,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make monkey tails. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,The correct order of steps is: b. I-IV-III-II,0
178,2144,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make chocolate chip french vanilla pudding cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,c. II-III-I-IV,0
179,2145,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make beet n bloody mary recipe. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
180,2146,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make vegan french apple pie. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
181,2147,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make how to cut an onion without crying. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
182,2148,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make almond halwa. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,The correct answer is a. I-II-IV-III.,1
183,2149,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make fresh and healthy summer beverage. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,a. I-II-IV-III,0
184,2150,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make homemade ice cream. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,c. II-III-I-IV,0
185,2151,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make corn cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,c. II-III-I-IV,0
186,2152,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy coconut macaroons. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,I. Preheat oven to 375 degrees. Line baking sheets with parchment paper.,0
187,2153,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make kimkraut souerchi sriracha slaw. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,The correct answer is b. I-IV-III-II.,0
188,2154,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make meringues. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,b. I-IV-III-II,0
189,2155,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make cake balls. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,b. I-IV-III-II,0
190,2156,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make cheap faux energy drinks. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,The correct order of steps is d. II-I-IV-III.,0
191,2157,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make smoothies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,I. put strawberry in blender,0
192,2158,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make french vanilla iced coffee. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,I. Fill a glass with ice cubes,0
193,2159,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make super fruit sushi. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
194,2160,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy smoked salmon dip. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
195,2161,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make bacon pancake poppers. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,c. II-III-I-IV,1
196,2162,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make hamburgerchicken slider cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
197,2163,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make raw rose petals in sugar. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,c. II-III-I-IV,0
198,2164,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make potato skin mini quiches. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
199,2165,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make 314 pi cake. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,b. I-IV-III-II,0
200,2166,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy 2 ingredient white chocolate mous. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
201,2167,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make quinoa jalapeno poppers. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,c. II-III-I-IV,0
202,2168,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make oreo meringue cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,"The correct order of steps is I-IV-III-II, so the correct answer is d.",0
203,2169,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy and quick fruit smoothie no blender needed. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,The correct order of steps is d. II-I-IV-III.,0
204,2170,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make apple accented chai tea. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
205,2171,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make buttermilk biscuits. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,c. II-III-I-IV,0
206,2172,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make my banana bread. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
207,2173,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make citrus mocktail. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,c. II-III-I-IV,1
208,2174,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make bread machine pizza dough. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
209,2175,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy apple cake. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
210,2176,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make green tomato sauce. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
211,2177,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy food dehydrator. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,I. Place fruit onto dehydrator trays.,0
212,2178,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make hollyhock salad dressing. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,c. II-III-I-IV,0
213,2179,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make raw vegan cupcakes. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,The correct order of steps is b. I-IV-III-II.,0
214,2180,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make nom nom mashed potatoes. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,b. I-IV-III-II,0
215,2181,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make the garlic oil. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
216,2182,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make rice pudding premium. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,The correct order of steps I-IV to make rice pudding premium is b. I-IV-III-II.,0
217,2183,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make optimize your turkey perfect white meat. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,Steps I-IV should be performed in the order b. I-IV-III-II.,0
218,2184,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make bacon sloppy joes. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
219,2185,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make green tea crepe cones. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,c. II-III-I-IV,0
220,2186,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make sweet squash pancakes paleo friendly no flour. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
221,2187,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make barbecue chicken cheese spicy mini burrito. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,c. II-III-I-IV,1
222,2188,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make a cow pie. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
223,2189,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make copy cat loft house cookies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
224,2190,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy healthy fried eggeggs no greaseno flipping. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
225,2191,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make potato bonda an easy to snack food. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
226,2192,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make what is dry land fishmorels. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
227,2193,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make fresh fruit margaritas. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,The correct answer is d. II-I-IV-III.,1
228,2194,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make easy vegetarian lasagna. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,c. II-III-I-IV,0
229,2195,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make tartar sauce. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
230,2196,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make copycat yo sushi chicken katsu curry. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,c. II-III-I-IV,0
231,2197,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make kite cake. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,The correct order of steps to make kite cake is II-I-IV-III.,0
232,2198,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make ghoul icious sausage and pumpkin soupits. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
233,2199,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make homemade sweet tea. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
234,2200,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make hibiscus tea. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
235,2201,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make sweet banana salad. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,Answer: b. I-IV-III-II,0
236,2202,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make sev puri indian snack. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
237,2203,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make led lights gummy candy edible glowing candy. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,The correct answer is d.,1
238,2204,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make redneck egg rolls. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
239,2205,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make masala chai indian spice tea. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,d. II-I-IV-III,0
240,2206,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make homemade nutella. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,c. II-III-I-IV,0
241,2207,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make apple chocolate and peanut butter snack. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,c. II-III-I-IV,1
242,2208,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make halloween treat. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,c. II-III-I-IV,0
243,2209,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make pudding chan. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
244,2210,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make coconut brownies. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
245,2211,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make camping pizza. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",b,d. II-I-IV-III,0
246,2212,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make purple punch. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,The correct order of steps is b. I-IV-III-II.,0
247,2213,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make mouthwatering baked chicken. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",a,d. II-I-IV-III,0
248,2214,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make pepperoni pizza dip. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,The correct answer is d. II-I-IV-III.,0
249,2215,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make edible succulent terrarium cupcakes. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
250,2216,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make gluten free cornbread. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",c,c. II-III-I-IV,1
251,2217,"Question: 
Answer Choices are: 
a. I-II-IV-III
b. I-IV-III-II
c. II-III-I-IV
d. II-I-IV-III
Choose the correct order of steps I-IV  in order to make peanut chutney. Left image is denoted by [0] and right image is denoted by [1].
Specify the correct answer by choosing one of a, b, c, or d: 
",d,d. II-I-IV-III,1
