qid,gt_ans,pred_ans_blip,correctness_blip
5245,"""The figures in both Thermae boxer and The Thinker are depicted in a seated position.""",The sculptures of the Thermae boxer and the Thinker are not both in a seated position.,0
5246,"""No, they do not both have arched entryways.""","""No, they do not both have arched entryways.""",1
5247,"""There are three more medalists in the Men\'s 5000m event who held flowers on the podium compared to the medalists in the 73kg class of the Women\'s freestyle wrestling event.""","""There are no more medalists in the Men's 5000m event who held flowers on the podium compared to the medalists in the 73kg class of the Women's freestyle wrestling event.""",0
5248,"""The 1980 and 1988 Olympic medals each show mountain landforms.""","""The 1980 and 1988 Olympic medals each show mountain landforms.""",1
5249,"""Yes, the Board of Ordnance Hospital and the Good Samaritan Hospital both have an arched entryway in the fence.""","""Yes, the Board of Ordnance Hospital and the Good Samaritan Hospital both have an arched entryway in the fence.""",1
5250,"""A Cadillac Escalade has a more prominent front grill than a Cadillac Eldorado.""",A Cadillac Eldorado has a more prominent front grill than a Cadillac Escalade.,0
5251,"""The lighting in the Dubai Mall becomes more yellow at night than during the day.""","""The lighting in the Dubai Mall becomes more yellow at night than during the day.""",1
5252,"""No, not all of the statues are holding two objects.""","""No, all of the statues are holding two objects.""",0
5253,"""Both the Central Nexxus Building and the Foshay Tower have taller buildings nearby.""","""Both the Central Nexxus Building and the Foshay Tower have taller buildings nearby.""",1
5254,"""The Statue of Saint Peter in Santa Maria del Rosario in Venice is portrayed wearing something least binding and more loose.""","""The statue of Surcouf is portrayed wearing something least binding and more loose.""",0
5255,"""Red is on the clothing worn by the mascot above the Ocean Park entrance, and is also the predominant color of some of the gondolas at Ocean Park.""","""Blue is on the clothing worn by the mascot above the Ocean Park entrance, and is also the predominant color of some of the gondolas at Ocean Park.""",0
5256,"""The Astoria Theatre and the Soho Theater aren\'t both on a building corner.""","""The Astoria Theatre and the Soho Theater are both on a building corner.""",0
5257,"""No, of the two, only the Wilder Building has arches.""","No, of the two, only the Stark Building has arches.",0
5258,"""The facades of the Pavilion Zero at Expo 2015 Milano and the Pavilion of Uruguay aren\'t both solid.""",The facades of the Pavilion Zero at Expo 2015 Milano and the Pavilion of Uruguay are both solid.,0
5259,"""There is more than 1 sign identifying the Spy Museum in Washington hanging from its exterior.""",There are less than 1 signs identifying the Spy Museum in Washington hanging from its exterior.,0
5260,"""Sea Life Busan and Sea Life Portugal do not both have metal railings in front of their exhibits.""","""Sea Life Busan and Sea Life Portugal do not both have metal railings in front of their exhibits.""",1
5261,"""The 1937 British fourpence has more exposed forehead visible than the Stater Lampsacus 360-340B.""",The 1937 British fourpence has less exposed forehead visible than the Stater Lampsacus 360-340B.,0
5262,"""No, not all of the streets made of pavement in SOHO, New York.""","No, all of the streets are not made of pavement in SOHO, New York.",0
5263,"""No, there are not the same number of starts surrounding the head on both the 1822 G$5 Capped Head coin and the 1797 Turban Head coin.""","""Yes, there are the same number of stars surrounding the head on both the 1822 G$5 Capped Head coin and the 1797 Turban Head coin.""",0
5264,"""Yes, the columns can be seen in the architecture of both the Deutsches museum in Munich, Germany and the Bayerisches Nationalmuseum.""","""Yes, the columns can be seen in the architecture of both the Deutsches museum in Munich, Germany and the Bayerisches Nationalmuseum.""",1
5265,"""Grass, bushes, and trees grow near both the ""Lion Pavilion"" in the Chinese University of Hong Kong and the 7-storey pagoda in Singapore\'s Chinese Garden in Jurong East.""","The false answer would be ""The Lion Pavilion in the Chinese University of Hong Kong and the 7-storey pagoda in Singapore's Chinese Garden in Jurong East are surrounded by grass, bushes, and trees.""",0
5266,"""Both Pomacanthus paru and Centropyge loriculus have vertical bars on their bodies.""",Both Pomacanthus paru and Centropyge loriculus do not have vertical bars on their bodies.,0
5267,"""There is more variation displayed at The Blue Hour Contemporary Art Gallery.""","""There is more variation displayed at The Blue Hour Contemporary Art Gallery.""",1
5268,"""The race cars of Lando Norris and Stoffel Vandoorne have the colors blue and orange in common.""","""The race cars of Lando Norris and Stoffel Vandoorne have the colors blue and orange in common.""",1
5269,"""Yes, the feathers are thinner on the back of the grey crowned crane\'s head.""","""No, the feathers are not thinner on the back of the grey crowned crane's head.""",0
5270,"""You would have to enter the front door from nearest the street at the Hugo Boss clothing store in the city of Groningen, not the Hugo Boss shop at the Indooroopilly Shopping Centre.""","You would have to enter the front door from nearest the street at the Hugo Boss shop at the Indooroopilly Shopping Centre, not the Hugo Boss clothing store in the city of Groningen.",0
5271,"""No,  the largest white rectangle in the painting ""Compositie B"" is not smaller than the large yellow triangle in the ""Blue Painting"".""","Yes, the largest white rectangle in the painting ""Compositie B"" is smaller than the large yellow triangle in the ""Blue Painting.""",0
5272,"""The riders both wear silver and gold helmets in the illustration by Paul Mercuri from ""Costumes Historiques"" and Joseph Brandt\'s ""Towarzysz pancerny"".""","""The riders both wear black and white helmets in the illustration by Paul Mercuri from ""Costumes Historiques"" and Joseph Brandt\'s ""Towarzysz pancerny"".""",0
5273,"""The painting La Maria, Honfleur has a larger boat than the painting A Fisherman.""","The painting A Fisherman has a larger boat than the painting La Maria, Honfleur.",0
5274,"""Leo Messi has not always worn the same color cleats.""","""Leo Messi has always worn the same color cleats.""",0
5275,"""No, Aaron Gordon\'s jersey number in 2014 does not have the same number of zeroes as Kobe Bryant\'s jersey number from 2007.""","""Yes, Aaron Gordon's jersey number in 2014 has the same number of zeroes as Kobe Bryant's jersey number in 2007.""",0
5276,"""The tourists and spectators were allowed to walk up to the base of the Olympic torch.""","""The tourists and spectators were allowed to walk up to the base of the Olympic torch.""",1
5277,"""White is the color found on both the roof figures at the Kunsthistorisches Museum and Cameo ring featuring the head of Medusa, Altes Museum, Berlin.""","""Red is the color found on both the roof figures at the Kunsthistorisches Museum and Cameo ring featuring the head of Medusa, Altes Museum, Berlin.""",0
5278,"""The Augusta Civic Center has more plants growing next to the entrance.""","""The Augusta Civic Center has more plants growing next to the entrance.""",1
5279,"""Nydia the Blind Flower Girl of Pompeii has more of its body in the statue.""","""Nydia the Blind Flower Girl of Pompeii has more of its body in the statue.""",1
5280,"""Yes, the Museum of Natural History in Paris has more windows.""","""Yes, the Museum of Natural History in Paris has more windows.""",1
5281,"""Yes, there are at least two signs with red and white on them on the same side of the street as Castrol Theater in San Francisco.""","""Yes, there are at least two signs with red and white on them on the same side of the street as Castrol Theater in San Francisco.""",1
5282,"""Yes, there is more than one.""","""No, there is only one.""",0
5283,"""The Darwin Building at the Royal College of Art is taller than the Arts Building of McGill University.""",The Arts Building of McGill University is taller than the Darwin Building at the Royal College of Art.,0
5284,"""The cross on top of Sacred Heart High School in Hammersmith is thinner than the black cross on top of Sacred Heart Catholic Church in Los Angeles.""",The cross on top of Sacred Heart High School in Hammersmith is not thinner than the black cross on top of Sacred Heart Catholic Church in Los Angeles.,0
5285,"""Both the San-Ai Building and the Wako at Ginzo both do not have a clock at the top.""","""Both the San-Ai Building and the Wako at Ginzo both have a clock at the top.""",0
5286,"""The Obelisk in Argentina has not always had the same appearance.""","""The Obelisk in Argentina has always had the same appearance.""",0
5287,"""Newcastle City Hall and Durham Cathedral have at least one flag attached to a pole from a rooftop.""",Newcastle City Hall and Durham Cathedral have more than one flag attached to a pole from a rooftop.,0
5288,"""Andijon traditional wear is more colourful than the traditional Ukrainian men\'s wear.""","""Andijon traditional wear is more colourful than the traditional Ukrainian men\'s wear.""",1
5289,"""Both the window frames on the Beacon Post Office and St Luke\'s Episcopal Church rectory are white.""","""Both the window frames on the Beacon Post Office and St Luke\'s Episcopal Church rectory are white.""",1
5290,"""No, not all the participants are looking straight ahead.""","""No, all the participants are looking straight ahead.""",0
5291,"""No, the Abbey road studios change out their potted plants over time.""","""No, the Abbey road studios change out their potted plants over time.""",1
5292,"""Orange is present on the jersey shirts of the players uniforms of both the Phoenix Suns and the New York Knicks.""","""Orange is present on the jersey shirts of the players uniforms of both the Phoenix Suns and the New York Knicks.""",1
5293,"""Yes, both the Green Chromis fish and Pentapodus Caninus have iridescent coloration.""","No, neither the Green Chromis fish nor Pentapodus Caninus have iridescent coloration.",0
5294,"""Harcourt House Artist Run Centre has more windows than the T&T Supermarket.""","""T&T Supermarket has more windows than the Harcourt House Artist Run Centre.""",0
5295,"""Mackaya bella has more noticeable purple veining inside it.""",Nicotiana suaveolen has more noticeable purple veining inside it.,0
5296,"""No, not everyone in both the postcard ""Guardian Angel"" and the copy of a lost painting by Jan van Eyck, with Emperor Sigismund in the middle is barefoot.""","""No, not everyone in both the postcard ""Guardian Angel"" and the copy of a lost painting by Jan van Eyck, with Emperor Sigismund in the middle is barefoot.""",1
5297,"""The Beale Street Gifts sign is more circular than that of the Johnny Creole Kitchen on Beale Street.""",The Beale Street Gifts sign is more rectangular than that of the Johnny Creole Kitchen on Beale Street.,0
5298,"""Yes, both contain cliffs.""","""Yes, both contain cliffs.""",1
5299,"""Amanita stirps looks more like a brown egg coming up out of something white.""","""Amanita stirps looks more like a brown egg coming up out of something white.""",1
5300,"""No, the 2015 World Expo, the Poland and Uruguay buildings are not the same shape.""","""Yes, the 2015 World Expo, the Poland and Uruguay buildings are the same shape.""",0
5301,"""No, it is not.""","""No, it is.""",0
5302,"""A POW MIA flag is on the shish kabob stand, but is not on the top of the Cyclone at Coney Island.""","A marijuana flag is on the shish kabob stand, but is not on the top of the Cyclone at Coney Island.",0
5303,"""The rosa pomifera plant and balsam plant both have serrated leaves.""","""The rosa pomifera plant and balsam plant both have smooth leaves.""",0
5304,"""The central figures in ""Madonna and Child with Angels"" and ""Orsanmichele Madonna and Child with Angels"" are both wearing black.""","""The central figures in ""Madonna and Child with Angels"" and ""Orsanmichele Madonna and Child with Angels"" are both wearing black.""",1
5305,"""No, Christ is not seen floating with angels around him in both \'The Resurrection of Christ\' by Paolo Veronese and \'The Resurrection\' by Pieter Lastman.""","Yes, Christ is seen floating with angels around him in both \'The Resurrection of Christ\' by Paolo Veronese and \'The Resurrection\' by Pieter Lastman.",0
5306,"""Yes on both the statues there are bodies emerging from the body of the statues.""","""Yes on both the statues there are bodies emerging from the body of the statues.""",1
5307,"""The spire of Trinity Episcopal Cathedral in Davenport, Iowa isn\'t located on the same side of the building relative to its front as the tower of Nativity Episcopal Cathedral in Bethlehem, Pennsylvania.""","The spire of Trinity Episcopal Cathedral in Davenport, Iowa is located on the same side of the building relative to its front as the tower of Nativity Episcopal Cathedral in Bethlehem, Pennsylvania.",0
5308,"""The 1916 Ford Model T has a straighter windshield than the Maserati Merak.""","""The 1916 Ford Model T has a straighter windshield than the Maserati Merak.""",1
5309,"""The roofs of the Macy\'s building in Union Square, San Francisco, and MOD Pizza in Union Square, Seattle are both flat.""","""The roofs of the Macy's building in Union Square, San Francisco, and MOD Pizza in Union Square, Seattle are both pointed.""",0
5310,"""The Thomas E. Watson statue, Atlanta has more writings on its monument than the Martin Luther King, Jr. statue on the grounds of the Georgia State Capitol in Atlanta.""","""The Thomas E. Watson statue, Atlanta has more writings on its monument than the Martin Luther King, Jr. statue on the grounds of the Georgia State Capitol in Atlanta.""",1
5311,"""You could get chocolate in greater quantities at the Brannen Block Building than at The Museum for Wood Culture.""",You could get chocolate in greater quantities at the The Museum for Wood Culture than at the Brannen Block Building.,0
5312,"""There are more people holding weapons in the painting ""Sala Regia"" than in the painting ""Scène de la saint-Barthélemy.""""","""There are more people holding weapons in the painting ""Sala Regia"" than in the painting ""Scène de la saint-Barthélemy.""""",1
5313,"""Yes, a Wendy\'s Restaurant and a Denny\'s Diner in Minneapolis, MN got damaged during the George Floyd protests.""","No, a Wendy's Restaurant and a Denny's Diner in Minneapolis, MN did not get damaged during the George Floyd protests.",0
5314,"""Yes a female Violet crowned woodnymph has a longer beak in comparison to its head then a resplendent quetzal.""","""Yes a female Violet crowned woodnymph has a longer beak in comparison to its head then a resplendent quetzal.""",1
5315,"""A dog is in both Portrait of a lady as Diana and Portrait of Sir Wyndham.""",A woman is in both Portrait of a lady as Diana and Portrait of Sir Wyndham.,0
5316,"""The winning car of the 1982 Indianapolis 500 has a higher number.""",The winning car of the 1991 Indianapolis 500 has a higher number.,0
5317,"""Hippeastrum Amaryllis has wider petals.""","""Hippeastrum Amaryllis has wider petals.""",1
5318,"""The British museum façade has more pillars than the Walker Art Gallery in Liverpool.""","""The British museum façade has more pillars than the Walker Art Gallery in Liverpool.""",1
5319,"""The paws of a Myrmecobius fasciatus are not larger.""",The paws of a Myrmecobius fasciatus are larger.,0
5320,"""Yes, at least one male cartoon character is included in both the street art in Gatineau and the graffiti art in Los Angeles.""","""No, there are no male cartoon characters included in either the street art in Gatineau or the graffiti art in Los Angeles.""",0
5321,"""Both instruments have flared bell ends.""","""Both instruments have straight end.""",0
5322,"""The Oldsmobile Cutlass Supreme has a flatter hood than the HTT Pléthore.""","""The HTT Pléthore has a flatter hood than the Oldsmobile Cutlass Supreme.""",0
5323,"""260 Clyde Street, Glasgow, Scotland has more floors.""","""260 Clyde Street, Glasgow, Scotland has more floors.""",1
5324,"""Church and Childs Almshouses  has more chimneys than Henry&Joe\'s on Cheap Street in Newbury, UK.""","""Henry&Joe's on Cheap Street in Newbury, UK has more chimneys than Church and Childs Almshouses.""",0
5325,"""The Blue Mosque in Istanbul has more towers rising from the main structure than the Imam Husayn Mosque in Karbala.""",The Imam Husayn Mosque in Karbala has more towers rising from the main structure than the Blue Mosque in Istanbul.,0
5326,"""No, the Tokyo Sky Tree is not lit with the same colors every night.""","""No, the Tokyo Sky Tree is not lit with the same colors every night.""",1
5327,"""No, Cat Street is wider than the road adjacent to the road perpendicular to Nakamise.""","""No, the road perpendicular to Nakamise is wider than the road adjacent to Cat Street.""",0
5328,"""No, the fletching of the arrows was not the same color for every competitor at the London Olympic Archery competition.""","""Yes, the fletching of the arrows was the same color for every competitor at the London Olympic Archery competition.""",0
5329,"""Both trees and mountains are natural features present in the landscape paintings by Paul Gauguin.""","""Both trees and mountains are natural features present in the landscape paintings by Paul Gauguin.""",1
5330,"""No, the USA logo was not present.""","""No, the USA logo was not present.""",1
5331,"""Yes, both the woman in the park painting and a fisherman painting by Georges Seurat depict water.""","""No, the woman in the park painting does not depict water.""",0
5332,"""A Cuban Tody does not have the same colored eyes as a Poicephalus gulielmi.""","""A Cuban Tody has the same colored eyes as a Poicephalus gulielmi.""",0
5333,"""The euphorbia milii flower does not have more petals per flower than the Meadow cranesbill flower.""","""The euphorbia milii flower has more petals per flower than the Meadow cranesbill flower.""",0
5334,"""Yes, both Fool Bull and Black Otter each wore feathers and fur.""","""Yes, both Fool Bull and Black Otter each wore feathers and fur.""",1
5335,"""The Vista Civic Center has more flags in front than the Dothan Civic Center.""",The Dothan Civic Center has more flags in front than the Vista Civic Center.,0
5336,"""The Nissan Rider has a larger frontal grill.""","""The Nissan Rider has a larger frontal grill.""",1
5337,"""A cross sits atop the Christ Church Cathedral in Stanley, East Falkland and atop the Christ Church at 1117 Texas Ave in Houston, TX.""","A pyramid sits atop the Christ Church Cathedral in Stanley, East Falkland and atop the Christ Church at 1117 Texas Ave in Houston, TX.",0
5338,"""Stings stick out more on the Kora than the violin.""","""Stings stick out more on the violin than the Kora.""",0
5339,"""Of the two statues, only the lion at the Statue of Stephen is showing its teeth.""","""Of the two statues, only the lion at the Luxembourg is showing its teeth.""",0
5340,"""Lycoperdon echinatum has a fluffier appearance.""","""Lycoperdon echinatum has a fluffier appearance.""",1
5341,"""Casa Josep Fitella has more colorful windows than Casa Josep Tey.""","""Casa Josep Tey has more colorful windows than Casa Josep Fitella.""",0
5342,"""Yes, both the Constable Building at109-111 Fifth Avenue and the building at 481 8th Ave in New York are rectangular in their design.""","""Yes, both the Constable Building at109-111 Fifth Avenue and the building at 481 8th Ave in New York are rectangular in their design.""",1
5343,"""No, the floors of both the Hall at Christ Church and at Christ Church Cathedral in Oxford do not have multicolored geometric patterns on them.""","""No, the floors of both the Hall at Christ Church and at Christ Church Cathedral in Oxford do have multicolored geometric patterns on them.""",0
5344,"""The Maserati Mistral 4000 Spyder has a slit on top and is more centered than the Porsche 991 GT3.""",The Maserati Mistral 4000 Spyder has a slit on top and is less centered than the Porsche 991 GT3.,0
5345,"""The color of the sculpted busts at the fire place at Holkham Hall in Norfolk is white.""",The color of the sculpted busts at the fire place at Holkham Hall in Norfolk is black.,0
5346,"""No, the pillars outside of the Tallahassee Community College library are not thicker than the pillars in front of the Brooklyn College Library interior entrance.""","""Yes, the pillars outside of the Tallahassee Community College library are thicker than the pillars in front of the Brooklyn College Library interior entrance.""",0
5347,"""Geastrum fimbriatum looks more exploded.""","""Geastrum fimbriatum looks more exploded.""",1
5348,"""There are lights on the underside of the top section of the Space Needle in Seattle that only turn on at night.""","""There are no lights on the underside of the top section of the Space Needle in Seattle.""",0
5349,"""No, the Inverness Cathedral Choir in Scotland and the Christ Church Cathedral Choir 2 in Dublin do not have the same number of stained glass windows.""","""Yes, the Inverness Cathedral Choir in Scotland and the Christ Church Cathedral Choir 2 in Dublin have the same number of stained glass windows.""",0
5350,"""No, the Secretary bird is not taller than the Greater flamingo.""","""No, the Secretary bird is not taller than the Greater flamingo.""",1
5351,"""Yes, the pistils face the ground in both the Columbine flower and the bleeding heart flower.""","""Yes, the pistils face the ground in both the Columbine flower and the bleeding heart flower.""",1
5352,"""Gerbera Daisy has more petals than the Euphorbia atropurpurea.""","""Euphorbia atropurpurea has more petals than the Gerbera Daisy.""",0
5353,"""Yes, the men in both Domenico Caprioli\'s painting ""Male portrait (self-portrait)"" and ""Portrait of a Young Man"" (in the Royal Museum of Fine Arts Antwerp,painted by unknown persons sometime between 1530 and 1540) are wearing hats.""","""Yes, the men in both Domenico Caprioli\'s painting ""Male portrait (self-portrait)"" and ""Portrait of a Young Man"" (in the Royal Museum of Fine Arts Antwerp,painted by unknown persons sometime between 1530 and 1540) are wearing hats.""",1
5354,"""The Pelagothuria natatrix is more transparent.""","""The Cephea cephea is more transparent.""",0
5355,"""Pink is on half of the Pictichromis paccagnellaein and is not on the Chaetodon melannotusis.""","""Pink is on half of the Pictichromis paccagnellaein and is on the Chaetodon melannotusis.""",0
5356,"""Male and female riders wore the same uniform or different uniforms during the German horsefair ""de:Equitana"" during the ""Equitana Stallion Masters“.""","""Male and female riders wore the same uniform or different uniforms during the German horsefair ""de:Equitana"" during the ""Equitana Stallion Masters“.""",1
5357,"""St. Mary Axe is more pointed in shape.""","""St. Mary Axe is more pointed in shape.""",1
5358,"""The Oriental Pearl Tower may be lighted up in a variety of hues at night, including red and purple.""","""The Oriental Pearl Tower may be lighted up in a variety of hues at night, including red and orange.""",0
5359,"""The Tsonga traditional clothing leaves more of the body exposed.""","""The Tsonga traditional clothing leaves more of the body exposed.""",1
5360,"""There is red on the awnings of both Brioni boutique at Wynn Las Vegas and FAO Schwarz on 5th Avenue in New York City.""","""The awnings of both Brioni boutique at Wynn Las Vegas and FAO Schwarz on 5th Avenue in New York City are red.""",0
5361,"""Yes, they both have deciduous trees beside them.""","""Yes, they both have deciduous trees beside them.""",1
5362,"""The University Center and the Science & Technology Building on the campus of Texas A&M University is in a more rural setting.""",The Moore College of Art & Design in Philadelphia is in a more rural setting.,0
5363,"""A Maserati Quattroporte 5 has a longer wheelbase than a Maserati Mistral 4000 Spyder.""",A Maserati Quattroporte 5 does not have a longer wheelbase than a Maserati Mistral 4000 Spyder.,0
5364,"""Large letters are incorporated into both the Graffiti 36 on legal wall of PBS and the Graffiti in Rome, in the Park ""Caduti di Marcinelle.""""","""Large letters are incorporated into both the Graffiti 36 on legal wall of PBS and the Graffiti in Rome, in the Park ""Caduti di Marcinelle.""""",1
5365,"""Underneath the heads of the Inocybe geophylla and Lactarius indigo are different colors from one-another.""","""Underneath the heads of the Inocybe geophylla and Lactarius indigo have the same color.""",0
5366,"""Berlin\'s Olympic Stadium has a circular overhead.""","""Berlin\'s Olympic Stadium has a circular overhead.""",1
5367,"""In 1907 and 1908, an Indian Head coin was worth $10.""","In 1907 and 1908, an Indian Head coin was worth $5.",0
5368,"""Trees and bushes grow both near locations.""","""Trees and bushes grow both near locations.""",1
5369,"""No, there is no sign for the Soho NYC location of ""The Shade Store"" that is flying higher than the ""Top Shop"" banner flying above the 478 Broadway TopShop TopMan store location.""","""Yes, there is a sign for the Soho NYC location of ""The Shade Store"" that is flying higher than the ""Top Shop"" banner flying above the 478 Broadway TopShop TopMan store location.""",0
5370,"""No, the Pabellón Puente and Bridge over the Ebro River do not both have three structural arches.""","""Yes, the Pabellón Puente and Bridge over the Ebro River do both have three structural arches.""",0
5371,"""The color white is found on both MIT Building 32 and the Lou Ruvo Center for Brain Health.""",The color black is found on both MIT Building 32 and the Lou Ruvo Center for Brain Health.,0
5372,"""Polyporus alveolaris contains an aspect that is more like a wasp\'s nest.""","""Mycena alcalina contains an aspect that is more like a wasp\'s nest.""",0
5373,"""Trinity Episcopal Cathedral, Columbia has more towers near the entrance than Trinity Episcopal Church Williamsport.""","""Trinity Episcopal Cathedral, Columbia has more towers near the entrance than Trinity Episcopal Church Williamsport.""",1
5374,"""They both have at least seven windows.""",They both have less than seven windows.,0
5375,"""The Eighth Avenue Place building in Calgary is taller than the building at 52-54 8th Avenue in NYC.""","""The building at 52-54 8th Avenue in NYC is taller than the Eighth Avenue Place building in Calgary.""",0
5376,"""The stems of Mycena vulgaris and Mycena pearsoniana are skinny.""","""The stems of Mycena vulgaris and Mycena pearsoniana are fat.""",0
5377,"""The street across from the Center City east building in Philadelphia allows cars to travel on it, while the Civic center street is a Bus only street.""","""The street across from the Center City east building in Philadelphia allows cars to travel on it, while the Civic center street is a Bus only street.""",1
5378,"""Trees grow near both the World Museum Liverpool and Matisse Le Cateau.""","""Trees grow near both the World Museum Liverpool and Matisse Le Cateau.""",1
5379,"""Members of multiple nations carried flags during the 2008 Summer Olympics Opening Ceremony to represent their countries.""","""Members of multiple nations carried clothing to represent their countries.""",0
5380,"""The 2010 Opening Ceremony in Georgia was held on ice and featured performers wearing feathered headdresses.""",The 2012 Opening Ceremony in London was held on ice and featured performers wearing feathered headdresses.,0
5381,"""""E Pluribus Unum"" is written on the 1797 G $10 Turban Head, but not on the 1795 version.""","""""E Pluribus Unum"" is written on the 1797 G $10 Turban Head, but not on the 1795 version.""",1
5382,"""Helsinki Swimming Stadium does not have more light fixtures near the pool than does Olympic Stadium in Montreal.""",Helsinki Swimming Stadium has more light fixtures near the pool than does Olympic Stadium in Montreal.,0
5383,"""The 1879 Morgan Silver Dollar has ""In God We Trust"" on it and the 1803 Half Dollar Coin doesn\'t.""","The 1879 Morgan Silver Dollar doesn't have ""In God We Trust"" on it and the 1803 Half Dollar Coin does.",0
5384,"""Both the Prscustom22 and the Taylor T3 Electric Guitar have a wood grain finish.""",Both the Prscustom22 and the Taylor T3 Electric Guitar have a glossy finish.,0
5385,"""The top of the head of the middle spotted woodpecker has the same color feathers as the feathers on the chest of the resplendent quetzal.""",The bottom of the head of the middle spotted woodpecker has the same color feathers as the feathers on the chest of the resplendent quetzal.,0
5386,"""The Grus antigone has thicker knees than the Daurian Redstart does.""","""The Daurian Redstart has thicker knees than the Grus antigone does.""",0
5387,"""The Old Post Office Pavilion\'s center tower is taller than the center tower of the Ebbitt House.""",The Old Post Office Pavilion's center tower is shorter than the center tower of the Ebbitt House.,0
5388,"""The ISS Expedition 37 has more gender diversity.""","""The ISS Expedition 37 has more gender diversity.""",1
5389,"""Yes, the Chanel boutique on Rodeo Drive and the Versace store in Vienna both use all capital letters for their name.""","""Yes, the Chanel boutique on Rodeo Drive and the Versace store in Vienna both use all capital letters for their name.""",1
5390,"""The portrait done in 1842 of Eugène Delacroix has darker shadows around his eyes than the self portrait done in 1837.""",The portrait done in 1842 of Eugène Delacroix has lighter shadows around his eyes than the self portrait done in 1837.,0
5391,"""Both the restaurant Tavares in Lisbon and UCP Campus Foz have at least 4 levels of windows.""","""Both the restaurant Tavares in Lisbon and UCP Campus Foz have at least 4 levels of windows.""",1
5392,"""Yes, the arches on both sides of the Moses statue at Church of San Pietro have the same scalloped texture at the top.""","No, the arches on both sides of the Moses statue at Church of San Pietro do not have the same scalloped texture at the top.",0
5393,"""The subjects in both Julie Manet sitting on a watering can and Portrait de Julie Manet peignant are both wearing hats.""","""The subject in Julie Manet sitting on a watering can is not wearing a hat.""",0
5394,"""No, there were fewer Canadian flags displayed at the 2016 Rio Olympics closing ceremony.""","""Yes, there were more Canadian flags displayed at the 2016 Rio Olympics closing ceremony.""",0
5395,"""The color gold is found on both the cross at the top of the Church of John Chrysostom in Donskoy Monastery and the cross at the top of the Great cathedral of Donskoy Monastery.""","""The color gold is found on both the cross at the top of the Church of John Chrysostom in Donskoy Monastery and the cross at the top of the Great cathedral of Donskoy Monastery.""",1
5396,"""Trees grow near both the Upside down Pyramid and the upside-down White Restaurant.""","""Trees grow near both the Upside down Pyramid and the upside-down White Restaurant.""",1
5397,"""The Fox Theater Pavilion has more signs on the front of the building than the Odeon Cinema.""",The Odeon Cinema has more signs on the front of the building than the Fox Theater Pavilion.,0
5398,"""A Respledent Quetzal has longer tail feathers than a Brassy-breasted Tanager.""","""A Brassy-breasted Tanager has longer tail feathers than a Respledent Quetzal.""",0
5399,"""Solidago altissima and the Coreopsis gladiata are both yellow.""","""Solidago altissima and the Coreopsis gladiata are both yellow.""",1
5400,"""No, the 2016 Rio Olympic Village did not have more tennis courts than the Olympiadorf in Munich.""","""Yes, the 2016 Rio Olympic Village had more tennis courts than the Olympiadorf in Munich.""",0
5401,"""No, there are more golden objects at the Blue Mosque in Turkey than the there are at the Sheikh Lotfallah Mosque in Iran.""","""No, there are more golden objects at the Blue Mosque in Turkey than the there are at the Sheikh Lotfallah Mosque in Iran.""",1
5402,"""The banner atop the Imam reza shrine in Mashhad is darker than the one above the Imam Husayn Shrine.""",The banner atop the Imam reza shrine in Mashhad is lighter than the one above the Imam Husayn Shrine.,0
5403,"""The frames used at both the National Museum of Korea and the Moreau Museum in Paris are wood and gold.""","""The frames used at both the National Museum of Korea and the Moreau Museum in Paris are silver.""",0
5404,"""The delicate sego lily resembles a tulip more.""","""The delicate sego lily resembles a tulip more.""",1
5405,"""The tail feathers of both the Highland Motmot and the Resplendent Quetzal are long and extended.""","""The tail feathers of both the Highland Motmot and the Resplendent Quetzal are long and extended.""",1
5406,"""SBK Line Bukit Bintang Entrance A is wider than Entrance E.""","""SBK Line Bukit Bintang Entrance E is wider than Entrance A.""",0
5407,"""Yes, IIT, Chicago is shorter than the Sears Tower.""","No, IIT, Chicago is not shorter than the Sears Tower.",0
5408,"""Multiclavula vernalis is more club shaped.""","""Multiclavula vernalis is more club shaped.""",1
5409,"""The Dewey Monument is taller than the Cathedral square statue.""",The Cathedral square statue is taller than the Dewey Monument.,0
5410,"""No, the banners on the Grand Palais are not always the same.""","""Yes, the banners on the Grand Palais are always the same.""",0
5411,"""The Long Water at Serpentine Bridge is larger.""","""The pool inside Kensington Gardens is larger.""",0
5412,"""Yes, there benches on both sides of the track at Fenchurch Street railway station.""","""Yes, there benches on both sides of the track at Fenchurch Street railway station.""",1
5413,"""The Statue of Thomas Canon Doyle has a wider base than the Búsuló Krisztus-szobor.""",The Búsuló Krisztus-szobor has a wider base than the Statue of Thomas Canon Doyle.,0
5414,"""The lights that illuminate the balconies at the Galeries Lafayette have not always been the same color.""","""The lights that illuminate the balconies at the Galeries Lafayette have always been the same color.""",0
5415,"""Yes, he painted angels of different ages.""","""Yes, he painted angels of different ages.""",1
5416,"""No, all of the houses on Wood Street in Burlington NJ and Downtown Milltown, NJ are not 3 stories.""","""Yes, all of the houses on Wood Street in Burlington NJ and Downtown Milltown, NJ are 3 stories.""",0
5417,"""A Maserati 200S has a longer hood than a Suzuki Vitara.""","""A Maserati 200S has a longer hood than a Suzuki Vitara.""",1
5418,"""The pipe organ at the National Music Centre has pipes that display more silver elements.""","""The pipe organ at the National Music Centre has pipes that display more silver elements.""",1
