qid,question,origanswer,generatedanswer,correctness
2900,Are there any big rubber objects ?,0,24,0
2901,Are there any large purple metal objects ?,0,15,0
2902,Are there any metal objects ?,0,22,0
2903,Are there any purple rubber objects ?,0,20,0
2904,Are there any metal cubes ?,0,14,0
2905,Are there any large green rubber objects ?,0,23,0
2906,Are there any rubber objects ?,0,22,0
2907,Are there any small objects ?,0,24,0
2908,Are there any large purple metal cubes ?,0,15,0
2909,Are there any blue metal objects ?,0,14,0
2910,Are there any large brown spheres ?,0,20,0
2911,Are there any small objects ?,0,22,0
2912,Are there any large spheres ?,0,24,0
2913,Are there any large rubber cubes ?,0,28,0
2914,Are there any small metal spheres ?,0,24,0
2915,Are there any rubber cubes ?,0,28,0
2916,Are there any blue rubber spheres ?,0,17,0
2917,Are there any blue rubber cylinders ?,0,22,0
2918,Are there any large rubber objects ?,0,22,0
2919,Are there any blue rubber spheres ?,0,22,0
2920,Are there any small green objects ?,0,22,0
2921,Are there any metal objects ?,0,18,0
2922,Are there any blue cubes ?,0,23,0
2923,Are there any large blue metal spheres ?,0,22,0
2924,Are there any large objects ?,0,23,0
2925,Are there any large red rubber objects ?,0,20,0
2926,Are there any metal objects ?,0,22,0
2927,Are there any large cylinders ?,0,22,0
2928,Are there any large objects ?,0,22,0
2929,Are there any large gray cylinders ?,0,20,0
2930,Are there any large cylinders ?,0,17,0
2931,Are there any large objects ?,0,22,0
2932,Are there any metal objects ?,0,20,0
2933,Are there any large brown rubber cubes ?,0,20,0
2934,Are there any small red rubber objects ?,0,20,0
2935,Are there any blue cylinders ?,0,22,0
2936,Are there any large objects ?,0,17,0
2937,Are there any large metal spheres ?,0,22,0
2938,Are there any large blue metal cylinders ?,0,18,0
2939,Are there any small gray objects ?,0,18,0
2940,Are there any purple metal spheres ?,0,17,0
2941,Are there any yellow rubber cylinders ?,0,22,0
2942,Are there any large rubber objects ?,0,22,0
2943,Are there any red rubber spheres ?,0,15,0
2944,Are there any small metal spheres ?,0,22,0
2945,Are there any brown cubes ?,0,18,0
2946,Are there any small blue metal objects ?,0,23,0
2947,Are there any large blue rubber objects ?,0,24,0
2948,Are there any large rubber spheres ?,0,22,0
2949,Are there any small brown metal cylinders ?,0,18,0
2950,Are there any large cylinders ?,0,22,0
2951,Are there any small spheres ?,0,22,0
2952,Are there any large cyan metal objects ?,0,22,0
2953,Are there any small rubber spheres ?,0,22,0
2954,Are there any large blue rubber cubes ?,0,14,0
2955,Are there any large objects ?,0,22,0
2956,Are there any small objects ?,0,24,0
2957,Are there any small metal objects ?,0,20,0
2958,Are there any metal spheres ?,0,22,0
2959,Are there any large spheres ?,0,24,0
2960,Are there any small rubber cubes ?,0,20,0
2961,Are there any large metal cylinders ?,0,22,0
2962,Are there any cyan metal spheres ?,0,14,0
2963,Are there any small gray objects ?,0,23,0
2964,Are there any spheres ?,0,22,0
2965,Are there any large cyan rubber cubes ?,0,28,0
2966,Are there any rubber cylinders ?,0,18,0
2967,Are there any small red metal objects ?,0,20,0
2968,Are there any metal cubes ?,0,24,0
2969,Are there any large rubber objects ?,0,23,0
2970,Are there any brown spheres ?,0,16,0
2971,Are there any large green rubber cubes ?,0,24,0
2972,Are there any metal cylinders ?,0,19,0
2973,Are there any purple objects ?,0,22,0
2974,Are there any large metal cylinders ?,0,16,0
2975,Are there any large rubber cylinders ?,0,22,0
2976,Are there any small purple objects ?,0,28,0
2977,Are there any green objects ?,0,22,0
2978,Are there any cyan metal cubes ?,0,18,0
2979,Are there any small green objects ?,0,18,0
2980,Are there any small green objects ?,0,20,0
2981,Are there any small metal objects ?,0,23,0
2982,Are there any small red objects ?,0,20,0
2983,Are there any large rubber objects ?,0,18,0
2984,Are there any red objects ?,0,20,0
2985,Are there any purple rubber objects ?,0,22,0
2986,Are there any small cubes ?,0,23,0
2987,Are there any cyan rubber objects ?,0,28,0
2988,Are there any small gray objects ?,0,20,0
2989,Are there any small gray objects ?,0,17,0
2990,Are there any yellow objects ?,0,18,0
2991,Are there any large cubes ?,0,23,0
2992,Are there any cyan objects ?,0,17,0
2993,Are there any gray rubber objects ?,0,22,0
2994,Are there any metal objects ?,0,22,0
2995,Are there any metal cylinders ?,0,22,0
2996,Are there any small brown rubber cubes ?,0,16,0
2997,Are there any green cubes ?,0,20,0
2998,Are there any brown metal cubes ?,0,15,0
2999,Are there any blue objects ?,0,22,0
3000,Are there any red rubber objects ?,0,20,0
3001,Is there at least one rubber sphere ?,0,24,0
3002,Is there at least one metal cube ?,0,20,0
3003,Is there at least one small gray object ?,0,20,0
3004,Is there at least one cube ?,0,18,0
3005,Is there at least one green metal object ?,0,18,0
3006,Is there at least one large cyan metal object ?,0,18,0
3007,Is there at least one small cylinder ?,0,22,0
3008,Is there at least one large cylinder ?,0,23,0
3009,Is there at least one small blue object ?,0,23,0
3010,Is there at least one small red rubber sphere ?,0,24,0
3011,Is there at least one large cyan metal object ?,0,22,0
3012,Is there at least one red object ?,0,20,0
3013,Is there at least one large cube ?,0,25,0
3014,Is there at least one large cyan rubber cylinder ?,0,18,0
3015,Is there at least one sphere ?,0,22,0
3016,Is there at least one small metal cylinder ?,0,22,0
3017,Is there at least one large brown cube ?,0,23,0
3018,Is there at least one large green object ?,0,18,0
3019,Is there at least one small metal cylinder ?,0,22,0
3020,Is there at least one large brown metal object ?,0,24,0
3021,Is there at least one metal object ?,0,20,0
3022,Is there at least one metal sphere ?,0,22,0
3023,Is there at least one rubber cube ?,0,24,0
3024,Is there at least one cyan rubber object ?,0,18,0
3025,Is there at least one small rubber cylinder ?,0,22,0
3026,Is there at least one purple sphere ?,0,24,0
3027,Is there at least one yellow sphere ?,0,18,0
3028,Is there at least one large brown sphere ?,0,22,0
3029,Is there at least one purple object ?,0,22,0
3030,Is there at least one cyan object ?,0,23,0
3031,Is there at least one large red metal sphere ?,0,22,0
3032,Is there at least one cyan cube ?,0,28,0
3033,Is there at least one large green metal object ?,0,18,0
3034,Is there at least one small metal object ?,0,23,0
3035,Is there at least one red metal object ?,0,15,0
3036,Is there at least one large metal object ?,0,22,0
3037,Is there at least one small cylinder ?,0,22,0
3038,Is there at least one large metal cube ?,0,15,0
3039,Is there at least one rubber object ?,0,28,0
3040,Is there at least one rubber sphere ?,0,22,0
3041,Is there at least one cyan rubber sphere ?,0,18,0
3042,Is there at least one large object ?,0,22,0
3043,Is there at least one cube ?,0,23,0
3044,Is there at least one large metal object ?,0,22,0
3045,Is there at least one metal sphere ?,0,18,0
3046,Is there at least one rubber object ?,0,22,0
3047,Is there at least one large object ?,0,18,0
3048,Is there at least one purple rubber cube ?,0,15,0
3049,Is there at least one large yellow metal cube ?,0,23,0
3050,Is there at least one large rubber object ?,0,22,0
3051,Is there at least one small brown object ?,0,22,0
3052,Is there at least one rubber object ?,0,22,0
3053,Is there at least one small object ?,0,22,0
3054,Is there at least one large green metal sphere ?,0,22,0
3055,Is there at least one brown object ?,0,18,0
3056,Is there at least one rubber object ?,0,22,0
3057,Is there at least one large rubber cylinder ?,0,22,0
3058,Is there at least one small blue metal object ?,0,22,0
3059,Is there at least one rubber object ?,0,22,0
3060,Is there at least one cylinder ?,0,22,0
3061,Is there at least one sphere ?,0,22,0
3062,Is there at least one large yellow cylinder ?,0,22,0
3063,Is there at least one yellow object ?,0,18,0
3064,Is there at least one rubber cylinder ?,0,22,0
3065,Is there at least one brown rubber cylinder ?,0,22,0
3066,Is there at least one small sphere ?,0,22,0
3067,Is there at least one green rubber cube ?,0,16,0
3068,Is there at least one red metal object ?,0,20,0
3069,Is there at least one blue rubber cube ?,0,18,0
3070,Is there at least one yellow object ?,0,23,0
3071,Is there at least one small yellow rubber cube ?,0,18,0
3072,Is there at least one yellow sphere ?,0,22,0
3073,Is there at least one blue object ?,0,22,0
3074,Is there at least one sphere ?,0,22,0
3075,Is there at least one large blue object ?,0,18,0
3076,Is there at least one red rubber object ?,0,15,0
3077,Is there at least one large rubber object ?,0,22,0
3078,Is there at least one small metal cylinder ?,0,18,0
3079,Is there at least one red sphere ?,0,18,0
3080,Is there at least one large blue object ?,0,22,0
3081,Is there at least one blue rubber cylinder ?,0,22,0
3082,Is there at least one green object ?,0,18,0
3083,Is there at least one large gray object ?,0,14,0
3084,Is there at least one green metal object ?,0,18,0
3085,Is there at least one sphere ?,0,22,0
3086,Is there at least one yellow rubber object ?,0,23,0
3087,Is there at least one sphere ?,0,22,0
3088,Is there at least one red object ?,0,20,0
3089,Is there at least one large metal object ?,0,22,0
3090,Is there at least one cube ?,0,23,0
3091,Is there at least one gray sphere ?,0,22,0
3092,Is there at least one cyan cylinder ?,0,22,0
3093,Is there at least one sphere ?,0,22,0
3094,Is there at least one large brown sphere ?,0,22,0
3095,Is there at least one large metal object ?,0,22,0
3096,Is there at least one small cylinder ?,0,22,0
3097,Is there at least one large gray object ?,0,15,0
3098,Is there at least one large object ?,0,23,0
3099,Is there at least one brown metal object ?,0,22,0
3100,Is there at least one large object ?,0,22,0
3101,Are there any metal objects ?,0,22,0
3102,Are there any cylinders ?,0,22,0
3103,Are there any green objects ?,0,22,0
3104,Are there any yellow metal objects ?,0,18,0
3105,Are there any cylinders ?,0,22,0
3106,Are there any green rubber objects ?,0,18,0
3107,Are there any purple rubber spheres ?,0,22,0
3108,Are there any metal objects ?,0,22,0
3109,Are there any purple objects ?,0,22,0
3110,Are there any large blue rubber objects ?,0,22,0
3111,Are there any metal objects ?,0,16,0
3112,Are there any large green metal spheres ?,0,22,0
3113,Are there any large cyan objects ?,0,14,0
3114,Are there any rubber cylinders ?,0,22,0
3115,Are there any rubber spheres ?,0,24,0
3116,Are there any blue rubber objects ?,0,17,0
3117,Are there any gray metal cubes ?,0,27,0
3118,Are there any large cyan rubber cubes ?,0,24,0
3119,Are there any small yellow objects ?,0,22,0
3120,Are there any blue rubber spheres ?,0,22,0
3121,Are there any small metal spheres ?,0,15,0
3122,Are there any large rubber objects ?,0,22,0
3123,Are there any brown rubber spheres ?,0,22,0
3124,Are there any large rubber objects ?,0,22,0
3125,Are there any large spheres ?,0,22,0
3126,Are there any large metal objects ?,0,20,0
3127,Are there any small yellow rubber objects ?,0,24,0
3128,Are there any metal spheres ?,0,22,0
3129,Are there any small yellow objects ?,0,18,0
3130,Are there any metal spheres ?,0,24,0
3131,Are there any purple rubber objects ?,0,17,0
3132,Are there any yellow metal cubes ?,0,20,0
3133,Are there any small green spheres ?,0,22,0
3134,Are there any large cyan objects ?,0,22,0
3135,Are there any large brown objects ?,0,22,0
3136,Are there any small blue metal cylinders ?,0,17,0
3137,Are there any purple rubber cubes ?,0,20,0
3138,Are there any rubber objects ?,0,22,0
3139,Are there any small metal objects ?,0,22,0
3140,Are there any small metal cylinders ?,0,22,0
3141,Are there any large objects ?,0,22,0
3142,Are there any small objects ?,0,24,0
3143,Are there any gray objects ?,0,18,0
3144,Are there any purple metal cylinders ?,0,20,0
3145,Are there any rubber objects ?,0,20,0
3146,Are there any large metal cylinders ?,0,22,0
3147,Are there any metal spheres ?,0,22,0
3148,Are there any red rubber objects ?,0,22,0
3149,Are there any blue spheres ?,0,17,0
3150,Are there any metal objects ?,0,17,0
3151,Are there any small purple rubber objects ?,0,20,0
3152,Are there any large gray cubes ?,0,15,0
3153,Are there any small objects ?,0,18,0
3154,Are there any small cylinders ?,0,22,0
3155,Are there any green metal cubes ?,0,20,0
3156,Are there any red metal spheres ?,0,20,0
3157,Are there any small metal objects ?,0,24,0
3158,Are there any cyan objects ?,0,18,0
3159,Are there any large spheres ?,0,24,0
3160,Are there any large cyan spheres ?,0,22,0
3161,Are there any purple spheres ?,0,17,0
3162,Are there any small rubber cubes ?,0,24,0
3163,Are there any small objects ?,0,22,0
3164,Are there any small gray rubber cylinders ?,0,22,0
3165,Are there any gray spheres ?,0,17,0
3166,Are there any large objects ?,0,24,0
3167,Are there any large objects ?,0,22,0
3168,Are there any small objects ?,0,22,0
3169,Are there any small purple rubber cubes ?,0,24,0
3170,Are there any cylinders ?,0,15,0
3171,Are there any cubes ?,0,28,0
3172,Are there any small cylinders ?,0,22,0
3173,Are there any small green rubber cylinders ?,0,18,0
3174,Are there any small green objects ?,0,24,0
3175,Are there any metal objects ?,0,22,0
3176,Are there any blue rubber objects ?,0,17,0
3177,Are there any small cyan metal objects ?,0,17,0
3178,Are there any spheres ?,0,22,0
3179,Are there any rubber objects ?,0,22,0
3180,Are there any yellow objects ?,0,18,0
3181,Are there any large rubber objects ?,0,22,0
3182,Are there any gray objects ?,0,17,0
3183,Are there any small spheres ?,0,24,0
3184,Are there any large red metal spheres ?,0,22,0
3185,Are there any small objects ?,0,22,0
3186,Are there any rubber spheres ?,0,28,0
3187,Are there any cylinders ?,0,14,0
3188,Are there any large metal objects ?,0,18,0
3189,Are there any gray spheres ?,0,15,0
3190,Are there any large objects ?,0,22,0
3191,Are there any cyan cubes ?,0,24,0
3192,Are there any large cyan cylinders ?,0,17,0
3193,Are there any rubber objects ?,0,22,0
3194,Are there any metal objects ?,0,22,0
3195,Are there any large red rubber cubes ?,0,20,0
3196,Are there any small brown objects ?,0,28,0
3197,Are there any blue objects ?,0,14,0
3198,Are there any small green cubes ?,0,23,0
3199,Are there any rubber objects ?,0,24,0
3200,Are there any small rubber cylinders ?,0,22,0
3201,Are there any gray cylinders ?,0,22,0
3202,Are there any large gray metal objects ?,0,22,0
3203,Are there any small rubber cylinders ?,0,23,0
3204,Are there any cyan metal objects ?,0,22,0
3205,Are there any large green metal objects ?,0,18,0
3206,Are there any metal cylinders ?,0,22,0
3207,Are there any large rubber objects ?,0,22,0
3208,Are there any metal cylinders ?,0,15,0
3209,Are there any red rubber spherical objects ?,0,20,0
3210,Are there any small objects ?,0,22,0
3211,Are there any large blue rubber cylinders ?,0,17,0
3212,Are there any small gray spherical objects ?,0,22,0
3213,Are there any large metal spherical objects ?,0,18,0
3214,Are there any small spherical objects ?,0,24,0
3215,Are there any spherical objects ?,0,22,0
3216,Are there any small metal cylinders ?,0,20,0
3217,Are there any blue objects ?,0,22,0
3218,Are there any metal cylinders ?,0,18,0
3219,Are there any metal objects ?,0,22,0
3220,Are there any yellow metal cylinders ?,0,18,0
3221,Are there any small green rubber objects ?,0,20,0
3222,Are there any cylinders ?,0,15,0
3223,Are there any metal cylinders ?,0,17,0
3224,Are there any yellow metal objects ?,0,18,0
3225,Are there any brown rubber objects ?,0,18,0
3226,Are there any small rubber spherical objects ?,0,22,0
3227,Are there any large brown metal objects ?,0,20,0
3228,Are there any small objects ?,0,22,0
3229,Are there any blocks ?,0,23,0
3230,Are there any blue metal objects ?,0,22,0
3231,Are there any large green metal objects ?,0,17,0
3232,Are there any yellow metal objects ?,0,18,0
3233,Are there any large rubber spherical objects ?,0,22,0
3234,Are there any yellow objects ?,0,23,0
3235,Are there any large brown objects ?,0,20,0
3236,Are there any green cylinders ?,0,18,0
3237,Are there any small brown rubber objects ?,0,18,0
3238,Are there any small metal objects ?,0,16,0
3239,Are there any large objects ?,0,22,0
3240,Are there any large yellow metal objects ?,0,22,0
3241,Are there any large purple metal cylinders ?,0,22,0
3242,Are there any yellow cylinders ?,0,18,0
3243,Are there any small rubber objects ?,0,28,0
3244,Are there any large blue rubber spherical objects ?,0,22,0
3245,Are there any large metal spherical objects ?,0,18,0
3246,Are there any large blocks ?,0,23,0
3247,Are there any large objects ?,0,18,0
3248,Are there any large green rubber objects ?,0,18,0
3249,Are there any green objects ?,0,18,0
3250,Are there any small green rubber objects ?,0,18,0
3251,Are there any small purple objects ?,0,15,0
3252,Are there any large blue objects ?,0,24,0
3253,Are there any large blue metal objects ?,0,18,0
3254,Are there any blocks ?,0,23,0
3255,Are there any large purple objects ?,0,17,0
3256,Are there any large metal objects ?,0,20,0
3257,Are there any red metal objects ?,0,20,0
3258,Are there any large rubber objects ?,0,18,0
3259,Are there any large green blocks ?,0,20,0
3260,Are there any rubber spherical objects ?,0,22,0
3261,Are there any gray rubber objects ?,0,22,0
3262,Are there any small metal objects ?,0,20,0
3263,Are there any small rubber cylinders ?,0,23,0
3264,Are there any large objects ?,0,20,0
3265,Are there any brown spherical objects ?,0,16,0
3266,Are there any spherical objects ?,0,18,0
3267,Are there any rubber objects ?,0,28,0
3268,Are there any small cyan spherical objects ?,0,17,0
3269,Are there any blue metal objects ?,0,22,0
3270,Are there any large brown rubber blocks ?,0,23,0
3271,Are there any small purple objects ?,0,28,0
3272,Are there any small metal blocks ?,0,20,0
3273,Are there any small yellow metal cylinders ?,0,18,0
3274,Are there any small red rubber objects ?,0,20,0
3275,Are there any small metal objects ?,0,22,0
3276,Are there any yellow blocks ?,0,14,0
3277,Are there any small brown objects ?,0,20,0
3278,Are there any large rubber objects ?,0,22,0
3279,Are there any small brown metal spherical objects ?,0,22,0
3280,Are there any large rubber objects ?,0,23,0
3281,Are there any brown metal objects ?,0,23,0
3282,Are there any rubber blocks ?,0,23,0
3283,Are there any large brown spherical objects ?,0,22,0
3284,Are there any blocks ?,0,23,0
3285,Are there any large spherical objects ?,0,22,0
3286,Are there any metal objects ?,0,22,0
3287,Are there any small rubber objects ?,0,28,0
3288,Are there any small blue rubber objects ?,0,22,0
3289,Are there any small rubber spherical objects ?,0,24,0
3290,Are there any rubber objects ?,0,23,0
3291,Are there any small metal cylinders ?,0,22,0
3292,Are there any large objects ?,0,20,0
3293,Are there any spherical objects ?,0,22,0
3294,Are there any yellow spherical objects ?,0,22,0
3295,Are there any large spherical objects ?,0,27,0
3296,Are there any large objects ?,0,23,0
3297,Are there any small metal objects ?,0,22,0
3298,Are there any large red cylinders ?,0,20,0
3299,Are there any gray metal spherical objects ?,0,15,0
3300,Are there any small rubber objects ?,0,23,0
3301,Are there any cyan objects ?,0,22,0
3302,Are there any small cubes ?,0,23,0
3303,Are there any large brown metal objects ?,0,20,0
3304,Are there any large cylinders ?,0,22,0
3305,Are there any small gray cylinders ?,0,23,0
3306,Are there any large rubber spheres ?,0,22,0
3307,Are there any metal objects ?,0,18,0
3308,Are there any purple metal cubes ?,0,20,0
3309,Are there any small green rubber spheres ?,0,22,0
3310,Are there any yellow rubber cylinders ?,0,18,0
3311,Are there any small purple rubber cubes ?,0,28,0
3312,Are there any rubber cubes ?,0,28,0
3313,Are there any metal objects ?,0,22,0
3314,Are there any cyan objects ?,0,14,0
3315,Are there any small metal spheres ?,0,24,0
3316,Are there any rubber spheres ?,0,22,0
3317,Are there any blue rubber spheres ?,0,22,0
3318,Are there any rubber objects ?,0,22,0
3319,Are there any large metal cubes ?,0,18,0
3320,Are there any large objects ?,0,22,0
3321,Are there any yellow cubes ?,0,18,0
3322,Are there any green rubber spheres ?,0,22,0
3323,Are there any small objects ?,0,22,0
3324,Are there any metal objects ?,0,20,0
3325,Are there any gray objects ?,0,18,0
3326,Are there any yellow objects ?,0,18,0
3327,Are there any small cubes ?,0,24,0
3328,Are there any small rubber cylinders ?,0,20,0
3329,Are there any small yellow rubber objects ?,0,22,0
3330,Are there any large rubber objects ?,0,22,0
3331,Are there any small cylinders ?,0,22,0
3332,Are there any small brown metal objects ?,0,18,0
3333,Are there any rubber objects ?,0,22,0
3334,Are there any small cyan metal spheres ?,0,14,0
3335,Are there any rubber objects ?,0,22,0
3336,Are there any metal cubes ?,0,20,0
3337,Are there any gray objects ?,0,22,0
3338,Are there any yellow cylinders ?,0,18,0
3339,Are there any small rubber cubes ?,0,20,0
3340,Are there any brown objects ?,0,22,0
3341,Are there any small gray metal cubes ?,0,23,0
3342,Are there any large cylinders ?,0,22,0
3343,Are there any small spheres ?,0,22,0
3344,Are there any small yellow spheres ?,0,20,0
3345,Are there any small yellow cylinders ?,0,22,0
3346,Are there any small green rubber objects ?,0,18,0
3347,Are there any metal objects ?,0,18,0
3348,Are there any large objects ?,0,22,0
3349,Are there any brown rubber objects ?,0,22,0
3350,Are there any small cyan objects ?,0,14,0
3351,Are there any small rubber objects ?,0,22,0
3352,Are there any spheres ?,0,24,0
3353,Are there any large metal objects ?,0,20,0
3354,Are there any gray objects ?,0,17,0
3355,Are there any spheres ?,0,22,0
3356,Are there any small green rubber objects ?,0,16,0
3357,Are there any rubber cylinders ?,0,22,0
3358,Are there any large red cylinders ?,0,20,0
3359,Are there any small brown objects ?,0,24,0
3360,Are there any cubes ?,0,24,0
3361,Are there any large rubber cubes ?,0,23,0
3362,Are there any small rubber objects ?,0,22,0
3363,Are there any cylinders ?,0,22,0
3364,Are there any small objects ?,0,23,0
3365,Are there any blue rubber objects ?,0,23,0
3366,Are there any small spheres ?,0,24,0
3367,Are there any large cyan metal objects ?,0,18,0
3368,Are there any large purple objects ?,0,17,0
3369,Are there any rubber objects ?,0,22,0
3370,Are there any gray rubber objects ?,0,24,0
3371,Are there any rubber objects ?,0,28,0
3372,Are there any small rubber objects ?,0,22,0
3373,Are there any small purple metal objects ?,0,20,0
3374,Are there any large cyan cubes ?,0,28,0
3375,Are there any small yellow objects ?,0,20,0
3376,Are there any yellow objects ?,0,18,0
3377,Are there any yellow cylinders ?,0,16,0
3378,Are there any rubber cubes ?,0,28,0
3379,Are there any large cyan rubber objects ?,0,18,0
3380,Are there any small rubber objects ?,0,18,0
3381,Are there any yellow cylinders ?,0,16,0
3382,Are there any gray cylinders ?,0,17,0
3383,Are there any small green objects ?,0,23,0
3384,Are there any purple objects ?,0,23,0
3385,Are there any blue metal objects ?,0,15,0
3386,Are there any cyan metal cubes ?,0,14,0
3387,Are there any large metal cubes ?,0,18,0
3388,Are there any large metal objects ?,0,22,0
3389,Are there any purple objects ?,0,17,0
3390,Are there any cylinders ?,0,22,0
3391,Are there any brown cubes ?,0,24,0
3392,Are there any metal cylinders ?,0,22,0
3393,Are there any small spheres ?,0,22,0
3394,Are there any large metal objects ?,0,17,0
3395,Are there any spheres ?,0,22,0
3396,Are there any red objects ?,0,22,0
3397,Are there any rubber cubes ?,0,24,0
3398,Are there any metal spheres ?,0,22,0
3399,Are there any brown rubber cylinders ?,0,18,0
3400,Are there any spheres ?,0,24,0
3401,Are there at least one large rubber cubes ?,0,28,0
3402,Are there at least one large blue cylinders ?,0,23,0
3403,Are there at least one brown rubber objects ?,0,20,0
3404,Are there at least one brown rubber cubes ?,0,19,0
3405,Are there at least one purple metal objects ?,0,22,0
3406,Are there at least one small gray objects ?,0,22,0
3407,Are there at least one large metal cylinders ?,0,15,0
3408,Are there at least one metal objects ?,0,22,0
3409,Are there at least one rubber objects ?,0,28,0
3410,Are there at least one small objects ?,0,22,0
3411,Are there at least one large rubber objects ?,0,22,0
3412,Are there at least one large objects ?,0,22,0
3413,Are there at least one gray metal objects ?,0,15,0
3414,Are there at least one red rubber objects ?,0,22,0
3415,Are there at least one large rubber objects ?,0,22,0
3416,Are there at least one blue metal objects ?,0,17,0
3417,Are there at least one large brown rubber cubes ?,0,20,0
3418,Are there at least one large brown rubber spheres ?,0,22,0
3419,Are there at least one cubes ?,0,18,0
3420,Are there at least one cubes ?,0,23,0
3421,Are there at least one purple metal cylinders ?,0,20,0
3422,Are there at least one large objects ?,0,17,0
3423,Are there at least one cubes ?,0,16,0
3424,Are there at least one purple spheres ?,0,22,0
3425,Are there at least one green objects ?,0,22,0
3426,Are there at least one gray spheres ?,0,22,0
3427,Are there at least one rubber objects ?,0,28,0
3428,Are there at least one rubber objects ?,0,22,0
3429,Are there at least one green metal cylinders ?,0,14,0
3430,Are there at least one cyan objects ?,0,14,0
3431,Are there at least one brown objects ?,0,22,0
3432,Are there at least one large cubes ?,0,23,0
3433,Are there at least one small brown objects ?,0,18,0
3434,Are there at least one rubber cubes ?,0,24,0
3435,Are there at least one large green objects ?,0,18,0
3436,Are there at least one large brown objects ?,0,22,0
3437,Are there at least one large cyan metal objects ?,0,18,0
3438,Are there at least one metal cubes ?,0,18,0
3439,Are there at least one rubber spheres ?,0,22,0
3440,Are there at least one green cylinders ?,0,22,0
3441,Are there at least one large metal objects ?,0,20,0
3442,Are there at least one small yellow cubes ?,0,24,0
3443,Are there at least one green spheres ?,0,22,0
3444,Are there at least one small objects ?,0,22,0
3445,Are there at least one large rubber spheres ?,0,22,0
3446,Are there at least one large objects ?,0,22,0
3447,Are there at least one small objects ?,0,24,0
3448,Are there at least one large cylinders ?,0,28,0
3449,Are there at least one purple metal objects ?,0,22,0
3450,Are there at least one purple objects ?,0,22,0
3451,Are there at least one small blue metal objects ?,0,15,0
3452,Are there at least one metal spheres ?,0,22,0
3453,Are there at least one small metal objects ?,0,20,0
3454,Are there at least one metal objects ?,0,22,0
3455,Are there at least one large metal spheres ?,0,22,0
3456,Are there at least one cyan rubber cylinders ?,0,23,0
3457,Are there at least one metal cubes ?,0,18,0
3458,Are there at least one red rubber cylinders ?,0,20,0
3459,Are there at least one small metal objects ?,0,22,0
3460,Are there at least one cyan spheres ?,0,14,0
3461,Are there at least one large objects ?,0,24,0
3462,Are there at least one small green rubber objects ?,0,22,0
3463,Are there at least one cyan spheres ?,0,22,0
3464,Are there at least one large blue metal spheres ?,0,24,0
3465,Are there at least one blue metal objects ?,0,18,0
3466,Are there at least one small gray spheres ?,0,22,0
3467,Are there at least one small metal objects ?,0,16,0
3468,Are there at least one red objects ?,0,22,0
3469,Are there at least one purple objects ?,0,15,0
3470,Are there at least one rubber cubes ?,0,23,0
3471,Are there at least one small cyan objects ?,0,21,0
3472,Are there at least one small spheres ?,0,22,0
3473,Are there at least one blue rubber objects ?,0,18,0
3474,Are there at least one large metal cubes ?,0,22,0
3475,Are there at least one small yellow objects ?,0,23,0
3476,Are there at least one cyan spheres ?,0,22,0
3477,Are there at least one small green metal spheres ?,0,17,0
3478,Are there at least one blue spheres ?,0,22,0
3479,Are there at least one large cyan cylinders ?,0,22,0
3480,Are there at least one large blue objects ?,0,22,0
3481,Are there at least one small gray rubber objects ?,0,22,0
3482,Are there at least one metal cylinders ?,0,22,0
3483,Are there at least one large spheres ?,0,22,0
3484,Are there at least one small yellow metal objects ?,0,22,0
3485,Are there at least one large rubber objects ?,0,20,0
3486,Are there at least one small purple rubber spheres ?,0,22,0
3487,Are there at least one rubber objects ?,0,17,0
3488,Are there at least one small blue rubber objects ?,0,17,0
3489,Are there at least one cubes ?,0,24,0
3490,Are there at least one blue metal objects ?,0,18,0
3491,Are there at least one large red metal objects ?,0,17,0
3492,Are there at least one large blue rubber objects ?,0,22,0
3493,Are there at least one small spheres ?,0,24,0
3494,Are there at least one large rubber cylinders ?,0,22,0
3495,Are there at least one large green metal objects ?,0,23,0
3496,Are there at least one rubber objects ?,0,22,0
3497,Are there at least one red objects ?,0,17,0
3498,Are there at least one small purple cubes ?,0,24,0
3499,Are there at least one small spheres ?,0,24,0
3500,Are there at least one large objects ?,0,24,0
3501,Are there any small gray cubes ?,0,24,0
3502,Are there any large metal objects ?,0,24,0
3503,Are there any large cylinders ?,0,22,0
3504,Are there any small metal objects ?,0,24,0
3505,Are there any small spheres ?,0,22,0
3506,Are there any red rubber objects ?,0,23,0
3507,Are there any cubes ?,0,25,0
3508,Are there any small blue cylinders ?,0,15,0
3509,Are there any large cubes ?,0,18,0
3510,Are there any rubber cubes ?,0,28,0
3511,Are there any large metal cylinders ?,0,22,0
3512,Are there any purple metal objects ?,0,17,0
3513,Are there any red spheres ?,0,22,0
3514,Are there any yellow spheres ?,0,22,0
3515,Are there any large brown cylinders ?,0,18,0
3516,Are there any large purple cylinders ?,0,22,0
3517,Are there any large cyan metal cubes ?,0,18,0
3518,Are there any large yellow cubes ?,0,20,0
3519,Are there any small red rubber objects ?,0,20,0
3520,Are there any brown rubber objects ?,0,22,0
3521,Are there any cyan rubber cubes ?,0,24,0
3522,Are there any spheres ?,0,24,0
3523,Are there any cubes ?,0,25,0
3524,Are there any large yellow objects ?,0,16,0
3525,Are there any large gray rubber objects ?,0,24,0
3526,Are there any green metal objects ?,0,18,0
