qid,gt_ans,pred_ans_blip,correctness_blip
3213,0,18,0
3214,0,22,0
3215,0,22,0
3216,0,20,0
3217,0,18,0
3218,0,18,0
3219,0,20,0
3220,0,18,0
3221,0,20,0
3222,0,17,0
3223,0,17,0
3224,0,18,0
3225,0,20,0
3226,0,22,0
3227,0,20,0
3228,0,22,0
3229,0,23,0
3230,0,18,0
3231,0,17,0
3232,0,18,0
3233,0,22,0
3234,0,22,0
3235,0,20,0
3236,0,18,0
3237,0,18,0
3238,0,16,0
3239,0,22,0
3240,0,22,0
3241,0,17,0
3242,0,18,0
3243,0,22,0
3244,0,22,0
3245,0,18,0
3246,0,18,0
3247,0,18,0
3248,0,18,0
3249,0,18,0
3250,0,18,0
3251,0,15,0
3252,0,18,0
3253,0,18,0
3254,0,23,0
3255,0,17,0
3256,0,20,0
3257,0,20,0
3258,0,18,0
3259,0,20,0
3260,0,22,0
3261,0,22,0
3262,0,22,0
3263,0,22,0
3264,0,20,0
3265,0,18,0
3266,0,18,0
3267,0,23,0
3268,0,17,0
3269,0,15,0
3270,0,23,0
3271,0,14,0
3272,0,20,0
3273,0,18,0
3274,0,20,0
3275,0,22,0
3276,0,14,0
3277,0,20,0
3278,0,20,0
3279,0,22,0
3280,0,17,0
3281,0,20,0
3282,0,15,0
3283,0,22,0
3284,0,18,0
3285,0,22,0
3286,0,20,0
3287,0,23,0
3288,0,23,0
3289,0,24,0
3290,0,23,0
3291,0,22,0
3292,0,20,0
3293,0,18,0
3294,0,22,0
3295,0,20,0
3296,0,20,0
3297,0,23,0
3298,0,20,0
3299,0,15,0
3300,0,17,0
3301,0,21,0
3302,0,23,0
3303,0,20,0
3304,0,20,0
3305,0,23,0
3306,0,22,0
3307,0,18,0
3308,0,20,0
3309,0,22,0
3310,0,18,0
3311,0,28,0
3312,0,18,0
3313,0,18,0
3314,0,14,0
3315,0,17,0
3316,0,22,0
3317,0,22,0
3318,0,22,0
3319,0,18,0
3320,0,20,0
3321,0,18,0
3322,0,22,0
3323,0,18,0
3324,0,20,0
3325,0,18,0
3326,0,18,0
3327,0,17,0
3328,0,20,0
3329,0,22,0
3330,0,22,0
3331,0,20,0
3332,0,20,0
3333,0,22,0
3334,0,14,0
3335,0,22,0
3336,0,20,0
3337,0,17,0
3338,0,18,0
3339,0,20,0
3340,0,18,0
3341,0,15,0
3342,0,22,0
3343,0,22,0
3344,0,20,0
3345,0,15,0
3346,0,18,0
3347,0,17,0
3348,0,20,0
3349,0,20,0
3350,0,18,0
3351,0,22,0
3352,0,18,0
3353,0,20,0
3354,0,17,0
3355,0,18,0
3356,0,16,0
3357,0,22,0
3358,0,20,0
3359,0,20,0
3360,0,18,0
3361,0,18,0
3362,0,18,0
3363,0,20,0
3364,0,20,0
3365,0,22,0
3366,0,24,0
3367,0,18,0
3368,0,15,0
3369,0,20,0
3370,0,20,0
3371,0,17,0
3372,0,22,0
3373,0,20,0
3374,0,17,0
3375,0,20,0
3376,0,15,0
3377,0,20,0
3378,0,14,0
3379,0,18,0
3380,0,18,0
3381,0,16,0
3382,0,17,0
3383,0,18,0
3384,0,17,0
3385,0,15,0
3386,0,18,0
3387,0,18,0
3388,0,21,0
3389,0,17,0
3390,0,18,0
3391,0,20,0
3392,0,14,0
3393,0,22,0
3394,0,17,0
3395,0,22,0
3396,0,18,0
3397,0,20,0
3398,0,22,0
3399,0,18,0
3400,0,18,0
3401,0,23,0
3402,0,23,0
3403,0,20,0
3404,0,18,0
3405,0,22,0
3406,0,18,0
3407,0,15,0
3408,0,17,0
3409,0,17,0
3410,0,18,0
3411,0,24,0
3412,0,15,0
3413,0,15,0
3414,0,20,0
3415,0,20,0
3416,0,17,0
3417,0,20,0
3418,0,22,0
3419,0,15,0
3420,0,18,0
3421,0,20,0
3422,0,17,0
3423,0,23,0
3424,0,22,0
3425,0,22,0
3426,0,22,0
3427,0,23,0
3428,0,22,0
3429,0,18,0
3430,0,14,0
3431,0,22,0
3432,0,18,0
3433,0,18,0
3434,0,23,0
3435,0,18,0
3436,0,20,0
3437,0,18,0
3438,0,18,0
3439,0,22,0
3440,0,22,0
3441,0,20,0
3442,0,24,0
3443,0,22,0
3444,0,23,0
3445,0,20,0
3446,0,22,0
3447,0,20,0
3448,0,23,0
3449,0,23,0
3450,0,22,0
3451,0,15,0
3452,0,18,0
3453,0,17,0
3454,0,20,0
3455,0,22,0
3456,0,18,0
3457,0,18,0
3458,0,20,0
3459,0,22,0
3460,0,14,0
3461,0,18,0
3462,0,22,0
3463,0,22,0
3464,0,22,0
3465,0,18,0
3466,0,18,0
3467,0,16,0
3468,0,22,0
3469,0,15,0
3470,0,23,0
3471,0,21,0
3472,0,22,0
3473,0,22,0
3474,0,14,0
3475,0,15,0
3476,0,22,0
3477,0,17,0
3478,0,22,0
3479,0,22,0
3480,0,22,0
3481,0,18,0
3482,0,22,0
3483,0,22,0
3484,0,22,0
3485,0,20,0
3486,0,22,0
3487,0,17,0
3488,0,23,0
3489,0,18,0
3490,0,18,0
3491,0,17,0
3492,0,23,0
3493,0,20,0
3494,0,22,0
3495,0,22,0
3496,0,18,0
3497,0,22,0
3498,0,20,0
3499,0,22,0
3500,0,17,0
3501,0,18,0
3502,0,15,0
3503,0,18,0
3504,0,18,0
3505,0,18,0
3506,0,15,0
3507,0,20,0
3508,0,21,0
3509,0,18,0
3510,0,17,0
3511,0,17,0
3512,0,17,0
3513,0,22,0
3514,0,16,0
3515,0,18,0
3516,0,22,0
3517,0,18,0
3518,0,20,0
3519,0,22,0
3520,0,22,0
3521,0,18,0
3522,0,22,0
3523,0,20,0
3524,0,20,0
3525,0,15,0
3526,0,18,0
3527,0,20,0
3528,0,15,0
3529,0,18,0
3530,0,18,0
3531,0,20,0
3532,0,20,0
3533,0,20,0
3534,0,20,0
3535,0,18,0
3536,0,15,0
3537,0,22,0
3538,0,20,0
3539,0,18,0
3540,0,18,0
3541,0,17,0
3542,0,17,0
3543,0,15,0
3544,0,17,0
3545,0,18,0
3546,0,20,0
3547,0,18,0
3548,0,20,0
3549,0,22,0
3550,0,17,0
3551,0,23,0
3552,0,18,0
3553,0,18,0
3554,0,18,0
3555,0,17,0
3556,0,20,0
3557,0,22,0
3558,0,17,0
3559,0,18,0
3560,0,22,0
3561,0,18,0
3562,0,18,0
3563,0,18,0
3564,0,22,0
3565,0,15,0
3566,0,22,0
3567,0,17,0
3568,0,18,0
3569,0,16,0
3570,0,18,0
3571,0,22,0
3572,0,20,0
3573,0,20,0
3574,0,15,0
3575,0,18,0
3576,0,22,0
3577,0,24,0
3578,0,20,0
3579,0,22,0
3580,0,24,0
3581,0,20,0
3582,0,23,0
3583,0,18,0
3584,0,22,0
3585,0,18,0
3586,0,14,0
3587,0,17,0
3588,0,20,0
3589,0,15,0
3590,0,18,0
3591,0,22,0
3592,0,22,0
3593,0,20,0
3594,0,22,0
3595,0,20,0
3596,0,20,0
3597,0,20,0
3598,0,20,0
3599,0,20,0
3600,0,18,0
3601,0,22,0
3602,0,20,0
3603,0,18,0
3604,0,22,0
3605,0,14,0
3606,0,18,0
3607,0,18,0
3608,0,20,0
3609,0,20,0
3610,0,18,0
3611,0,18,0
3612,0,24,0
3613,0,22,0
3614,0,22,0
3615,0,15,0
3616,0,18,0
3617,0,16,0
3618,0,20,0
3619,0,22,0
3620,0,15,0
3621,0,17,0
3622,0,18,0
3623,0,17,0
3624,0,20,0
3625,0,18,0
3626,0,18,0
3627,0,20,0
3628,0,20,0
3629,0,22,0
3630,0,18,0
3631,0,15,0
3632,0,17,0
3633,0,17,0
3634,0,18,0
3635,0,22,0
3636,0,15,0
3637,0,18,0
3638,0,20,0
3639,0,18,0
3640,0,16,0
3641,0,20,0
3642,0,20,0
3643,0,18,0
3644,0,17,0
3645,0,17,0
3646,0,18,0
3647,0,18,0
3648,0,17,0
3649,0,22,0
3650,0,17,0
3651,0,17,0
3652,0,18,0
3653,0,18,0
3654,0,20,0
3655,0,16,0
3656,0,20,0
3657,0,17,0
3658,0,20,0
3659,0,23,0
3660,0,20,0
3661,0,20,0
3662,0,20,0
3663,0,20,0
3664,0,18,0
3665,0,20,0
3666,0,15,0
3667,0,24,0
3668,0,22,0
3669,0,18,0
3670,0,18,0
3671,0,20,0
3672,0,23,0
3673,0,15,0
3674,0,22,0
3675,0,22,0
3676,0,20,0
3677,0,17,0
3678,0,20,0
3679,0,20,0
3680,0,18,0
3681,0,16,0
3682,0,18,0
3683,0,20,0
3684,0,17,0
3685,0,22,0
3686,0,14,0
3687,0,20,0
3688,0,22,0
3689,0,18,0
3690,0,18,0
3691,0,14,0
3692,0,20,0
3693,0,18,0
3694,0,18,0
3695,0,18,0
3696,0,15,0
3697,0,24,0
3698,0,22,0
3699,0,20,0
3700,0,23,0
3701,0,17,0
3702,0,18,0
3703,0,22,0
3704,0,18,0
3705,0,18,0
3706,0,19,0
3707,0,15,0
3708,0,17,0
3709,0,20,0
3710,0,22,0
3711,0,23,0
3712,0,20,0
3713,0,20,0
3714,0,20,0
3715,0,19,0
3716,0,18,0
3717,0,20,0
3718,0,15,0
3719,0,17,0
3720,0,22,0
3721,0,14,0
3722,0,14,0
3723,0,18,0
3724,0,14,0
3725,0,18,0
3726,0,22,0
3727,0,18,0
3728,0,22,0
3729,0,18,0
3730,0,18,0
3731,0,21,0
3732,0,18,0
3733,0,22,0
3734,0,22,0
3735,0,15,0
3736,0,18,0
3737,0,22,0
3738,0,22,0
3739,0,20,0
3740,0,22,0
3741,0,18,0
3742,0,22,0
3743,0,17,0
3744,0,22,0
3745,0,22,0
3746,0,22,0
3747,0,18,0
3748,0,20,0
3749,0,22,0
3750,1,15,0
3751,1,20,0
3752,1,20,0
3753,1,18,0
3754,1,18,0
3755,1,22,0
3756,0,20,0
3757,1,20,0
3758,1,20,0
3759,1,28,0
3760,1,17,0
3761,1,20,0
3762,0,22,0
3763,1,21,0
3764,1,18,0
3765,0,22,0
3766,1,18,0
3767,1,18,0
3768,1,15,0
3769,1,22,0
3770,1,20,0
3771,1,18,0
3772,1,17,0
3773,1,18,0
3774,0,18,0
3775,1,14,0
3776,1,22,0
3777,1,20,0
3778,0,15,0
3779,0,20,0
3780,1,18,0
3781,1,22,0
3782,1,18,0
3783,1,15,0
3784,1,20,0
3785,0,15,0
3786,1,15,0
3787,1,22,0
3788,1,24,0
3789,1,22,0
3790,1,20,0
3791,0,18,0
3792,1,20,0
3793,1,15,0
3794,0,18,0
3795,1,17,0
3796,0,21,0
3797,0,22,0
3798,1,16,0
3799,1,18,0
3800,1,18,0
3801,1,20,0
3802,1,17,0
3803,1,18,0
3804,1,17,0
3805,1,20,0
3806,1,20,0
3807,1,20,0
3808,1,18,0
3809,1,22,0
3810,1,20,0
3811,1,22,0
3812,1,22,0
3813,1,18,0
3814,1,22,0
3815,1,18,0
3816,1,22,0
3817,1,15,0
3818,1,22,0
3819,1,22,0
3820,1,18,0
3821,1,24,0
3822,1,18,0
3823,1,18,0
3824,1,18,0
3825,0,20,0
3826,1,17,0
3827,0,22,0
3828,0,14,0
3829,1,20,0
3830,1,20,0
3831,1,20,0
3832,1,18,0
3833,1,22,0
3834,1,23,0
3835,1,18,0
3836,0,20,0
3837,1,20,0
3838,1,20,0
3839,0,23,0
3840,1,18,0
3841,1,14,0
3842,0,20,0
3843,1,17,0
3844,1,22,0
3845,1,20,0
3846,1,15,0
3847,1,20,0
3848,1,14,0
3849,1,18,0
3850,0,20,0
3851,1,22,0
3852,1,22,0
3853,1,16,0
3854,1,18,0
3855,1,20,0
3856,0,18,0
3857,1,23,0
3858,1,18,0
3859,1,17,0
3860,1,22,0
3861,1,18,0
3862,1,20,0
3863,1,20,0
3864,1,18,0
3865,1,18,0
3866,1,20,0
3867,1,20,0
3868,1,23,0
3869,1,22,0
3870,1,24,0
3871,1,18,0
3872,1,28,0
3873,1,18,0
3874,1,20,0
3875,1,22,0
3876,1,20,0
3877,1,18,0
3878,1,22,0
3879,1,15,0
3880,1,22,0
3881,1,15,0
3882,1,18,0
3883,1,18,0
3884,1,22,0
3885,1,18,0
3886,1,18,0
3887,1,17,0
3888,1,20,0
3889,1,22,0
3890,1,17,0
3891,0,20,0
3892,1,18,0
3893,1,20,0
3894,1,18,0
3895,1,15,0
3896,1,22,0
3897,1,20,0
3898,1,20,0
3899,1,15,0
3900,1,22,0
3901,1,22,0
3902,1,20,0
3903,1,15,0
3904,1,24,0
3905,0,18,0
3906,1,20,0
3907,1,22,0
3908,1,15,0
3909,0,18,0
3910,1,17,0
3911,1,18,0
3912,1,15,0
3913,0,18,0
3914,1,15,0
3915,1,17,0
3916,1,17,0
3917,1,22,0
3918,1,20,0
3919,1,18,0
3920,1,17,0
3921,1,18,0
3922,1,17,0
3923,1,22,0
3924,1,18,0
3925,1,18,0
3926,1,18,0
3927,1,20,0
3928,1,18,0
3929,1,18,0
3930,0,21,0
3931,1,17,0
3932,0,17,0
3933,1,20,0
3934,1,20,0
3935,0,18,0
3936,1,24,0
3937,1,20,0
3938,1,20,0
3939,1,28,0
3940,1,20,0
3941,1,17,0
3942,1,18,0
3943,1,20,0
3944,1,16,0
3945,1,18,0
3946,1,18,0
3947,1,18,0
3948,1,22,0
3949,1,15,0
3950,1,20,0
3951,1,22,0
3952,0,17,0
3953,1,20,0
3954,1,18,0
3955,1,18,0
3956,1,24,0
3957,1,17,0
3958,1,20,0
3959,1,18,0
3960,1,17,0
3961,1,17,0
3962,1,17,0
3963,1,22,0
3964,0,14,0
3965,1,20,0
3966,1,14,0
3967,0,18,0
3968,1,22,0
3969,1,18,0
3970,1,23,0
3971,1,17,0
3972,1,22,0
3973,1,18,0
3974,1,28,0
3975,1,17,0
3976,1,24,0
3977,1,17,0
3978,1,18,0
3979,1,18,0
3980,1,18,0
3981,1,17,0
3982,1,14,0
3983,1,18,0
3984,1,17,0
3985,1,21,0
3986,1,17,0
3987,1,20,0
3988,1,20,0
3989,1,24,0
3990,1,18,0
3991,1,18,0
3992,1,23,0
3993,1,20,0
3994,0,22,0
3995,1,20,0
3996,1,17,0
3997,1,17,0
3998,1,22,0
3999,1,20,0
4000,1,18,0
4001,0,18,0
4002,1,18,0
4003,1,22,0
4004,1,18,0
4005,1,18,0
4006,1,18,0
4007,1,14,0
4008,1,15,0
4009,1,21,0
4010,1,22,0
4011,0,20,0
4012,1,18,0
4013,1,20,0
4014,1,28,0
4015,1,20,0
4016,1,20,0
4017,1,22,0
4018,1,15,0
4019,0,20,0
4020,1,22,0
4021,1,22,0
4022,1,18,0
4023,1,20,0
4024,1,22,0
4025,1,22,0
4026,1,22,0
4027,1,17,0
4028,1,24,0
4029,1,14,0
4030,0,22,0
4031,1,22,0
4032,1,20,0
4033,0,22,0
4034,1,22,0
4035,1,20,0
4036,0,22,0
4037,1,22,0
4038,1,22,0
4039,1,22,0
4040,1,20,0
4041,1,22,0
4042,1,20,0
4043,1,17,0
4044,1,22,0
4045,1,22,0
4046,1,22,0
4047,1,17,0
4048,1,22,0
4049,1,20,0
4050,1,20,0
4051,1,22,0
4052,1,14,0
4053,1,22,0
4054,1,22,0
4055,1,17,0
4056,1,18,0
4057,1,15,0
4058,1,20,0
4059,1,22,0
4060,1,20,0
4061,1,18,0
4062,1,17,0
4063,1,20,0
4064,1,20,0
4065,0,20,0
4066,1,24,0
4067,0,22,0
4068,1,20,0
4069,1,20,0
4070,1,22,0
4071,1,22,0
4072,1,20,0
4073,1,18,0
4074,0,22,0
4075,1,17,0
4076,1,18,0
4077,1,22,0
4078,1,22,0
4079,1,22,0
4080,1,24,0
4081,1,22,0
4082,1,18,0
4083,1,20,0
4084,1,20,0
4085,1,22,0
4086,1,18,0
4087,1,16,0
4088,1,23,0
4089,1,22,0
4090,1,18,0
4091,1,20,0
4092,1,20,0
4093,1,18,0
4094,1,20,0
4095,1,28,0
4096,1,22,0
4097,1,18,0
4098,1,24,0
4099,1,24,0
4100,1,24,0
4101,1,18,0
4102,0,17,0
4103,1,17,0
4104,1,18,0
4105,1,17,0
4106,1,20,0
4107,1,20,0
4108,1,20,0
4109,1,20,0
4110,1,20,0
4111,0,22,0
4112,1,17,0
4113,1,16,0
4114,1,18,0
4115,1,18,0
4116,1,20,0
4117,1,17,0
4118,1,18,0
4119,1,18,0
4120,1,17,0
4121,1,16,0
4122,1,18,0
4123,1,22,0
4124,1,18,0
4125,1,20,0
4126,1,22,0
4127,1,20,0
4128,1,22,0
4129,1,20,0
4130,1,24,0
4131,1,14,0
4132,1,22,0
4133,1,14,0
4134,0,20,0
4135,1,18,0
4136,1,18,0
4137,1,23,0
4138,1,22,0
4139,0,20,0
4140,1,22,0
4141,1,20,0
4142,1,23,0
4143,1,20,0
4144,1,23,0
4145,1,22,0
4146,0,20,0
4147,1,15,0
4148,1,17,0
4149,1,18,0
4150,1,18,0
4151,1,18,0
4152,1,18,0
4153,0,23,0
4154,1,15,0
4155,0,22,0
4156,1,20,0
4157,0,18,0
4158,1,20,0
4159,1,24,0
4160,1,15,0
4161,1,18,0
4162,1,18,0
4163,1,18,0
4164,1,20,0
4165,1,23,0
4166,1,14,0
4167,1,18,0
4168,1,22,0
4169,1,22,0
4170,1,18,0
4171,1,24,0
4172,1,22,0
4173,1,20,0
4174,0,17,0
4175,1,15,0
4176,1,18,0
4177,1,22,0
4178,0,20,0
4179,1,18,0
4180,1,22,0
4181,1,22,0
4182,1,18,0
4183,1,22,0
4184,1,17,0
4185,1,20,0
4186,1,17,0
4187,1,18,0
4188,1,20,0
4189,1,22,0
4190,0,22,0
4191,1,20,0
4192,1,18,0
4193,1,22,0
4194,1,18,0
4195,1,18,0
4196,1,18,0
4197,1,18,0
4198,1,18,0
4199,1,24,0
4200,1,14,0
4201,1,15,0
4202,1,18,0
4203,1,20,0
4204,1,18,0
4205,1,20,0
4206,0,22,0
4207,1,17,0
4208,1,20,0
4209,1,21,0
4210,1,17,0
4211,0,22,0
4212,1,17,0
4213,1,22,0
4214,1,14,0
4215,1,20,0
4216,1,20,0
4217,1,22,0
4218,0,20,0
4219,1,18,0
4220,1,18,0
4221,1,22,0
4222,1,20,0
4223,1,20,0
4224,1,15,0
4225,1,22,0
4226,1,14,0
4227,0,18,0
4228,1,20,0
4229,0,14,0
4230,1,22,0
4231,1,22,0
4232,1,18,0
4233,1,20,0
4234,1,20,0
4235,1,20,0
4236,1,17,0
4237,1,18,0
4238,1,20,0
4239,1,15,0
4240,0,18,0
4241,1,20,0
4242,1,22,0
4243,1,18,0
4244,1,21,0
4245,1,18,0
4246,1,18,0
4247,1,18,0
4248,1,20,0
4249,1,15,0
4250,1,20,0
4251,1,22,0
4252,1,22,0
4253,1,20,0
4254,1,22,0
4255,1,20,0
4256,1,18,0
4257,1,18,0
4258,1,20,0
4259,1,20,0
4260,0,20,0
4261,1,17,0
4262,1,22,0
4263,1,14,0
4264,1,14,0
4265,1,15,0
4266,1,20,0
4267,1,18,0
4268,1,18,0
4269,0,22,0
4270,0,17,0
4271,1,20,0
4272,1,20,0
4273,1,17,0
4274,1,18,0
4275,1,17,0
4276,0,22,0
4277,1,18,0
4278,1,18,0
4279,1,22,0
4280,1,19,0
4281,1,22,0
4282,1,18,0
4283,1,20,0
4284,1,16,0
4285,1,20,0
4286,0,14,0
4287,1,18,0
4288,1,20,0
4289,1,18,0
4290,1,22,0
4291,1,18,0
4292,1,22,0
4293,1,16,0
4294,1,22,0
4295,1,18,0
4296,1,14,0
4297,1,18,0
4298,1,20,0
4299,1,18,0
4300,1,20,0
4301,1,22,0
4302,1,17,0
4303,1,18,0
4304,0,20,0
4305,1,15,0
4306,1,20,0
4307,1,20,0
4308,1,20,0
4309,1,20,0
4310,0,18,0
4311,1,22,0
4312,1,22,0
4313,1,20,0
4314,1,18,0
4315,1,23,0
4316,0,17,0
4317,1,22,0
4318,1,20,0
4319,1,22,0
4320,1,18,0
4321,1,20,0
4322,1,17,0
4323,1,20,0
4324,0,15,0
4325,1,18,0
4326,1,18,0
4327,1,22,0
4328,1,20,0
4329,1,21,0
4330,1,15,0
4331,1,20,0
4332,1,22,0
4333,1,23,0
4334,1,18,0
4335,1,20,0
4336,1,22,0
4337,1,18,0
4338,1,15,0
4339,0,17,0
4340,1,18,0
4341,1,22,0
4342,1,17,0
4343,1,18,0
4344,1,22,0
4345,1,22,0
4346,1,18,0
4347,0,22,0
4348,1,20,0
4349,1,22,0
4350,0,18,0
4351,1,22,0
4352,1,17,0
4353,1,20,0
4354,1,22,0
4355,1,20,0
4356,1,20,0
4357,1,23,0
4358,1,15,0
4359,1,15,0
4360,1,23,0
4361,1,18,0
4362,1,14,0
4363,1,22,0
4364,0,17,0
4365,1,16,0
4366,1,18,0
4367,1,15,0
4368,1,21,0
4369,0,18,0
4370,1,17,0
4371,1,18,0
4372,1,22,0
4373,1,20,0
4374,1,14,0
4375,1,20,0
4376,1,17,0
4377,1,20,0
4378,1,20,0
4379,1,15,0
4380,1,22,0
4381,1,22,0
4382,1,17,0
4383,1,18,0
4384,1,18,0
4385,1,18,0
4386,1,17,0
4387,1,22,0
4388,1,18,0
4389,1,20,0
4390,1,22,0
4391,1,20,0
4392,1,22,0
4393,1,14,0
4394,1,18,0
4395,1,22,0
4396,1,22,0
4397,0,20,0
4398,1,18,0
4399,1,20,0
4400,1,20,0
4401,1,22,0
4402,1,17,0
4403,1,21,0
4404,1,20,0
4405,1,18,0
4406,1,22,0
4407,1,20,0
4408,1,20,0
4409,1,20,0
4410,1,18,0
4411,0,18,0
4412,1,15,0
4413,1,15,0
4414,1,20,0
4415,1,17,0
4416,1,20,0
4417,1,20,0
4418,1,15,0
4419,1,20,0
4420,1,22,0
4421,1,20,0
4422,1,15,0
4423,1,20,0
4424,1,18,0
4425,1,22,0
4426,1,18,0
4427,1,20,0
4428,1,17,0
4429,1,18,0
4430,0,15,0
4431,0,20,0
4432,1,18,0
4433,1,20,0
4434,1,18,0
4435,1,22,0
4436,1,18,0
4437,1,20,0
4438,1,20,0
4439,1,18,0
4440,1,22,0
4441,1,20,0
4442,1,18,0
4443,1,20,0
4444,1,17,0
4445,1,17,0
4446,1,17,0
4447,1,15,0
4448,1,17,0
4449,1,17,0
4450,1,20,0
4451,1,17,0
4452,1,15,0
4453,1,17,0
4454,1,17,0
4455,1,22,0
4456,1,17,0
4457,1,20,0
4458,1,20,0
4459,1,20,0
4460,1,15,0
4461,1,18,0
4462,1,18,0
4463,1,17,0
4464,1,17,0
4465,1,18,0
4466,0,28,0
4467,1,20,0
4468,1,20,0
4469,1,22,0
4470,1,18,0
4471,1,20,0
4472,1,18,0
4473,1,18,0
4474,1,18,0
4475,1,22,0
4476,1,17,0
4477,1,20,0
4478,1,21,0
4479,1,20,0
4480,1,22,0
4481,1,17,0
4482,1,21,0
4483,1,20,0
4484,1,20,0
4485,0,20,0
4486,1,20,0
4487,1,18,0
4488,1,22,0
4489,1,24,0
4490,1,24,0
4491,1,20,0
4492,1,22,0
4493,1,17,0
4494,1,18,0
4495,1,22,0
4496,1,22,0
4497,1,18,0
4498,0,20,0
4499,0,22,0
4500,1,20,0
4501,1,16,0
4502,1,17,0
4503,1,18,0
4504,1,15,0
4505,1,18,0
4506,1,14,0
4507,1,20,0
4508,1,20,0
4509,1,18,0
4510,1,15,0
4511,1,22,0
4512,1,17,0
4513,1,22,0
4514,1,18,0
4515,1,18,0
4516,1,18,0
4517,1,22,0
4518,1,15,0
4519,1,22,0
4520,0,20,0
4521,0,20,0
4522,1,18,0
4523,1,21,0
4524,1,20,0
4525,1,20,0
4526,1,18,0
4527,1,18,0
4528,1,18,0
4529,1,22,0
4530,1,20,0
4531,1,20,0
4532,1,18,0
4533,1,22,0
4534,1,15,0
4535,0,15,0
4536,1,16,0
4537,1,22,0
4538,1,24,0
4539,1,21,0
4540,1,18,0
4541,1,22,0
4542,1,20,0
4543,1,22,0
4544,0,20,0
4545,1,18,0
4546,1,20,0
4547,1,20,0
4548,1,18,0
4549,1,22,0
4550,1,17,0
4551,1,22,0
4552,1,22,0
4553,1,20,0
4554,1,20,0
4555,1,17,0
4556,1,15,0
4557,0,22,0
4558,0,18,0
4559,1,18,0
4560,1,18,0
4561,1,22,0
4562,1,18,0
4563,1,18,0
4564,1,15,0
4565,1,14,0
4566,1,23,0
4567,1,22,0
4568,1,17,0
4569,1,20,0
4570,1,17,0
4571,1,22,0
4572,1,20,0
4573,1,15,0
4574,1,22,0
4575,1,17,0
4576,0,20,0
4577,1,22,0
4578,1,15,0
4579,0,18,0
4580,1,28,0
4581,1,21,0
4582,1,20,0
4583,1,22,0
4584,1,17,0
4585,1,22,0
4586,1,14,0
4587,1,18,0
4588,1,18,0
4589,1,20,0
4590,0,20,0
4591,1,20,0
4592,1,20,0
4593,1,22,0
4594,0,20,0
4595,1,16,0
4596,1,20,0
4597,1,22,0
4598,0,18,0
4599,1,22,0
4600,1,20,0
4601,1,20,0
4602,1,17,0
4603,1,14,0
4604,1,23,0
4605,1,20,0
4606,1,20,0
4607,1,20,0
4608,1,22,0
4609,1,22,0
4610,1,18,0
4611,1,17,0
4612,1,22,0
4613,1,14,0
4614,1,22,0
4615,1,18,0
4616,1,20,0
4617,1,20,0
4618,1,22,0
4619,1,20,0
4620,1,22,0
4621,1,22,0
4622,0,20,0
4623,1,28,0
4624,1,17,0
4625,1,22,0
4626,1,24,0
4627,1,22,0
4628,1,22,0
4629,1,18,0
4630,0,15,0
4631,1,20,0
4632,1,20,0
4633,1,23,0
4634,1,20,0
4635,1,23,0
4636,1,18,0
4637,1,22,0
4638,0,17,0
4639,1,22,0
4640,1,28,0
4641,1,22,0
4642,1,18,0
4643,1,18,0
4644,1,23,0
4645,1,15,0
4646,1,23,0
4647,1,22,0
4648,1,20,0
4649,1,22,0
4650,1,17,0
4651,1,18,0
4652,1,20,0
4653,1,18,0
4654,1,24,0
4655,1,22,0
4656,1,20,0
4657,1,23,0
4658,1,17,0
4659,1,20,0
4660,1,18,0
4661,1,22,0
4662,0,22,0
4663,1,20,0
4664,1,14,0
4665,1,20,0
4666,1,15,0
4667,1,17,0
4668,1,18,0
4669,1,22,0
4670,1,15,0
4671,1,20,0
4672,1,22,0
4673,1,22,0
4674,1,28,0
4675,0,20,0
4676,1,22,0
4677,1,15,0
4678,1,17,0
4679,0,22,0
4680,1,22,0
4681,1,22,0
4682,1,22,0
4683,1,23,0
4684,1,15,0
4685,1,18,0
4686,1,20,0
4687,1,20,0
4688,1,20,0
4689,1,18,0
4690,1,18,0
4691,1,18,0
4692,1,20,0
4693,1,22,0
4694,1,21,0
4695,0,20,0
4696,1,18,0
4697,1,20,0
4698,1,20,0
4699,1,18,0
4700,1,23,0
4701,1,18,0
4702,1,15,0
4703,0,20,0
4704,1,22,0
4705,1,20,0
4706,1,22,0
4707,0,18,0
4708,1,24,0
4709,1,22,0
4710,1,18,0
4711,1,22,0
4712,1,17,0
4713,1,22,0
4714,1,28,0
4715,1,22,0
4716,1,20,0
4717,1,22,0
4718,1,11,0
4719,1,17,0
4720,1,22,0
4721,1,17,0
4722,1,19,0
4723,1,17,0
4724,1,18,0
4725,1,18,0
4726,1,20,0
4727,1,24,0
4728,1,23,0
4729,1,24,0
4730,1,18,0
4731,1,17,0
4732,0,23,0
4733,1,9,0
4734,1,15,0
4735,1,18,0
4736,1,18,0
4737,1,20,0
4738,1,24,0
4739,1,22,0
4740,1,20,0
4741,1,20,0
4742,1,17,0
4743,1,18,0
4744,1,18,0
4745,1,23,0
4746,1,17,0
4747,1,20,0
4748,1,23,0
4749,1,18,0
4750,1,20,0
4751,1,22,0
4752,1,18,0
4753,1,18,0
4754,1,18,0
4755,1,28,0
4756,1,22,0
4757,1,20,0
4758,1,17,0
4759,1,23,0
4760,1,17,0
4761,1,17,0
4762,1,24,0
4763,1,17,0
4764,1,18,0
