qid,gt_ans,pred_ans_blip,correctness_blip
741,"[3, 0, 1, 2]","[0, 3, 2, 1]",0
742,"[3, 0, 2, 1]","[3, 0, 2, 1]",1
743,"[1, 7, 5, 6, 3, 10, 0, 4, 9, 2, 8]","[2, 1, 5, 7, 10, 8, 9, 0, 4, 3, 6]",0
744,"[2, 4, 1, 3, 0]","[1, 0, 2, 4, 3]",0
745,"[2, 3, 4, 1, 0]","[2, 3, 4, 1, 0]",1
746,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
747,"[1, 2, 6, 0, 5, 3, 4]","[1, 2, 6, 0, 5, 3, 4]",1
748,"[1, 0, 2]","[1, 0, 2]",1
749,"[1, 0, 2]","[0, 2, 1]",0
750,"[0, 1, 2]","[0, 1, 2]",1
751,"[0, 5, 4, 1, 2, 3]","[1, 2, 3, 4, 5, 0]",0
752,"[4, 3, 1, 0, 2]","[1, 0, 2, 4, 3]",0
753,"[0, 2, 1]","[0, 2, 1]",1
754,"[2, 1, 6, 3, 5, 4, 0]","[1, 4, 5, 6, 0, 2, 3]",0
755,"[2, 4, 3, 0, 5, 1, 6]","[2, 0, 4, 5, 3, 1, 6]",0
756,"[0, 1, 3, 2]","[1, 0, 2, 3]",0
757,"[0, 3, 1, 2]","[0, 1, 2, 3]",0
758,"[4, 2, 6, 1, 0, 5, 3]","[1, 2, 3, 6, 4, 0, 5]",0
759,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
760,"[5, 0, 3, 1, 6, 4, 2]","[6, 0, 1, 2, 4, 5, 3]",0
761,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
762,"[2, 3, 1, 4, 0, 5]","[2, 3, 1, 4, 0, 5]",1
763,"[2, 4, 3, 0, 1]","[4, 2, 3, 1, 0]",0
764,"[4, 6, 0, 1, 2, 3, 5]","[0, 3, 5, 1, 4, 6, 2]",0
765,"[2, 3, 1, 0]","[0, 1, 2, 3]",0
766,"[2, 1, 0]","[0, 1, 2]",0
767,"[0, 4, 3, 1, 2]","[1, 0, 3, 2, 4]",0
768,"[7, 2, 5, 3, 8, 4, 1, 0, 6]","[2, 6, 8, 7, 3, 5, 4, 1, 0]",0
769,"[1, 5, 6, 7, 2, 3, 4, 0]","[1, 5, 6, 7, 2, 3, 4, 0]",1
770,"[1, 3, 0, 2]","[0, 1, 2, 3]",0
771,"[1, 2, 0]","[0, 1, 2]",0
772,"[0, 2, 6, 5, 4, 3, 1]","[0, 2, 6, 5, 4, 3, 1]",1
773,"[4, 1, 2, 0, 3, 5]","[5, 3, 2, 4, 0, 1]",0
774,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",1
775,"[0, 4, 3, 1, 2]","[2, 1, 3, 4, 0]",0
776,"[2, 0, 4, 3, 1]","[0, 1, 3, 2, 4]",0
777,"[5, 3, 6, 4, 1, 2, 0, 7]","[2, 0, 3, 5, 1, 7, 6, 4]",0
778,"[0, 3, 2, 1, 4]","[0, 1, 4, 3, 2]",0
779,"[0, 5, 2, 1, 4, 3]","[0, 1, 3, 5, 2, 4]",0
780,"[3, 5, 0, 1, 4, 2, 6]","[1, 3, 4, 5, 2, 0, 6]",0
781,"[0, 1, 2]","[0, 1, 2]",1
782,"[2, 4, 0, 3, 1]","[0, 3, 2, 4, 1]",0
783,"[1, 4, 2, 5, 0, 3]","[1, 3, 5, 0, 4, 2]",0
784,"[2, 0, 1]","[0, 2, 1]",0
785,"[6, 5, 4, 1, 0, 3, 2]","[3, 1, 2, 4, 0, 5, 6]",0
786,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
787,"[0, 1, 3, 4, 5, 2]","[0, 1, 3, 4, 5, 2]",1
788,"[4, 2, 0, 3, 1, 5]","[5, 4, 3, 1, 2, 0]",0
789,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
790,"[2, 3, 0, 1]","[2, 3, 0, 1]",1
791,"[1, 2, 0]","[0, 2, 1]",0
792,"[0, 2, 1]","[0, 1, 2]",0
793,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
794,"[1, 5, 6, 2, 0, 4, 3]","[5, 6, 1, 2, 4, 3, 0]",0
795,"[2, 1, 0]","[2, 1, 0]",1
796,"[3, 0, 4, 2, 1]","[4, 0, 1, 3, 2]",0
797,"[3, 1, 0, 4, 2, 5]","[2, 1, 3, 5, 0, 4]",0
798,"[2, 6, 1, 0, 5, 4, 3]","[4, 0, 6, 5, 2, 3, 1]",0
799,"[2, 3, 1, 0]","[2, 0, 3, 1]",0
800,"[2, 1, 3, 0]","[0, 3, 2, 1]",0
801,"[1, 2, 0]","[2, 1, 0]",0
802,"[0, 4, 2, 3, 1]","[2, 1, 3, 4, 0]",0
803,"[3, 1, 2, 0]","[1, 2, 3, 0]",0
804,"[0, 1, 2]","[0, 1, 2]",1
805,"[0, 1, 5, 4, 3, 7, 2, 6]","[0, 1, 5, 4, 3, 7, 2, 6]",1
806,"[1, 0, 2, 3]","[2, 1, 3, 0]",0
807,"[0, 4, 5, 1, 0, 6, 7, 3]","[7, 0, 1, 3, 6, 5, 0, 4]",0
808,"[1, 3, 0, 2]","[1, 0, 2, 3]",0
809,"[2, 6, 4, 0, 5, 3, 1]","[0, 5, 1, 2, 4, 3, 6]",0
810,"[3, 2, 4, 1, 0]","[3, 4, 0, 1, 2]",0
811,"[0, 4, 1, 6, 5, 2, 3]","[4, 5, 0, 2, 6, 1, 3]",0
812,"[3, 1, 2, 7, 4, 0, 6, 5]","[3, 1, 2, 7, 4, 0, 6, 5]",1
813,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
814,"[1, 3, 2, 0, 4]","[2, 4, 3, 1, 0]",0
815,"[5, 3, 4, 0, 6, 1, 2]","[3, 5, 0, 2, 1, 4, 6]",0
816,"[1, 3, 2, 0]","[2, 1, 3, 0]",0
817,"[0, 1, 2]","[2, 1, 0]",0
818,"[0, 5, 2, 4, 3, 1]","[0, 5, 2, 4, 3, 1]",1
819,"[5, 2, 3, 4, 1, 0]","[5, 2, 3, 4, 1, 0]",1
820,"[2, 3, 0, 1]","[1, 0, 2, 3]",0
821,"[3, 1, 2, 0]","[0, 1, 2, 3]",0
822,"[1, 0, 2, 3]","[1, 0, 2, 3]",1
823,"[0, 1, 2]","[0, 1, 2]",1
824,"[1, 3, 0, 4, 2]","[1, 3, 0, 4, 2]",1
825,"[1, 0, 3, 2]","[1, 0, 3, 2]",1
826,"[1, 2, 0]","[0, 2, 1]",0
827,"[1, 0, 6, 3, 4, 5, 2]","[1, 0, 5, 4, 6, 2, 3]",0
828,"[8, 5, 3, 6, 1, 2, 7, 0, 4]","[7, 5, 8, 4, 0, 1, 3, 2, 6]",0
829,"[1, 2, 0, 3]","[1, 2, 3, 0]",0
830,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
831,"[2, 1, 0, 4, 3]","[0, 1, 3, 4, 2]",0
832,"[4, 0, 1, 3, 2]","[0, 3, 2, 4, 1]",0
833,"[2, 0, 3, 1, 4]","[2, 0, 3, 1, 4]",1
834,"[1, 2, 0]","[0, 2, 1]",0
835,"[0, 2, 1]","[0, 2, 1]",1
836,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
837,"[0, 3, 2, 4, 1]","[0, 4, 2, 1, 3]",0
838,"[1, 0, 2]","[2, 1, 0]",0
839,"[0, 4, 3, 1, 2]","[0, 4, 3, 1, 2]",1
840,"[1, 0, 2]","[0, 1, 2]",0
841,"[0, 4, 1, 3, 2]","[1, 2, 4, 3, 0]",0
842,"[2, 1, 0]","[0, 2, 1]",0
843,"[1, 2, 0]","[1, 2, 0]",1
844,"[3, 1, 0, 2]","[1, 2, 3, 0]",0
845,"[0, 3, 1, 4, 2]","[0, 3, 1, 4, 2]",1
846,"[5, 2, 4, 1, 3, 0]","[1, 0, 5, 4, 2, 3]",0
847,"[0, 2, 1]","[0, 2, 1]",1
848,"[6, 7, 5, 3, 0, 4, 2, 1]","[2, 1, 4, 5, 7, 0, 6, 3]",0
849,"[2, 1, 4, 0, 3]","[0, 3, 2, 1, 4]",0
850,"[0, 1, 3, 2]","[0, 1, 2, 3]",0
851,"[0, 1, 2]","[0, 1, 2]",1
852,"[1, 4, 2, 5, 3, 0]","[1, 4, 2, 5, 3, 0]",1
853,"[3, 2, 1, 0]","[0, 1, 3, 2]",0
854,"[7, 6, 8, 2, 3, 1, 5, 4, 0]","[7, 6, 8, 2, 3, 1, 5, 4, 0]",1
855,"[5, 0, 1, 3, 2, 4]","[5, 0, 1, 3, 2, 4]",1
856,"[3, 0, 4, 1, 2]","[3, 0, 4, 1, 2]",1
857,"[1, 3, 2, 0]","[1, 0, 2, 3]",0
858,"[2, 1, 5, 6, 4, 0, 3]","[2, 1, 5, 6, 4, 0, 3]",1
859,"[1, 5, 2, 4, 6, 8, 3, 7, 0]","[1, 5, 2, 4, 6, 8, 3, 7, 0]",1
860,"[6, 4, 2, 1, 5, 3, 0]","[1, 6, 2, 5, 3, 4, 0]",0
861,"[3, 2, 1, 0, 4]","[4, 1, 0, 2, 3]",0
862,"[2, 0, 1]","[2, 1, 0]",0
863,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
864,"[1, 0, 4, 3, 2]","[3, 1, 2, 4, 0]",0
865,"[1, 3, 4, 2, 0]","[0, 2, 1, 3, 4]",0
866,"[1, 2, 3, 4, 0, 5]","[1, 2, 3, 4, 0, 5]",1
867,"[4, 3, 0, 2, 1]","[1, 0, 3, 4, 2]",0
868,"[0, 3, 1, 2]","[2, 1, 3, 0]",0
869,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
870,"[2, 3, 1, 0, 4]","[1, 0, 3, 2, 4]",0
871,"[1, 2, 0]","[0, 1, 2]",0
872,"[3, 0, 1, 2]","[3, 0, 1, 2]",1
873,"[4, 3, 2, 0, 1]","[4, 3, 2, 0, 1]",1
874,"[7, 2, 6, 4, 5, 3, 0, 1]","[0, 1, 2, 7, 5, 3, 4, 6]",0
875,"[5, 3, 2, 1, 4, 0]","[2, 5, 0, 3, 4, 1]",0
876,"[4, 0, 2, 1, 3]","[4, 0, 2, 1, 3]",1
877,"[2, 4, 5, 3, 6, 1, 0]","[2, 4, 5, 3, 6, 1, 0]",1
878,"[1, 5, 7, 3, 0, 4, 2, 6]","[1, 5, 7, 3, 0, 4, 2, 6]",1
879,"[0, 1, 2, 3, 5, 4]","[0, 1, 2, 3, 5, 4]",1
880,"[0, 1, 3, 2]","[0, 1, 3, 2]",1
881,"[1, 2, 0, 3, 4]","[1, 2, 0, 3, 4]",1
882,"[3, 1, 0, 2]","[1, 0, 3, 2]",0
883,"[3, 2, 0, 4, 5, 1]","[0, 4, 1, 5, 2, 3]",0
884,"[1, 4, 3, 0, 2]","[0, 1, 2, 4, 3]",0
885,"[0, 2, 5, 4, 1, 3]","[2, 1, 0, 4, 3, 5]",0
886,"[2, 3, 0, 1]","[2, 1, 3, 0]",0
887,"[3, 0, 5, 4, 1, 2]","[2, 1, 5, 3, 4, 0]",0
888,"[0, 2, 1, 3]","[3, 1, 2, 0]",0
889,"[5, 3, 0, 2, 4, 6, 1]","[5, 0, 3, 6, 2, 4, 1]",0
890,"[5, 4, 3, 1, 2, 0]","[5, 4, 3, 1, 2, 0]",1
891,"[4, 5, 1, 2, 0, 3]","[2, 0, 3, 1, 5, 4]",0
892,"[2, 4, 1, 5, 0, 3]","[3, 0, 1, 2, 4, 5]",0
893,"[3, 0, 2, 1, 4]","[2, 1, 0, 4, 3]",0
894,"[3, 0, 2, 1]","[1, 2, 3, 0]",0
895,"[0, 3, 2, 4, 1]","[1, 3, 0, 2, 4]",0
896,"[1, 0, 2, 3, 4]","[0, 4, 2, 3, 1]",0
897,"[2, 0, 3, 1]","[1, 0, 2, 3]",0
898,"[0, 1, 2, 5, 4, 3]","[0, 1, 2, 5, 4, 3]",1
899,"[1, 0, 3, 2]","[2, 1, 3, 0]",0
900,"[1, 0, 3, 4, 5, 2]","[1, 0, 3, 4, 5, 2]",1
901,"[2, 4, 1, 0, 3]","[0, 1, 3, 2, 4]",0
902,"[0, 3, 2, 5, 1, 4]","[2, 1, 3, 5, 4, 0]",0
903,"[0, 1, 2]","[1, 2, 0]",0
904,"[4, 2, 3, 5, 0, 1, 6]","[5, 6, 1, 2, 3, 0, 4]",0
905,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
906,"[4, 3, 1, 2, 0]","[3, 4, 0, 2, 1]",0
907,"[0, 1, 4, 5, 3, 2]","[2, 3, 5, 1, 4, 0]",0
908,"[2, 0, 3, 1]","[2, 0, 3, 1]",1
909,"[0, 2, 1]","[0, 1, 2]",0
910,"[4, 3, 2, 0, 1]","[0, 4, 1, 2, 3]",0
911,"[0, 2, 1, 3]","[2, 1, 3, 0]",0
912,"[2, 0, 1]","[1, 2, 0]",0
913,"[1, 2, 0, 3, 4]","[1, 0, 2, 4, 3]",0
914,"[1, 3, 0, 2]","[2, 1, 3, 0]",0
915,"[0, 1, 2]","[0, 1, 2]",1
916,"[1, 2, 0]","[0, 1, 2]",0
917,"[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]",1
918,"[1, 3, 0, 2]","[2, 1, 3, 0]",0
919,"[3, 1, 2, 6, 7, 4, 5, 0]","[1, 3, 7, 5, 6, 0, 2, 4]",0
920,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
921,"[3, 0, 4, 1, 5, 2]","[4, 5, 3, 1, 2, 0]",0
922,"[4, 2, 3, 1, 0]","[2, 1, 3, 4, 0]",0
923,"[3, 4, 0, 1, 2]","[1, 2, 3, 4, 0]",0
924,"[5, 0, 1, 6, 2, 3, 4]","[5, 0, 1, 6, 2, 3, 4]",1
925,"[2, 7, 6, 4, 0, 1, 8, 5, 3]","[2, 7, 6, 4, 0, 1, 8, 5, 3]",1
926,"[1, 2, 5, 8, 4, 0, 9, 3, 6, 7]","[1, 2, 8, 7, 3, 6, 5, 4, 9, 0]",0
927,"[4, 3, 5, 2, 1, 0]","[1, 2, 5, 4, 0, 3]",0
928,"[1, 0, 3, 2]","[2, 1, 3, 0]",0
929,"[3, 1, 0, 4, 2]","[4, 0, 1, 2, 3]",0
930,"[2, 3, 4, 0, 1]","[0, 1, 2, 4, 3]",0
931,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",1
932,"[4, 3, 2, 1, 0, 5]","[1, 3, 5, 4, 2, 0]",0
933,"[1, 2, 0, 3]","[1, 2, 0, 3]",1
934,"[7, 6, 8, 10, 4, 0, 3, 5, 2, 1, 9]","[9, 3, 4, 10, 7, 6, 1, 8, 5, 2, 0]",0
935,"[7, 2, 0, 4, 1, 6, 3, 5]","[0, 2, 3, 7, 4, 5, 1, 6]",0
936,"[0, 1, 2]","[0, 1, 2]",1
937,"[3, 2, 1, 4, 0]","[1, 2, 3, 0, 4]",0
938,"[2, 3, 0, 4, 1, 5]","[5, 0, 1, 3, 2, 4]",0
939,"[0, 3, 4, 1, 2]","[2, 3, 4, 1, 0]",0
940,"[0, 2, 1]","[0, 2, 1]",1
941,"[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]",1
942,"[1, 2, 4, 6, 0, 5, 3, 7]","[1, 2, 4, 6, 0, 5, 3, 7]",1
943,"[1, 3, 6, 7, 0, 5, 2, 4]","[1, 0, 3, 2, 4, 5, 7, 6]",0
944,"[1, 0, 4, 3, 2]","[0, 2, 3, 4, 1]",0
945,"[3, 4, 1, 0, 2]","[3, 4, 2, 1, 0]",0
946,"[0, 5, 1, 4, 2, 3]","[1, 0, 3, 2, 4, 5]",0
947,"[3, 0, 1, 2]","[0, 3, 2, 1]",0
948,"[2, 0, 1, 4, 3, 5]","[0, 2, 4, 1, 3, 5]",0
949,"[4, 0, 1, 2, 3]","[0, 2, 3, 4, 1]",0
950,"[2, 0, 1]","[0, 1, 2]",0
951,"[4, 0, 3, 2, 1]","[0, 1, 2, 3, 4]",0
952,"[3, 2, 1, 0]","[0, 3, 2, 1]",0
953,"[1, 2, 0, 4, 3]","[1, 3, 2, 4, 0]",0
954,"[6, 2, 5, 1, 0, 4, 3]","[2, 4, 3, 0, 5, 6, 1]",0
955,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
956,"[3, 1, 0, 2, 5, 4]","[1, 0, 4, 2, 3, 5]",0
957,"[2, 0, 1, 3]","[3, 0, 2, 1]",0
958,"[1, 3, 2, 0]","[0, 2, 3, 1]",0
959,"[0, 2, 1]","[0, 2, 1]",1
960,"[2, 1, 0, 3]","[0, 2, 1, 3]",0
961,"[3, 5, 2, 1, 4, 0]","[0, 2, 4, 1, 3, 5]",0
962,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
963,"[0, 1, 6, 2, 5, 4, 3]","[1, 2, 3, 5, 6, 4, 0]",0
964,"[3, 0, 1, 4, 2]","[1, 3, 2, 4, 0]",0
965,"[1, 4, 5, 3, 0, 2]","[1, 4, 2, 3, 5, 0]",0
966,"[3, 0, 4, 2, 1, 6, 8, 5, 7, 10, 9]","[0, 6, 9, 7, 3, 10, 8, 5, 1, 4, 2]",0
967,"[0, 2, 1, 3, 4]","[0, 1, 3, 4, 2]",0
968,"[1, 4, 5, 3, 0, 2]","[0, 1, 2, 5, 3, 4]",0
969,"[1, 0, 3, 2]","[1, 0, 3, 2]",1
970,"[3, 2, 0, 1]","[3, 0, 2, 1]",0
971,"[3, 1, 2, 0, 4]","[3, 1, 2, 0, 4]",1
972,"[1, 4, 0, 3, 2]","[1, 4, 0, 3, 2]",1
973,"[4, 1, 0, 3, 2]","[2, 4, 1, 3, 0]",0
974,"[1, 0, 3, 6, 10, 5, 2, 8, 12, 7, 4, 9, 11]","[0, 4, 7, 3, 10, 1, 12, 2, 5, 11, 9, 8, 6]",0
975,"[0, 1, 3, 2, 4]","[0, 1, 3, 2, 4]",1
976,"[2, 0, 1, 3, 5, 6, 7, 4]","[1, 2, 5, 7, 6, 0, 3, 4]",0
977,"[1, 3, 2, 0]","[2, 1, 3, 0]",0
978,"[2, 1, 0, 3]","[1, 2, 3, 0]",0
979,"[2, 3, 1, 0]","[0, 1, 3, 2]",0
980,"[3, 0, 1, 5, 4, 2]","[3, 2, 5, 1, 4, 0]",0
981,"[2, 3, 1, 0]","[1, 0, 2, 3]",0
982,"[2, 1, 0]","[1, 2, 0]",0
983,"[3, 0, 2, 1]","[1, 0, 3, 2]",0
984,"[3, 1, 0, 2, 4]","[2, 1, 0, 4, 3]",0
985,"[1, 0, 2]","[0, 1, 2]",0
986,"[4, 1, 3, 2, 7, 5, 0, 6]","[5, 1, 2, 3, 4, 0, 6, 7]",0
987,"[2, 1, 0, 3]","[0, 1, 3, 2]",0
988,"[2, 1, 0]","[2, 1, 0]",1
989,"[3, 4, 1, 0, 2]","[2, 3, 4, 1, 0]",0
990,"[1, 2, 0]","[1, 2, 0]",1
991,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
992,"[2, 0, 1, 3]","[0, 3, 2, 1]",0
993,"[2, 0, 1]","[1, 2, 0]",0
994,"[0, 2, 1]","[0, 2, 1]",1
995,"[2, 3, 4, 0, 1]","[4, 1, 2, 3, 0]",0
996,"[0, 2, 1, 3]","[0, 2, 1, 3]",1
997,"[0, 3, 1, 4, 5, 2]","[0, 3, 5, 1, 2, 4]",0
998,"[2, 0, 1, 3, 4]","[1, 0, 3, 2, 4]",0
999,"[0, 3, 2, 6, 4, 1, 5]","[0, 2, 3, 1, 6, 5, 4]",0
1000,"[6, 0, 3, 2, 5, 4, 1]","[1, 6, 4, 5, 0, 3, 2]",0
1001,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1002,"[1, 0, 2]","[0, 2, 1]",0
1003,"[3, 5, 4, 2, 1, 0, 6]","[0, 2, 1, 3, 5, 6, 4]",0
1004,"[3, 2, 1, 0]","[3, 2, 1, 0]",1
1005,"[3, 2, 1, 0]","[1, 2, 0, 3]",0
1006,"[1, 3, 6, 2, 0, 5, 4]","[1, 3, 6, 2, 0, 5, 4]",1
1007,"[2, 0, 1, 3]","[0, 2, 3, 1]",0
1008,"[2, 3, 0, 1]","[0, 2, 3, 1]",0
1009,"[1, 4, 2, 3, 0]","[0, 4, 3, 2, 1]",0
1010,"[2, 7, 6, 3, 0, 4, 5, 1]","[2, 7, 6, 3, 0, 4, 5, 1]",1
1011,"[4, 6, 7, 2, 1, 3, 5, 0]","[4, 5, 7, 6, 1, 2, 0, 3]",0
1012,"[0, 1]","[1, 0]",0
1013,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
1014,"[0, 3, 4, 1, 2]","[2, 1, 3, 4, 0]",0
1015,"[4, 1, 2, 5, 3, 0]","[2, 1, 0, 3, 5, 4]",0
1016,"[3, 0, 2, 1]","[2, 1, 3, 0]",0
1017,"[0, 4, 7, 1, 5, 2, 3, 6]","[0, 4, 7, 1, 5, 2, 3, 6]",1
1018,"[7, 6, 5, 4, 0, 3, 1, 2]","[2, 0, 3, 5, 4, 7, 6, 1]",0
1019,"[4, 3, 1, 0, 5, 2]","[0, 1, 2, 4, 3, 5]",0
1020,"[0, 1, 2]","[0, 2, 1]",0
1021,"[3, 0, 2, 1]","[1, 0, 3, 2]",0
1022,"[2, 3, 1, 0]","[3, 0, 2, 1]",0
1023,"[1, 0, 3, 2]","[1, 0, 2, 3]",0
1024,"[3, 0, 4, 2, 1]","[3, 0, 4, 2, 1]",1
1025,"[2, 1, 0]","[1, 2, 0]",0
1026,"[1, 0, 2]","[1, 0, 2]",1
1027,"[1, 2, 0]","[2, 1, 0]",0
1028,"[0, 2, 4, 1, 3]","[0, 4, 3, 2, 1]",0
1029,"[1, 3, 2, 5, 4, 0]","[1, 2, 4, 3, 5, 0]",0
1030,"[0, 2, 1]","[0, 2, 1]",1
1031,"[4, 0, 1, 3, 2]","[4, 0, 2, 1, 3]",0
1032,"[4, 0, 1, 3, 2]","[0, 4, 3, 1, 2]",0
1033,"[4, 3, 0, 1, 2]","[1, 0, 2, 4, 3]",0
1034,"[3, 5, 0, 2, 1, 4]","[4, 1, 3, 5, 2, 0]",0
1035,"[0, 2, 1]","[0, 1, 2]",0
1036,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1037,"[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]",1
1038,"[2, 0, 1, 3]","[2, 0, 3, 1]",0
1039,"[2, 0, 1]","[0, 1, 2]",0
1040,"[5, 4, 3, 0, 1, 2]","[5, 4, 3, 0, 1, 2]",1
1041,"[2, 3, 1, 0, 4]","[1, 2, 0, 4, 3]",0
1042,"[1, 3, 0, 2, 4]","[0, 3, 4, 2, 1]",0
1043,"[4, 1, 5, 3, 2, 0]","[5, 1, 0, 4, 2, 3]",0
1044,"[1, 4, 2, 3, 5, 0]","[5, 4, 0, 1, 2, 3]",0
1045,"[2, 0, 3, 5, 4, 1]","[0, 5, 2, 4, 1, 3]",0
1046,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
1047,"[2, 1, 0, 4, 3]","[1, 2, 3, 4, 0]",0
1048,"[4, 1, 2, 0, 3]","[0, 2, 3, 4, 1]",0
1049,"[2, 0, 3, 1]","[1, 0, 2, 3]",0
1050,"[2, 3, 1, 0]","[1, 2, 3, 0]",0
1051,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1052,"[2, 0, 4, 3, 1, 5]","[2, 1, 0, 5, 3, 4]",0
1053,"[3, 1, 2, 0]","[2, 1, 3, 0]",0
1054,"[0, 2, 1]","[0, 1, 2]",0
1055,"[0, 4, 1, 3, 2]","[0, 2, 4, 1, 3]",0
1056,"[7, 3, 4, 5, 6, 8, 2, 1, 0]","[7, 8, 3, 1, 6, 0, 2, 4, 5]",0
1057,"[0, 2, 1, 3]","[0, 2, 1, 3]",1
1058,"[2, 1, 4, 5, 0, 3]","[1, 0, 2, 4, 3, 5]",0
1059,"[6, 7, 5, 3, 0, 2, 1, 4]","[2, 0, 5, 3, 6, 7, 4, 1]",0
1060,"[4, 2, 3, 6, 5, 0, 1]","[0, 5, 6, 3, 2, 1, 4]",0
1061,"[3, 1, 0, 4, 5, 2, 6]","[0, 1, 4, 2, 5, 3, 6]",0
1062,"[1, 2, 0]","[0, 1, 2]",0
1063,"[6, 2, 3, 1, 9, 4, 8, 0, 7, 5]","[0, 4, 3, 6, 1, 7, 8, 9, 5, 2]",0
1064,"[3, 5, 2, 1, 0, 4]","[0, 1, 2, 3, 5, 4]",0
1065,"[1, 0, 2]","[0, 2, 1]",0
1066,"[0, 1, 2]","[0, 1, 2]",1
1067,"[3, 2, 0, 1]","[3, 1, 0, 2]",0
1068,"[1, 2, 0, 4, 3]","[1, 2, 0, 4, 3]",1
1069,"[4, 2, 0, 1, 3, 5]","[3, 1, 0, 4, 2, 5]",0
1070,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",1
1071,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1072,"[1, 3, 2, 4, 0, 5]","[1, 3, 2, 4, 0, 5]",1
1073,"[7, 4, 3, 1, 5, 0, 8, 2, 6]","[2, 1, 5, 6, 4, 0, 7, 3, 8]",0
1074,"[0, 2, 1]","[0, 2, 1]",1
1075,"[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",1
1076,"[1, 0, 2]","[0, 2, 1]",0
1077,"[5, 2, 3, 0, 4, 1]","[0, 5, 4, 2, 1, 3]",0
1078,"[6, 7, 0, 4, 5, 1, 2, 3]","[5, 7, 1, 2, 6, 4, 0, 3]",0
1079,"[3, 2, 0, 4, 1]","[2, 0, 3, 4, 1]",0
1080,"[1, 3, 0, 2]","[1, 2, 0, 3]",0
1081,"[3, 0, 4, 1, 2]","[1, 0, 2, 3, 4]",0
1082,"[2, 3, 0, 1]","[3, 1, 2, 0]",0
1083,"[1, 2, 4, 0, 3]","[1, 2, 4, 0, 3]",1
1084,"[1, 0, 2]","[0, 1, 2]",0
1085,"[1, 0, 2]","[1, 2, 0]",0
1086,"[4, 6, 2, 0, 3, 5, 1]","[3, 4, 5, 6, 0, 1, 2]",0
1087,"[1, 3, 2, 5, 4, 0]","[5, 0, 4, 1, 2, 3]",0
1088,"[3, 0, 1, 2]","[3, 2, 0, 1]",0
1089,"[0, 1, 2]","[1, 2, 0]",0
1090,"[1, 0]","[1, 0]",1
1091,"[0, 1, 2, 3, 5, 4]","[0, 1, 2, 3, 5, 4]",1
1092,"[4, 1, 3, 0, 2]","[0, 3, 2, 1, 4]",0
1093,"[0, 2, 1]","[1, 2, 0]",0
1094,"[3, 2, 4, 5, 0, 6, 1]","[4, 6, 5, 0, 2, 3, 1]",0
1095,"[3, 0, 1, 2]","[0, 1, 2, 3]",0
1096,"[2, 3, 1, 4, 0]","[1, 0, 3, 2, 4]",0
1097,"[7, 6, 2, 3, 4, 1, 0, 5]","[0, 2, 4, 1, 7, 6, 3, 5]",0
1098,"[1, 4, 3, 0, 2]","[0, 3, 1, 2, 4]",0
1099,"[0, 1, 3, 5, 2, 4]","[0, 1, 3, 5, 2, 4]",1
1100,"[1, 4, 3, 0, 2]","[0, 3, 1, 2, 4]",0
1101,"[2, 0, 1]","[0, 1, 2]",0
1102,"[0, 2, 1]","[1, 2, 0]",0
1103,"[3, 0, 2, 1]","[0, 1, 2, 3]",0
1104,"[0, 1, 4, 3, 2]","[0, 1, 2, 4, 3]",0
1105,"[3, 4, 1, 2, 0]","[1, 3, 4, 2, 0]",0
1106,"[0, 1, 4, 3, 2, 7, 6, 5]","[1, 5, 6, 7, 4, 0, 2, 3]",0
1107,"[2, 1, 4, 0, 3]","[0, 1, 4, 2, 3]",0
1108,"[1, 2, 0]","[1, 2, 0]",1
1109,"[5, 1, 6, 3, 7, 4, 2, 0, 8]","[1, 3, 2, 8, 5, 4, 6, 7, 0]",0
1110,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
